"capacity_mgd","concentration_method","county_names","extraction_method","flow_rate","inhibition_adjust","inhibition_detect","inhibition_method","institution_type","lab_id","lod_ref","lod_sewage","ntc_amplify","num_no_target_control","other_jurisdiction","pcr_target","pcr_target_ref","pcr_type","population_served","quant_stan_type","rec_eff_percent","rec_eff_spike_conc","rec_eff_spike_matrix","rec_eff_target_name","reporting_jurisdiction","sample_collect_date","sample_collect_time","sample_id","sample_location","sample_location_specify","sample_matrix","sample_type","sars_cov2_avg_conc","sars_cov2_units","stan_ref","test_result_date","wwtp_jurisdiction","wwtp_name","zipcode"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.673","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2021-12-13","09:00","G01-0006","wwtp","","raw wastewater","24-hr time-weighted composite","109123.1789","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-21","WV","KeyserWWTP-01","26726"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.4","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2021-12-05","08:00","H01-0083","wwtp","","raw wastewater","24-hr flow-weighted composite","44741.68047","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-14","WV","MoundsvilleWWTP-01","26041"
"2.25","Ceres Nanotrap","54037","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.28","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","17000","rna","-1","","","","WV","2022-02-02","07:04","D01-0045","wwtp","","raw wastewater","24-hr flow-weighted composite","466237.3155","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-10","WV","CharlesTownWWTP-01","25414"
"2.25","Ceres Nanotrap","54037","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.29","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","17000","rna","-1","","","","WV","2022-02-13","07:02","D01-0019","wwtp","","raw wastewater","24-hr flow-weighted composite","180646.4794","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-17","WV","CharlesTownWWTP-01","25414"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.967","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2022-03-08","09:00","G01-0137","wwtp","","raw wastewater","24-hr time-weighted composite","4188.035424","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-14","WV","KeyserWWTP-01","26726"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","5.489","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2021-11-25","07:00","C01-0046","wwtp","","raw wastewater","24-hr flow-weighted composite","200094.7398","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-03","WV","WheelingWWTP-01","26003"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","11.929","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2022-04-10","07:00","C01-0145","wwtp","","raw wastewater","24-hr flow-weighted composite","9525.9422622621","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-14","WV","WheelingWWTP-01","26003"
"0.4","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.55686","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","1853","rna","-1","","","","WV","2022-03-29","07:03","N03-0019","wwtp","","raw wastewater","24-hr time-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-07","WV","SalemWWTP-01","26426"
"14","Ceres Nanotrap","54039","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","11.102","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2022-02-08","07:00","B01-0090","wwtp","","raw wastewater","24-hr flow-weighted composite","324225.4293","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-17","WV","CharlestonWWTP-01","25312"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.333","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","564","rna","-1","","","","WV","2022-02-11","09:00","L01-0031","wwtp","","raw wastewater","24-hr time-weighted composite","233281.5832","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-17","WV","WestUnionWWTP-01","26456"
"0.125","Ceres Nanotrap","54049","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.113","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","610","rna","-1","","","","WV","2022-02-22","10:00","M04-0009","wwtp","","raw wastewater","24-hr time-weighted composite","5092.868675","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-02","WV","FarmingtonWWTP-01","26571"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.451","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-06-28","12:00","A1080","wwtp","","raw wastewater","24-hr flow-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-07-09","WV","StarCityWWTP-01","26505"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.2","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2021-12-04","08:00","H01-0081","wwtp","","raw wastewater","24-hr flow-weighted composite","114918.3449","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-14","WV","MoundsvilleWWTP-01","26041"
"2.25","Ceres Nanotrap","54037","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.26","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","17000","rna","-1","","","","WV","2022-03-07","07:03","D01-0057","wwtp","","raw wastewater","24-hr flow-weighted composite","162984.9118","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-14","WV","CharlesTownWWTP-01","25414"
"15.5","Ceres Nanotrap","54107","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","5.387","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48050","rna","-1","","","","WV","2022-03-31","06:02","K01-0070","wwtp","","raw wastewater","24-hr flow-weighted composite","8025.23005753756","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-07","WV","ParkersburgWWTP-01","26101"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","5.567","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2021-11-28","07:00","C01-0047","wwtp","","raw wastewater","24-hr flow-weighted composite","120859.1773","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-03","WV","WheelingWWTP-01","26003"
"1.6","Ceres Nanotrap","54009","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.719","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","6468","rna","-1","","","","WV","2022-03-24","06:00","S01-0043","wwtp","","raw wastewater","24-hr time-weighted composite","43735.5425208808","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-31","WV","FollansbeeWWTP-01","26037"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.345","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","564","rna","-1","","","","WV","2022-02-20","09:01","L01-0034","wwtp","","raw wastewater","24-hr time-weighted composite","36287.24657","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-02","WV","WestUnionWWTP-01","26456"
"14","Ceres Nanotrap","54039","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","4.7","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2022-02-21","07:00","B01-0088","wwtp","","raw wastewater","24-hr flow-weighted composite","82838.06428","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-28","WV","CharlestonWWTP-01","25312"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.4","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","564","rna","-1","","","","WV","2022-03-15","09:00","L01-0066","wwtp","","raw wastewater","24-hr time-weighted composite","10412.4299995601","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-29","WV","WestUnionWWTP-01","26456"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","6.999","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-07-28","12:00","A1110","wwtp","","raw wastewater","24-hr flow-weighted composite","8288.75","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-07-30","WV","StarCityWWTP-01","26505"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.287","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","564","rna","-1","","","","WV","2022-03-22","09:00","L01-0062","wwtp","","raw wastewater","24-hr time-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-04","WV","WestUnionWWTP-01","26456"
"0.4","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.64625","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","1853","rna","-1","","","","WV","2022-03-01","07:03","N03-0033","wwtp","","raw wastewater","24-hr time-weighted composite","113796.6295","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-14","WV","SalemWWTP-01","26426"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.982","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2022-02-13","09:00","G01-0090","wwtp","","raw wastewater","24-hr time-weighted composite","217122.3915","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-22","WV","KeyserWWTP-01","26726"
"4.9","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.522","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","36000","rna","-1","","","","WV","2021-12-01","08:00","E01-0014","wwtp","","raw wastewater","24-hr time-weighted composite","352548.4961","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-14","WV","PrincetonWWTP-01","24740"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.571","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2391","rna","-1","","","","WV","2022-02-24","08:00","E02-0074","wwtp","","raw wastewater","24-hr time-weighted composite","124728.2016","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-09","WV","AthensWWTP-01","24740"
"0.75","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","3.96","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2000","rna","-1","","","","WV","2022-02-03","09:00","A04-0008","wwtp","","raw wastewater","24-hr time-weighted composite","75567.22641","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-10","WV","CheatLakeWWTP-01","26508"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.34","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","564","rna","-1","","","","WV","2022-03-11","09:00","L01-0073","wwtp","","raw wastewater","24-hr time-weighted composite","12002.7959905565","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","WestUnionWWTP-01","26456"
"2.25","Ceres Nanotrap","54037","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.27","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","17000","rna","-1","","","","WV","2022-03-01","07:04","D01-0054","wwtp","","raw wastewater","24-hr flow-weighted composite","71796.13397","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-09","WV","CharlesTownWWTP-01","25414"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.3","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-12-07","12:00","A01-0120","wwtp","","raw wastewater","24-hr flow-weighted composite","325704.8553","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-14","WV","StarCityWWTP-01","26505"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.627","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2021-12-19","09:00","G01-0007","wwtp","","raw wastewater","24-hr time-weighted composite","209653.9825","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-28","WV","KeyserWWTP-01","26726"
"8","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","12.1","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","26498","rna","-1","","","","WV","2022-03-14","07:00","N02-0024","wwtp","","raw wastewater","24-hr flow-weighted composite","1392227.23960876","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-29","WV","ClarksburgWWTP-01","26301"
"14","Ceres Nanotrap","54039","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","10.64","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2022-01-05","07:00","B01-0042","wwtp","","raw wastewater","24-hr flow-weighted composite","15041.00645","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-13","WV","CharlestonWWTP-01","25312"
"4.9","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.441","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","36000","rna","-1","","","","WV","2022-02-15","10:00","E01-0064","wwtp","","raw wastewater","24-hr time-weighted composite","399202.584","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-22","WV","PrincetonWWTP-01","24740"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.177","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2391","rna","-1","","","","WV","2022-02-10","08:00","E02-0080","wwtp","","raw wastewater","24-hr time-weighted composite","54731.77694","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-22","WV","AthensWWTP-01","24740"
