capacity_mgd,concentration_method,county_names,dashboard_ignore,epaid,extraction_method,flow_rate,inhibition_adjust,inhibition_detect,inhibition_method,institution_type,lab_id,lod_ref,lod_sewage,major_lab_method,major_lab_method_desc,ntc_amplify,num_no_target_control,other_jurisdiction,pasteurized,pcr_gene_target,pcr_gene_target_ref,pcr_target,pcr_target_avg_conc,pcr_target_units,pcr_type,population_served,pretreatment,quant_stan_type,rec_eff_percent,rec_eff_spike_conc,rec_eff_spike_matrix,rec_eff_target_name,reporting_jurisdiction,sample_collect_date,sample_collect_time,sample_id,sample_location,sample_location_specify,sample_matrix,sample_type,site_id,stan_ref,test_result_date,wwtp_jurisdiction,wwtp_name,zipcode
2.16,ceres nanotrap,54011,no,WV0027413,qiagen ez1 virus mini kit v2.0,0.616,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,5836157.227,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,10/26/2023,8:00,4834,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/6/2023,WV,Pea Ridge,25705
17,ceres nanotrap,"54011, 54099",no,WV0023159,qiagen ez1 virus mini kit v2.0,8.47,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,1068469.334,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,10/28/2023,23:40,4835,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/6/2023,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",no,WV0023159,qiagen ez1 virus mini kit v2.0,8.47,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,1397855.282,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,10/28/2023,23:40,4835,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/6/2023,WV,Huntington,25755
14,ceres nanotrap,54039,no,WV0023205,qiagen ez1 virus mini kit v2.0,7.362,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,359089.2076,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,10/29/2023,7:00,4836,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/6/2023,WV,Charleston,25387
14,ceres nanotrap,54039,no,WV0023205,qiagen ez1 virus mini kit v2.0,7.362,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,481277.6089,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,10/29/2023,7:00,4836,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/6/2023,WV,Charleston,25387
14,ceres nanotrap,54039,no,WV0023205,qiagen ez1 virus mini kit v2.0,13.321,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,237108.7551,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,10/30/2023,7:00,4837,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/6/2023,WV,Charleston,25387
14,ceres nanotrap,54039,no,WV0023205,qiagen ez1 virus mini kit v2.0,13.321,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,313690.9008,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,10/30/2023,7:00,4837,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/6/2023,WV,Charleston,25387
2.16,ceres nanotrap,54011,no,WV0027413,qiagen ez1 virus mini kit v2.0,1.063,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,2232081.985,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,10/30/2023,8:30,4838,wwtp,,raw wastewater,23-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/6/2023,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,no,WV0027413,qiagen ez1 virus mini kit v2.0,1.063,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,2558552.742,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,10/30/2023,8:30,4838,wwtp,,raw wastewater,23-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/6/2023,WV,Pea Ridge,25705
2.5,ceres nanotrap,54011,no,WV0084450,qiagen ez1 virus mini kit v2.0,0.536,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,313157.5584,copies/L wastewater,ddpcr,7200,no,dna,-1,,,,WV,10/30/2023,8:30,4839,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/6/2023,WV,SaltRock WWTP: Milton and Culloden,25545
2.5,ceres nanotrap,54011,no,WV0084450,qiagen ez1 virus mini kit v2.0,0.536,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,420268.2018,copies/L wastewater,ddpcr,7200,no,dna,-1,,,,WV,10/30/2023,8:30,4839,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/6/2023,WV,SaltRock WWTP: Milton and Culloden,25545
2.5,ceres nanotrap,54011,no,WV0084450,qiagen ez1 virus mini kit v2.0,0.102,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,143573.3199,copies/L wastewater,ddpcr,4500,no,dna,-1,,,,WV,10/30/2023,8:30,4840,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-02-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/6/2023,WV,SaltRock WWTP: Ona and SaltRock,25545
2.5,ceres nanotrap,54011,no,WV0084450,qiagen ez1 virus mini kit v2.0,0.102,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,119633.0428,copies/L wastewater,ddpcr,4500,no,dna,-1,,,,WV,10/30/2023,8:30,4840,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-02-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/6/2023,WV,SaltRock WWTP: Ona and SaltRock,25545
5,ceres nanotrap,54039,no,WV0028118,qiagen ez1 virus mini kit v2.0,1.119,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,707578.1822,copies/L wastewater,ddpcr,9000,no,dna,-1,,,,WV,10/28/2023,8:30,4844,wwtp,,raw wastewater,72-hr time-weighted composite,54039-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/6/2023,WV,Dunbar,25064
5,ceres nanotrap,54039,no,WV0028118,qiagen ez1 virus mini kit v2.0,1.119,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,828539.753,copies/L wastewater,ddpcr,9000,no,dna,-1,,,,WV,10/28/2023,8:30,4844,wwtp,,raw wastewater,72-hr time-weighted composite,54039-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/6/2023,WV,Dunbar,25064
17,ceres nanotrap,"54011, 54099",no,WV0023159,qiagen ez1 virus mini kit v2.0,14.84,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,518279.1233,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,10/29/2023,23:40,4845,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/6/2023,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",no,WV0023159,qiagen ez1 virus mini kit v2.0,14.84,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,570224.6666,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,10/29/2023,23:40,4845,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/6/2023,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",no,WV0023159,qiagen ez1 virus mini kit v2.0,7.19,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,377295.8755,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,10/30/2023,23:40,4846,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/6/2023,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",no,WV0023159,qiagen ez1 virus mini kit v2.0,7.19,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,500566.6256,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,10/30/2023,23:40,4846,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/6/2023,WV,Huntington,25755
14,ceres nanotrap,54039,no,WV0023205,qiagen ez1 virus mini kit v2.0,6.301,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,564902.3533,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,10/31/2023,7:00,4851,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/13/2023,WV,Charleston,25387
14,ceres nanotrap,54039,no,WV0023205,qiagen ez1 virus mini kit v2.0,6.301,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,625889.5874,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,10/31/2023,7:00,4851,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/13/2023,WV,Charleston,25387
14,ceres nanotrap,54039,no,WV0023205,qiagen ez1 virus mini kit v2.0,5.686,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,790791.7023,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,11/1/2023,7:00,4852,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/13/2023,WV,Charleston,25387
14,ceres nanotrap,54039,no,WV0023205,qiagen ez1 virus mini kit v2.0,5.686,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,906107.8072,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,11/1/2023,7:00,4852,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/13/2023,WV,Charleston,25387
2.16,ceres nanotrap,54011,no,WV0027413,qiagen ez1 virus mini kit v2.0,0.601,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,2082359.505,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,10/31/2023,7:45,4853,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/13/2023,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,no,WV0027413,qiagen ez1 virus mini kit v2.0,0.596,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,3762166.595,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,11/1/2023,13:30,4853,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/13/2023,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,no,WV0027413,qiagen ez1 virus mini kit v2.0,0.601,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,2333736.229,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,10/31/2023,7:45,4853,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/13/2023,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,no,WV0027413,qiagen ez1 virus mini kit v2.0,0.596,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,2333736.229,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,11/1/2023,13:30,4853,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/13/2023,WV,Pea Ridge,25705
2.5,ceres nanotrap,54011,no,WV0084450,qiagen ez1 virus mini kit v2.0,0.54,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,410066.7,copies/L wastewater,ddpcr,7200,no,dna,-1,,,,WV,10/31/2023,8:30,4855,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/13/2023,WV,SaltRock WWTP: Milton and Culloden,25545
2.5,ceres nanotrap,54011,no,WV0084450,qiagen ez1 virus mini kit v2.0,0.54,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,497631.0253,copies/L wastewater,ddpcr,7200,no,dna,-1,,,,WV,10/31/2023,8:30,4855,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,11/13/2023,WV,SaltRock WWTP: Milton and Culloden,25545
