Sample ID	Description	Category	Department	Site	Location	Sample QC Check	Status: NWSS	Status: WaTCH	Sample Collection Method	Sample Composite Start	Sample Composite End	Sample Collection Date/Time	Sample Collection By	Sample Flow (MGD)	Assay Accepted Droplets	Assay Target 1	Assay Target 1 Concentration (CN/Rxn)	Assay Target 1 PCR NC Result (CN/Rxn)	Assay Target 1 PCR PC Result (CN/Rxn)	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Concentration (CN/Rxn)	Assay Target 2 PCR NC Result (CN/Rxn)	Assay Target 2 PCR PC Result (CN/Rxn)	Assay Target 2 Result (CN/L)	Assay Control, Process	Assay Control, Process Concentration (CN/Rxn)	Assay Control, Process Spike-In (CN/L)	Assay Control, Process Result (CN/L)	Assay Control, Internal	Assay Control, Internal Result (CN/L)	Assay Control, Internal Concentration (CN/Rxn)	Concentration Input Volume (mL)	Concentration Method	Concentration Output Volume (mL)	Extraction Input Volume (mL)	Extraction Method	Extraction Output Volume (mL)	Assay Type	Assay Name	Assay Volume (mL)	Assay Target 3	Assay Target 3 Concentration (CN/Rxn)	Assay Target 3 PCR NC Result (CN/Rxn)	Assay Target 3 PCR PC Result (CN/Rxn)	Assay Target 3 Result (CN/L)	Assay Target 4	Assay Target 4 Concentration (CN/Rxn)	Assay Target 4 PCR NC Result (CN/Rxn)	Assay Target 4 PCR PC Result (CN/Rxn)	Assay Target 4 Result (CN/L)	Assay Target 5	Assay Target 5 Concentration (CN/Rxn)	Assay Target 5 PCR NC Result (CN/Rxn)	Assay Target 5 PCR PC Result (CN/Rxn)	Assay Target 5 Result (CN/L)	Assay Target 6	Assay Target 6 Concentration (CN/Rxn)	Assay Target 6 PCR NC Result (CN/Rxn)	Assay Target 6 PCR PC Result (CN/Rxn)	Assay Target 6 Result (CN/L)	Assay Target 7	Assay Target 7 Concentration (CN/Rxn)	Assay Target 7 PCR NC Result (CN/Rxn)	Assay Target 7 PCR PC Result (CN/Rxn)	Assay Target 7 Result (CN/L)	Assay Target 8	Assay Target 8 Concentration (CN/Rxn)	Assay Target 8 PCR NC Result (CN/Rxn)	Assay Target 8 PCR PC Result (CN/Rxn)	Assay Target 8 Result (CN/L)	Assay Target 9	Assay Target 9 Concentration (CN/Rxn)	Assay Target 9 PCR NC Result (CN/Rxn)	Assay Target 9 PCR PC Result (CN/Rxn)	Assay Target 9 Result (CN/L)	Sample Received By	Sample Received Date	Sample pH (Lab)	Concentration Date	Concentration Lot ID	Concentration Machine	Concentration Plate Comment	Concentration Plate ID	Concentration Plate Location	Concentration Run by	Extraction Date	Extraction Lot ID	Extraction Machine	Extraction Plate Comment	Extraction Plate ID	Extraction Plate Location	Extraction Run by	Assay Date	Assay Amplification Method	Assay Droplet Quantification Method	Assay Experiment Type	Assay Lot ID	Assay Machine	Assay Plate Comment	Assay Plate ID	Assay Plate Location	Assay Run by	Comments
H01-0099	Sample	Sample	WWTP	Marshall	MoundsvilleWWTP-01		Processing	Processing																																																																																																
A03-0182	Sample	Sample	K-12	Monongalia	MountainviewES-01		Processing	Processing																																																																																																
A02-0013	Sample	Sample	WVU Morgantown	Monongalia	CollegePark-02	Pass	Processing	Complete	Composite	08/10/2021 09:00 AM	08/11/2021 09:00 AM	08/11/2021 09:48 AM	EL		11125	SARS-CoV-2 N1	12.6934433	0	2236.361694	13486.7835	SARS-CoV-2 N2	10.57739377	0	2276.707153	11238.48063	BRSV	534.7823715		568206.2697				10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	BRSV Triplex	0.005																																				JL	08/11/2021	7.87	8/13/21	NT04155	Kookaburra		CP000000	A04	JL	8/13/21	2102028	Kookaburra		EP000000	A04	JL	08/13/2021	OneStep RT-ddPCR	Manual	DQ		QX 200		AP000000	A04	JL	
A02-0163	Sample	Sample	WVU Morgantown	Monongalia	NorthHighSt-02 (MUB)	Pass	Processing	Complete	Composite	10/09/2021 09:00 AM	10/11/2021 09:00 AM	10/11/2021 09:41 AM	EL		17400	SARS-CoV-2 N1	38.11803102	0	1707.766876	40500.40796	SARS-CoV-2 N2	43.98740768	0	1836.244965	46736.62066					Human RNase P	67014.22751	63.07221413	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	10/11/2021	6.93	10/11/21	NT04474	Halcyon		CP0023	B01	JL	10/11/21	2108255	Halcyon	B5	EP0023	A05	JL	10/14/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX One	B5	AP0013	E01	JL	
A1019	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	03/31/2021 12:00 PM	03/31/2021 12:00 PM	03/31/2021 12:00 PM	GG	9.229	12779	SARS-CoV-2 N1				16560	SARS-CoV-2 N2				11040					Human RNase P	16560		100	PEG Precipitation	5	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				Josh Lambert	04/09/2021		4/9/21						MVS	4/12/21						MVS	04/12/2021	OneStep RT-ddPCR	Manual	DQ		QX 200					
A03-0024	Sample	Sample	K-12	Monongalia	NorthES-01	Pass	Processing	Complete	Composite	09/22/2021 06:00 AM	09/22/2021 02:00 PM	09/23/2021 11:15 AM	BL		10896	SARS-CoV-2 N1	0	0	1097.667847	0	SARS-CoV-2 N2	0	0	1200.682373	0					Human RNase P	4589.261059	4.319304526	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	09/24/2021	6.97	9/27/21	NT04474	Halcyon		CP0017	B01	JL	9/27/21	2105049	Halcyon	K7	EP0017	A07	JL	09/29/2021	OneStep RT-ddPCR	Manual	DQ	58477037	QX 200	K7	AP0010	A07	JL	
A02-0237	Sample	Sample	WVU Morgantown	Monongalia	NorthHighSt-02 (MUB)	Pass	Processing	Complete	Composite	11/29/2021 09:00 AM	12/01/2021 09:00 AM	12/01/2021 10:00 AM	-		16495	SARS-CoV-2 N1	19.97888088	0	0	35587.38157	SARS-CoV-2 N2	14.26889658	0	0	25416.47203					Human RNase P	71205.00483	39.97473955	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005	Human RNase P																																			AJ	12/02/2021	7.56	12/3/21	NT04474	Halcyon		CP0043	A01	AJ	12/3/21	2110258	Halcyon	NAB_16 J1	EP0043	A01	AJ	12/06/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	NAB_16 J1	AP000024	A01	JL	
A03-0035	Sample	Sample	K-12	Monongalia	CheatLakeES-01	Pass	Processing	Complete	Grab	09/30/2021 12:00 PM	09/30/2021 12:00 PM	09/30/2021 12:00 PM	BL		15054	SARS-CoV-2 N1	31.60509348	0	1593.187866	33580.41182	SARS-CoV-2 N2	26.33495331	0	2077.493896	27980.88789					Human RNase P	13054.27678	12.28637815	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	10/06/2021	8.56	10/7/21	NT04474	Halcyon		CP0021	D04	JL	10/7/21	2108052	Halcyon	I8	EP0021	B08	JL	10/11/2021	OneStep RT-ddPCR	Manual	DQ	58477037	QX One	I8	AP0012	H03	JL	
A03-0185	Sample	Sample	K-12	Monongalia	NorthES-01		Processing	Processing																																																																																																
A01-0085	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	11/09/2021 12:00 AM	11/09/2021 11:55 PM	11/09/2021 11:55 PM	GG	6.761	16300	SARS-CoV-2 N1	34.67006207	1109.141006	0	36836.94094	SARS-CoV-2 N2	37.56154299	1229.36615	0	39909.13942	None				Human RNase P	0	0	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	11/12/2021	6.78	11/16/21	NT04474	Kookaburra		CP0036	A01	AJ	11/16/21	2108255	Kookaburra	I1	EP0036	A01	AJ	11/22/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	I1	AP0021	A01	JL	
L01-0012	Sample	Sample	WWTP	Doddridge	WestUnionWWTP-01		Processing	Processing																																																																																																
A03-0188	Sample	Sample	K-12	Monongalia	MorgantownHS-01		Processing	Processing																																																																																																
B01-0065	Sample	Sample	WWTP	Kanawha	CharlestonWWTP-01	Pass	Processing	Complete	Composite	11/25/2021 07:00 AM	11/26/2021 07:00 AM	11/26/2021 07:30 AM	-	10.588	16236	SARS-CoV-2 N1	1.449256837	0	1030.216827	2581.48874	SARS-CoV-2 N2	4.348038733	0	1109.431686	7744.94399	None				Human RNase P	5163.136739	2.898603082	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	11/30/2021	7.25	11/30/21	NT04474	Halcyon		CP0041	C04	AJ	11/30/21	2108255	Halcyon	H8	EP0041	B08	AJ	12/03/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	H8	AP0023	D08	JL	
K01-0030	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Processing																																																																																																
A03-0143	Sample	Sample	K-12	Monongalia	SuncrestES-01	Pass	Processing	Complete	Composite	12/13/2021 06:00 AM	12/13/2021 02:00 PM	12/14/2021 09:40 AM	GZ		19657	SARS-CoV-2 N1	45.529990196228	0	368.726463317872	0	SARS-CoV-2 N2	57.5262212753296	0	319.80276107788	0	None				Human RNase P	0	4.78848367929458	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	12/14/2021		2021-12-15	NT04474	Halcyon		CP0049	D02	AJ	2021-12-15	2108255	Halcyon	L8	EP0049	B08	AJ	2021-12-21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	L8	AP0028	B08	JL	
A03-0089	Sample	Sample	K-12	Monongalia	SuncrestES-01	Pass	Processing	Complete	Composite	11/10/2021 06:00 AM	11/10/2021 02:00 PM	11/11/2021 12:25 PM	BL		14957	SARS-CoV-2 N1	1.573189795	0	721.9914246	2802.24432	SARS-CoV-2 N2	1.573189795	0	850.2881622	2802.24432	None				Human RNase P	22423.20154	12.58846402	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				JL	11/12/2021	7.32	2021-12-09	NT04474	Kookaburra		CP0046	A06	LW	2021-12-09	2110258	Kookaburra	H6	EP0046	A06	LW	12/14/2021	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	H6	AP0027	A06	JL	
G01-0069	Sample	Sample	WWTP	Mineral	KeyserWWTP-01	Pass	Processing	Complete	Composite	11/06/2021 09:00 AM	11/07/2021 08:00 AM	11/07/2021 08:10 AM	G		14892	SARS-CoV-2 N1	1.6	0	1193.4	1700	SARS-CoV-2 N2	1.6	0	1245	1700					Human RNase P	0	0	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	11/09/2021	6.81	11/11/21	NT04474	Kookaburra		CP0034	D01	JL	11/11/21	2108255	Kookaburra	E5	EP0034	B05	JL	11/18/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	E5	AP0020	C05	JL	
A02-0152 c	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Rejected	Complete	Composite	02/21/2021 12:00 PM	02/21/2021 12:00 PM	02/21/2021 12:00 PM	EL		13540	SARS-CoV-2 N1				25038	SARS-CoV-2 N2				40680					Human RNase P	18774		100	PEG Precipitation	3	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	8/11/21	7.19															03/11/2021	OneStep RT-ddPCR	Manual	DQ		QX 200					Was A05-0004
A02-0319	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
A02-0315	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
H01-0063	Sample	Sample	WWTP	Marshall	MoundsvilleWWTP-01		Processing	Processing																																																																																																
K01-0016	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Processing																																																																																																
A02-0111	Sample	Sample	WVU Morgantown	Monongalia	OaklandE-02	Pass	Processing	Complete	Composite	09/15/2021 10:06 AM	09/17/2021 10:06 AM	09/17/2021 10:10 AM	EL		8769	SARS-CoV-2 N1	0	0	1707.766876	0	SARS-CoV-2 N2	0	0	1836.244965	0					Human RNase P	0	0	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	09/17/2021	7.13	9/17/21	NT04155	Halcyon		CP0013	C02	JL	9/17/21	2105033	Halcyon	G2	EP0012	A10	JL	10/14/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX One	NAB_10 L4	AP0013	F04	JL	
A02-0188	Sample	Sample	WVU Morgantown	Monongalia	HonorsSummit-01 (MUB)	Pass	Processing	Processing	Composite	10/23/2021 09:00 AM	10/25/2021 09:00 AM	10/25/2021 10:16 AM	CA			SARS-CoV-2 N1					SARS-CoV-2 N2					None				Human RNase P			10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	10/25/2021	7.12	10/25/21	NT04474	Halcyon		CP0028	B05	JL	10/25/21	2108255	Halcyon	B3	EP0028	B03	JL	11/01/2021	OneStep RT-ddPCR	CHECK	ABS	58477038	QX 200	B3	AP0015	B03	JL	
A02-0151 b	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Rejected	Complete	Composite	02/18/2021 12:00 PM	02/18/2021 12:00 PM	02/18/2021 12:00 PM	EL		10482	SARS-CoV-2 N1				32328	SARS-CoV-2 N2				16164					Human RNase P	36378		100	PEG Precipitation	3	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	8/10/21	7.29															03/11/2021	OneStep RT-ddPCR	Manual	DQ		QX 200					Was A04-0009
L01-0005	Sample	Sample	WWTP	Doddridge	WestUnionWWTP-01		Processing	Processing																																																																																																
G01-0030	Sample	Sample	WWTP	Mineral	KeyserWWTP-01	Pass	Processing	Processing	Composite	11/08/2021 09:00 AM	11/09/2021 08:00 AM	11/09/2021 08:40 AM	-																				10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05																																							JL	11/12/2021	7.02	11/12/21	NT04474	Kookaburra		CP0035	D01	AJ	11/12/21	2108255	Kookaburra	H5	EP0035	B05	AJ											
H01-0057	Sample	Sample	WWTP	Marshall	MoundsvilleWWTP-01		Processing	Processing																																																																																																
A02-0351	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
K01-0021	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Processing																																																																																																
A0239	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	02/10/2021 12:00 PM	02/10/2021 11:55 AM	02/10/2021 08:00 AM	GG	8.969	10568	SARS-CoV-2 N1				86880	SARS-CoV-2 N2				106950					Human RNase P	13350		100	PEG Precipitation	5	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				TD	02/11/2021		2/22/21						AT	2/24/21						AT	03/11/2021	OneStep RT-ddPCR	Manual	DQ							
A1055	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	05/24/2021 12:00 AM	05/24/2021 11:55 PM	05/24/2021 11:55 PM	EL	7.396	15989	SARS-CoV-2 N1	2.94			6982.5	SARS-CoV-2 N2	2.94			6982.5	BRSV			311932.5			131.34	10	Ceres Nanotrap	0.95	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	N1/N2/BRSV Triplex	BRSV Triplex	0.005																																				JL	05/28/2021	6.88				pH - 6.88				7/7/21						JL	07/07/2021	OneStep RT-ddPCR	Manual	DQ							
A02-0285	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
A0221	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	01/17/2021 12:00 AM	01/17/2021 11:59 PM	01/17/2021 12:00 AM	GS	7.146	13910	SARS-CoV-2 N1				88398	SARS-CoV-2 N2				82296					Human RNase P	6084		100	PEG Precipitation	3	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				TD	01/22/2021		2/5/21						MS	2/19/21						MS	02/22/2021	OneStep RT-ddPCR	Manual	DQ							
K01-0008	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Complete							11971	SARS-CoV-2 N1	35.406243801117	0	368.726463317872	0	SARS-CoV-2 N2	15.7295310497284	0	319.80276107788	0	None				Human RNase P	0	1.96561634540558	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																							2021-12-16	NT04474	Halcyon		CP0050	C01	AJ	2021-12-16	2108355	Halcyon	B3	EP0050	B03	AJ	2021-12-21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	B3	AP0028	D03	JL	
G01-0035	G	Sample	WWTP	Mineral	KeyserWWTP-01	Pass	Processing	Complete	Composite	12/06/2021 09:00 AM	12/07/2021 08:00 AM	12/07/2021 08:35 AM	-	0.649	10844	SARS-CoV-2 N1	91.30892754	0	721.9914246	162644.0272	SARS-CoV-2 N2	30.39695501	0	850.2881622	54144.57612					Human RNase P	27063.54383	15.19356847	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	12/09/2021	7.38	12/10/21	NT04474	Halcyon		CP0047	A03	AJ	12/10/21	2108255	Halcyon	E3	EP0047	A03	AJ	12/14/2021	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	E3	AP0027	C03	JL	
A02-0114	Sample	Sample	WVU Morgantown	Monongalia	CollegePark-02	Pass	Processing	Complete	Composite	09/15/2021 10:57 AM	09/17/2021 10:57 AM	09/17/2021 10:57 AM	EL		13490	SARS-CoV-2 N1	141.7069817	0	1320.22522	150563.668	SARS-CoV-2 N2	129.4269562	0	1524.019623	137516.1409					Human RNase P	12975.94018	12.21264958	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	09/17/2021	6.85	9/17/21	NT04155	Halcyon		CP0013	D01	JL	9/17/21	2105033	Halcyon	G5	EP0012	B01	JL	09/20/2021	OneStep RT-ddPCR	Manual	DQ	58477037	QX 200	G5	AP0008	E05	JL	
A02-0272	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
A02-0279	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
A02-0266	Sample	Sample	WVU Morgantown	Monongalia			Processing	Complete							15183	SARS-CoV-2 N1	31.014850139618	0	368.726463317872	0	SARS-CoV-2 N2	49.6433973312378	0	319.80276107788	0	None				Human RNase P	0	9.30016279220582	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																							2021-12-17	NT04474	Halcyon		CP0051	C02	AJ	2021-12-17	2108255	Halcyon	D2	EP0051	B02	AJ	2021-12-21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	D2	AP0028	F02	JL	
A03-0050	Sample	Sample	K-12	Monongalia	MorgantownHS-01	Pass	Processing	Processing	Composite	10/22/2021 06:00 AM	10/22/2021 02:00 PM	10/24/2021 12:00 PM	BL			SARS-CoV-2 N1					SARS-CoV-2 N2					None				Human RNase P			10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	10/27/2021	7.18	10/28/21	NT04474	Halcyon		CP0030	A02	JL	10/28/21	2108255	Halcyon	A2	EP0030	A02	JL	11/01/2021	OneStep RT-ddPCR	CHECK	ABS	58477038	QX 200	A2	AP0015	E02	JL	
A02-0125	Sample	Sample	WVU Morgantown	Monongalia	HonorsSummit-01 (MUB)	Pass	Processing	Complete	Composite	09/22/2021 10:04 AM	09/24/2021 10:04 AM	09/24/2021 10:03 AM	EL		15095	SARS-CoV-2 N1	2201.01059	0	1097.667847	2338573.751	SARS-CoV-2 N2	2377.96936	0	1200.682373	2526592.445					Human RNase P	23197.24351	21.83269978	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	09/27/2021	7.15	9/27/21	NT04474	Halcyon		CP0017	B03	JL	9/27/21	2105049	Halcyon	L1	EP0017	A09	JL	09/29/2021	OneStep RT-ddPCR	Manual	DQ	58477037	QX 200	L1	AP0010	B01	JL	
A01-0020	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01		Processing	Unknown																																																																																																
A02-0200	Sample	Sample	WVU Morgantown	Monongalia	Evansdale-01	Pass	Processing	Complete	Composite	10/30/2021 09:00 AM	11/01/2021 09:00 AM	11/01/2021 09:32 AM	EL		16432	SARS-CoV-2 N1	0	0	1040.980072	0	SARS-CoV-2 N2	0	0	1205.935364	0	None				Human RNase P	0	0	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	11/01/2021	6.87	11/2/21	NT04474	Kookaburra		CP0031	B04	JL	11/2/21	21108255	Kookaburra	G6	EP0031	B06	JL	11/04/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	G6	AP0016	B06	JL	
A03-0161	Sample	Sample	K-12	Monongalia	NorthES-01		Processing	Processing																																																																																																
A02-0269	Sample	Sample	WVU Morgantown	Monongalia			Processing	Complete							11597	SARS-CoV-2 N1	0	0	368.726463317872	0	SARS-CoV-2 N2	0	0	319.80276107788	0	None				Human RNase P	0	2.02900975942612	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																							2021-12-17	NT04474	Halcyon		CP0051	B02	AJ	2021-12-17	2108255	Halcyon	C6	EP0051	A06	AJ	2021-12-21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	C6	AP0028	E06	JL	
K01-0011	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Processing																																																																																																
K01-0010	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Processing																																																																																																
E02-0008	Sample	Sample	WWTP	Mercer	AthensWWTP-01	Pass	Processing	Complete	Composite	11/12/2021 08:00 AM	11/13/2021 08:00 AM	11/15/2021 08:00 AM	-		16186	SARS-CoV-2 N1	20.36045313	1109.141006	0	21632.98145	SARS-CoV-2 N2	23.2705307	1229.36615	0	24724.93887	None				Human RNase P	44831.97033	42.19479561	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	11/16/2021	6.37	11/17/21	NT04474	Halcyon		CP0037	B04	JL	11/17/21	2108255	Halcyon	K8	EP0037	A08	JL	11/22/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	K8	AP0021	C08	JL	
A02-0277	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
A02-0177	Sample	Sample	WVU Morgantown	Monongalia	OaklandE-02	Pass	Processing	Complete	Composite	10/18/2021 09:28 AM	10/20/2021 09:28 AM	10/20/2021 09:28 AM	CA		17213	SARS-CoV-2 N1	0	0	2152.007294	0	SARS-CoV-2 N2	0	0	2493.552246	0	None				Human RNase P	0	0	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	10/20/2021		10/20/21	NT04474	Halcyon		CP0027	D02	JL	10/20/21	2108255	Halcyon	L6	EP0027	B06	JL	10/20/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX One	L6	AP0014	F07	JL	
B01-0017	Sample	Sample	WWTP	Kanawha	CharlestonWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	10/13/2021 07:00 AM	10/14/2021 07:00 AM	10/14/2021 09:55 AM	KM	6.593	8540	SARS-CoV-2 N1	13.78003597	0	2152.007294	14641.28822	SARS-CoV-2 N2	16.53701305	0	2493.552246	17570.57637	None				Human RNase P	0	0	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	10/15/2021	7.09	10/15/21	NT04474	Halcyon		CP0025	C04	JL	10/15/21	2108255	Halcyon	F8	EP0025	C04	JL	10/20/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX One	F8	AP0014	H02	JL	
A01-0052	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	09/30/2021 12:00 AM	09/30/2021 11:55 PM	10/01/2021 09:05 AM	JF	7.101	15426	SARS-CoV-2 N1	184.2996788	0	1593.187866	195818.4087	SARS-CoV-2 N2	274.1783714	0	2077.493896	291314.5196					Human RNase P	91677.70088	86.28489494	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	10/05/2021	7.44	10/5/21	NT04474	Halcyon		CP0020	B01	JL	10/5/21	2108052	Halcyon	F7	EP0020	A07	JL	10/11/2021	OneStep RT-ddPCR	Manual	DQ	58477037	QX One	F7	AP0012	G01	JL	
A1084	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	07/04/2021 12:00 AM	07/04/2021 11:55 PM	07/04/2021 11:55 PM	EL	6.306	14915	SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0	BRSV			0			0	10	Ceres Nanotrap	0.95	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	N1/N2/BRSV Triplex	BRSV Triplex	0.005																																				JL	07/09/2021	6.48	7/9/21			pH - 6.48				7/9/21						JL	07/09/2021	OneStep RT-ddPCR	Manual	DQ							
