Sample ID	Assay Accepted Droplets	Assay Amplification Method	Assay Control, Internal	Assay Control, Internal Concentration (CN/Rxn)	Assay Control, Internal Result (CN/L)	Assay Control, Process	Assay Control, Process Concentration (CN/Rxn)	Assay Control, Process Result (CN/L)	Assay Control, Process Spike-In (CN/L)	Assay Date	Assay Droplet Quantification Method	Assay Experiment Type	Assay Lot ID	Assay Machine	Assay Name	Assay Plate Comment	Assay Plate ID	Assay Plate Location	Assay Run by	Assay Target 1	Assay Target 1 Concentration (CN/Rxn)	Assay Target 1 PCR NC Result (CN/Rxn)	Assay Target 1 PCR PC Result (CN/Rxn)	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Concentration (CN/Rxn)	Assay Target 2 PCR NC Result (CN/Rxn)	Assay Target 2 PCR PC Result (CN/Rxn)	Assay Target 2 Result (CN/L)	Assay Target 3	Assay Target 3 Concentration (CN/Rxn)	Assay Target 3 PCR NC Result (CN/Rxn)	Assay Target 3 PCR PC Result (CN/Rxn)	Assay Target 3 Result (CN/L)	Assay Target 4	Assay Target 4 Concentration (CN/Rxn)	Assay Target 4 PCR NC Result (CN/Rxn)	Assay Target 4 PCR PC Result (CN/Rxn)	Assay Target 4 Result (CN/L)	Assay Target 5	Assay Target 5 Concentration (CN/Rxn)	Assay Target 5 PCR NC Result (CN/Rxn)	Assay Target 5 PCR PC Result (CN/Rxn)	Assay Target 5 Result (CN/L)	Assay Target 6	Assay Target 6 Concentration (CN/Rxn)	Assay Target 6 PCR NC Result (CN/Rxn)	Assay Target 6 PCR PC Result (CN/Rxn)	Assay Target 6 Result (CN/L)	Assay Target 7	Assay Target 7 Concentration (CN/Rxn)	Assay Target 7 PCR NC Result (CN/Rxn)	Assay Target 7 PCR PC Result (CN/Rxn)	Assay Target 7 Result (CN/L)	Assay Target 8	Assay Target 8 Concentration (CN/Rxn)	Assay Target 8 PCR NC Result (CN/Rxn)	Assay Target 8 PCR PC Result (CN/Rxn)	Assay Target 8 Result (CN/L)	Assay Target 9	Assay Target 9 Concentration (CN/Rxn)	Assay Target 9 PCR NC Result (CN/Rxn)	Assay Target 9 PCR PC Result (CN/Rxn)	Assay Target 9 Result (CN/L)	Assay Type	Assay Volume (mL)	Comments	Concentration Date	Concentration Input Volume (mL)	Concentration Lot ID	Concentration Machine	Concentration Method	Concentration Output Volume (mL)	Concentration Plate Comment	Concentration Plate ID	Concentration Plate Location	Concentration Run by	Created by	Date Added to Database	Date Created	Department	Description	Extraction Date	Extraction Input Volume (mL)	Extraction Lot ID	Extraction Machine	Extraction Method	Extraction Output Volume (mL)	Extraction Plate Comment	Extraction Plate ID	Extraction Plate Location	Extraction Run by	Location	QC Check, Sample	Sample Collection By	Sample Collection Date/Time	Sample Collection Method	Sample Composite End	Sample Composite Start	Sample Received By	Sample Received Date	Sample pH (Lab)	Site	Status	Volume Tested (mL)
A01-0017	13951	OneStep RT-ddPCR	Human RNase P	18.6119496822357	19775.1965373755						Manual	DQ	XXXXXX	QX One	BRSV Triplex	H1	AP000000	A03	JL		175.900497436523	0	3138.02612304688			189.971942901611	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	C05	JL				Monongalia County		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	H1	EP0007	B05	JL		Pass	JT	08/29/2021 11:55 PM	Composite	08/29/2021 11:55 PM	08/29/2021 12:00 AM	JL	09/01/2021	6.91	StarCityWWTP-01		
A02-0057	12915	OneStep RT-ddPCR	Human RNase P	553.14926147461	587721.090316773	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	D6	AP0005	F03	JL		829.11491394043	0	2615.09490966796			882.605895996094	0	2786.11602783204																																						0.005		2021-08-27	10	NT04155	Kookaburra	Nanotrap	0.425		CP0005	D05	JL				WVU Morgantown		2021-08-27	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	D6	EP0005	B10	JL		Pass	EL	08/27/2021 10:40 AM	Grab			JL	08/27/2021	7.86	NorthHighSt-02 (MUB)		
A01-0008	17162	OneStep RT-ddPCR	Human RNase P	53.5305500030518	56876.2093782425	None				08/18/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex	G8	AP000000	A08	JL	SARS-CoV-2 N1	41.1665296554566	0	1685.59967041016	43739.43877	SARS-CoV-2 N2	57.6533317565918	1.368028819561	1874.41497802734	61256.66499																																					0.005	NaN	2021-08-18	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	B02	JL	Josh Lambert		08/18/2021 01:16 PM	NaN	Star City	2021-08-18	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A08	JL	NaN	Pass	JL	08/17/2021 11:55 PM	Composite	08/17/2021 11:55 PM	08/17/2021 12:00 AM	JL	08/18/2021	6.97	StarCityWWTP-01		
A1077	14191	OneStep RT-ddPCR		61.43		BRSV		145896.25												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	1.66			3942.5																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 6.42				Josh Lambert		7/9/21 12:01		A1077	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05					Monongalia County		EL	6/23/21 23:55	Composite	6/23/21 23:55	6/23/21 0:00	JL	6/25/21	6.42	StarCityWWTP-01	Available	
A01-0007	18545	OneStep RT-ddPCR	Human RNase P	43.1779050827026	45876.5241503715	None				08/18/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex	G7	AP000000	A07	JL	SARS-CoV-2 N1	30.4702949523926	0	1685.59967041016	32374.68839	SARS-CoV-2 N2	13.9606535434723	1.368028819561	1874.41497802734	14833.19414																																					0.005	NaN	2021-08-18	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	B01	JL	Josh Lambert		08/18/2021 01:15 PM	NaN	Star City	2021-08-18	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A07	JL	NaN	Pass	GG	08/16/2021 11:55 PM	Composite	08/16/2021 11:55 PM	08/16/2021 12:00 AM	JL	08/18/2021	6.86	StarCityWWTP-01		
A1100	16556	OneStep RT-ddPCR		12.79		BRSV		30376.25												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005			10				0.95									A1100		0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/29/21 23:55	Composite	7/29/21 23:55	7/29/21 0:00	JL			StarCityWWTP-01		
A01-0016	12456	OneStep RT-ddPCR	Human RNase P	7.1018671989441	7545.73389887811	None					Manual	DQ	XXXXXX	QX One	BRSV Triplex	F3	AP000000	C01	JL		104.984550476074	0	3138.02612304688			58.65873336792	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	A03	JL				Monongalia County		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	F3	EP0007	A03	JL		Pass	GG	08/26/2021 11:55 PM	Composite	08/26/2021 11:55 PM	08/26/2021 12:00 AM	JL	08/27/2021	6.97	StarCityWWTP-01		
A1083	13044	OneStep RT-ddPCR		77.69		BRSV		184513.75												SARS-CoV-2 N1	1.8			4275	SARS-CoV-2 N2	3.61			8573.75																																				N1/N2/BRSV Triplex	0.005		7/9/21	10				0.95	pH - 6.49				Josh Lambert		7/9/21 12:16		A1083	7/9/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/1/21 23:55	Composite	7/1/21 23:55	7/1/21 0:00	JL	7/9/21	6.49	StarCityWWTP-01	Available	
A1017	12768	OneStep RT-ddPCR	Human RNase P		33180						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				5520	SARS-CoV-2 N2				11070																																				CDC N1/N2/RP Triplex	0.005		4/9/21 12:00	100				5				MVS	Josh Lambert	4/9/21 12:50	4/9/21 12:50	Monongalia County	A1017	4/12/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	GG	3/29/21 11:55	Composite	3/29/21 11:55	3/29/21 12:00	Josh Lambert	4/9/21		StarCityWWTP-01	Available	
A02-0008	18971	OneStep RT-ddPCR	Human RNase P	33.5114979743958	35605.9665977955	None				08/16/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	A06	JL	SARS-CoV-2 N1	6.202232837677	0	1714.01901245117	6589.87239	SARS-CoV-2 N2	1.24031588435173	0	1783.14178466797	1317.83566	None																																				0.005	NaN	2021-08-16	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	A06	JL	Eric Lundstrum		08/13/2021 10:02 AM	WVU Morgantown	G	2021-08-16	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A06	JL	NaN	Pass	Eric Lundstrom	08/13/2021 10:02 AM	Composite	08/13/2021 09:45 AM	08/11/2021 09:45 AM	Josh Lambert	08/13/2021	7.5	NorthHighSt-02 (MUB)		10
A1000	13784	OneStep RT-ddPCR	Human RNase P		40980					3/16/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				0	SARS-CoV-2 N2				20490																																				CDC N1/N2/RP Triplex	0.005		3/12/21 11:00	100				5				AHT	Mathilda Santee	3/12/21 10:59	3/12/21 10:59	Monongalia County	A1000	3/15/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AHT		Pass	EL	3/7/21 12:00	Composite	3/7/21 12:00	3/7/21 12:00	MVS	3/12/21		StarCityWWTP-01	Available	
A02-0080	14549	OneStep RT-ddPCR	Human RNase P	50.1883268356324	53325.0972628594	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	I6	AP0007	C03	JL	SARS-CoV-2 N1	6.46990060806274	0	1303.83804321289	6874.26939606666	SARS-CoV-2 N2	14.5597791671753	0	1366.20712280273	15469.7653651238																																					0.005		2021-09-03	10	NT04155	Halcyon	Nanotrap	0.425		CP0008	A06	JL				WVU Morgantown		2021-09-03	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	I6	EP0008	A06	JL		Pass	EL	09/03/2021 10:46 AM	Composite	09/03/2021 10:46 AM	09/01/2021 10:59 AM	JL	09/03/2021	5.86	CollegePark-02		
A02-0004	14984	OneStep RT-ddPCR				BRSV	0	0		08/13/2021	Manual	DQ	XXXXXX	QX 200	BRSV Triplex		AP000000	B08	JL	SARS-CoV-2 N1	0	0	2236.36169433594	0	SARS-CoV-2 N2	0	0	2276.70715332032	0																																					0.005	NaN	2021-08-13	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	C04	JL	Eric Lundstrum		08/12/2021 10:05 AM	WVU Morgantown	Building/Complex	2021-08-13	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	C04	JL	NaN	Pass	EL	08/12/2021 10:05 AM	Composite	08/12/2021 09:00 AM	08/11/2021 09:00 AM	JL	08/12/2021	NaN	NorthHighSt-02 (MUB)		10
A0231	15227	OneStep RT-ddPCR	Human RNase P		10197					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				122496	SARS-CoV-2 N2				127578																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				5.5				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0231	2/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/31/21 0:00	Composite	1/31/21 23:59	1/31/21 0:00	TD	2/4/21		StarCityWWTP-01	Available	
A1048	15163	OneStep RT-ddPCR	Human RNase P		39102						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				6510	SARS-CoV-2 N2				6510																																				CDC N1/N2/RP Triplex	0.005		5/14/21 12:00	100				7				MVS	Mathilda Santee	5/14/21 10:55	5/14/21 10:55	Monongalia County	A1048	5/17/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	EL	5/14/21 10:54	Composite	5/13/21 11:59	5/13/21 12:00	MVS	5/14/21		StarCityWWTP-01	Available	
A0047	17534	OneStep RT-ddPCR	Human RNase P		8844					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				53163	SARS-CoV-2 N2				79761																																				CDC N1/N2/RP Triplex	0.005		1/3/21 13:00	100				5.5				MS	Timothy Driscoll	2/20/21 16:13	2/20/21 16:13	Monongalia County	A0047	2/17/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	12/23/20 0:00	Composite	12/23/20 11:59	12/23/20 12:00	TD	1/7/21		StarCityWWTP-01	Available	
A0040	11665	OneStep RT-ddPCR	Human RNase P		15246					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				81396	SARS-CoV-2 N2				81396																																				CDC N1/N2/RP Triplex	0.005		12/14/20 17:00	100				4.2				AT	Timothy Driscoll	12/21/20 16:22	12/21/20 16:22	Monongalia County	A0040	12/21/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AT		Pass	GG	12/14/20 0:00	Composite	12/14/20 11:59	12/14/20 12:00	TD	12/18/20		StarCityWWTP-01	Available	
A1018	12405	OneStep RT-ddPCR	Human RNase P		17070						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				11370	SARS-CoV-2 N2				17070																																				CDC N1/N2/RP Triplex	0.005		4/9/21 12:00	100				5				MVS	Josh Lambert	4/9/21 12:51	4/9/21 12:51	Monongalia County	A1018	4/12/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	GG	3/30/21 11:55	Composite	3/30/21 11:55	3/30/21 12:00	Josh Lambert	4/9/21		StarCityWWTP-01	Available	
A1076	11430	OneStep RT-ddPCR		70.1		BRSV		166487.5												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	2.06			4892.5																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 6.47				Josh Lambert		7/9/21 11:59		A1076	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/22/21 23:55	Composite	6/22/21 23:55	6/22/21 0:00	JL	6/25/21	6.47	StarCityWWTP-01	Available	
A02-0002	20957	OneStep RT-ddPCR				BRSV	0	0		08/13/2021	Manual	DQ	XXXXXX	QX 200	BRSV Triplex		AP000000	C01	JL	SARS-CoV-2 N1	6.73744678497314	0	2236.36169433594	7158.53721	SARS-CoV-2 N2	5.61440527439118	0	2276.70715332032	5965.30548																																					0.005	NaN	2021-08-13	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	C05	JL	Josh Lambert		08/16/2021 01:03 PM	WVU Morgantown	Building/Complex	2021-08-13	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	C05	JL	NaN	Pass	EL	08/12/2021 09:00 AM	Composite	08/12/2021 09:00 AM	08/11/2021 09:00 AM	JL	08/13/2021	6.65	OaklandE-02		10
A1087	11452	OneStep RT-ddPCR		113.28		BRSV		269040												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	2.05			4868.75																																				N1/N2/BRSV Triplex	0.005		7/9/21	10				0.95	pH - 6.57				Josh Lambert		7/9/21 12:22		A1087	7/9/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/7/21 23:55	Composite	7/7/21 23:55	7/7/21 0:00	JL	7/9/21	6.57	StarCityWWTP-01	Available	
A0225	16115	OneStep RT-ddPCR	Human RNase P		5256					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				39438	SARS-CoV-2 N2				31554																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				3				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0225	2/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/21/21 0:00	Composite	1/21/21 23:59	1/21/21 0:00	TD	1/22/21		StarCityWWTP-01	Available	
A02-0079																																																																				2021-09-03	10	NT04155	Halcyon	Nanotrap	0.425		CP0008	B04	JL				WVU Morgantown		2021-09-03	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	J2	EP0008	A10	JL		Pass	EL	09/03/2021 10:33 AM	Grab	09/03/2021 10:00 PM	09/01/2021 10:00 PM	JL	09/03/2021	7.98	NorthHighSt-02 (MUB)		
A1071	14407	OneStep RT-ddPCR		104.76		BRSV		248805												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	1.63			3871.25																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 6.38				Josh Lambert		7/9/21 11:49		A1071	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/15/21 23:55	Composite	6/15/21 23:55	6/15/21 0:00	JL	6/18/21	6.38	StarCityWWTP-01	Available	
A02-0063	14806	OneStep RT-ddPCR	Human RNase P	1192.12295532227	1266630.64002991	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	E5	AP0005	E04	JL		78.6194133758544	0	2615.09490966796			123.882913589478	0	2786.11602783204																																						0.005		2021-08-27	10	XXXXXX	Halcyon	Nanotrap	0.425		CP000000	A05	JL				WVU Morgantown		2021-08-30	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	E5	EP0006	A05	JL		Pass	EL	08/30/2021 10:19 AM	Grab			JL	08/30/2021	8.58	NorthHighSt-02 (MUB)		
A1091	12917	OneStep RT-ddPCR		104.06		BRSV		247142.5												SARS-CoV-2 N1	1.82			4322.5	SARS-CoV-2 N2	1.82			4322.5																																				N1/N2/BRSV Triplex	0.005			10				0.95					Josh Lambert		7/9/21 12:23		A1091		0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/13/21 23:55	Composite	7/13/21 23:55	7/13/21 0:00	JL			StarCityWWTP-01	Available	
A02-0072	9462	OneStep RT-ddPCR	Human RNase P	41.7018365859986	44308.2013726235						Manual	DQ	XXXXXX	QX One	BRSV Triplex	G8	AP000000	H02	JL		25.0131630897522	0	3138.02612304688			11.114022731781	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	C04	JL				WVU Morgantown		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	G8	EP0007	B04	JL		Pass	EL	09/01/2021 10:58 AM	Composite	09/01/2021 10:59 AM	08/30/2021 10:58 AM	JL	09/01/2021	6.98	CollegePark-02		
A02-0058	12693	OneStep RT-ddPCR	Human RNase P	3.36385041475296	3574.09106567502	None					Manual	DQ	XXXXXX	QX One	BRSV Triplex	G4	AP000000	D02	JL		5.04597425460816	0	3138.02612304688			5.04597425460816	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	B06	JL				WVU Morgantown		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	G4	EP0007	A12	JL		Pass	EL	08/27/2021 10:58 AM	Composite	08/27/2021 10:03 AM	08/25/2021 10:03 AM	JL	08/27/2021	7.36	CollegePark-02		
A1099	14434	OneStep RT-ddPCR		272.17		BRSV		646403.75												SARS-CoV-2 N1	4.89			11613.75	SARS-CoV-2 N2	6.52			15485																																				N1/N2/BRSV Triplex	0.005			10				0.95					Josh Lambert		7/9/21 12:23		A1099		0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/25/21 23:55	Composite	7/25/21 23:55	7/25/21 0:00	JL			StarCityWWTP-01	Available	
A0220	12903	OneStep RT-ddPCR	Human RNase P		0					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				43776	SARS-CoV-2 N2				52536																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				4				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0220	2/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/14/21 0:00	Composite	1/14/21 23:59	1/14/21 0:00	TD	1/15/21		StarCityWWTP-01	Available	
A0102	11130	OneStep RT-ddPCR	Human RNase P		38821.2					11/10/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				12933.6	SARS-CoV-2 N2				21562.8																																				CDC N1/N2/RP Triplex	0.005		11/9/20 17:30	100				3.4				MS	Timothy Driscoll	11/9/20 16:55	11/9/20 16:55	Monongalia County	A0102	11/10/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	11/3/20 0:00	Composite	11/3/20 23:59	11/3/20 0:00	TD	11/9/20		StarCityWWTP-01	Available	
A01-0010	18269	OneStep RT-ddPCR	Human RNase P	42.5405168533326	45199.2991566659	None				08/20/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex	H6	AP000000	A06	JL	SARS-CoV-2 N1	45.121202468872	0	1047.21549987793	47941.2756	SARS-CoV-2 N2	52.864966392517	0	1082.35214233398	56169.02781																																					0.005		2021-08-20	10	NT04155	Kookaburra	Nanotrap	0.425	6.99	CP000000	A06	JL				Monongalia County	Star City	2021-08-20	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	H6	EP000000	A06	JL		Pass	GG	08/19/2021 11:59 PM	Composite	08/19/2021 11:59 PM	08/19/2021 12:01 AM	Jl	08/20/2021	6.99	StarCityWWTP-01		
A02-0089	14167	OneStep RT-ddPCR	Human RNase P	114.879360198975	122059.320211411	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	L4	AP0007	B04	JL	SARS-CoV-2 N1	149.954271316528	0	1303.83804321289	159326.413273811	SARS-CoV-2 N2	68.1940078735352	0	1366.20712280273	72456.1333656311																																					0.005		2021-09-08	10	NT04155	Halcyon	Nanotrap	0.425		CP0010	A04	JL				WVU Morgantown		2021-09-08	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	L4	EP0010	A04	JL		Pass	EL	09/08/2021 09:55 AM	Composite	09/08/2021 08:48 AM	09/06/2021 08:48 AM	JL	09/08/2021	7.26	NorthHighSt-02 (MUB)		
A1003	10420	OneStep RT-ddPCR	Human RNase P		54210					3/16/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				20340	SARS-CoV-2 N2				13560																																				CDC N1/N2/RP Triplex	0.005		3/12/21 11:00	100				5				AHT	Mathilda Santee	3/12/21 11:02	3/12/21 11:02	Monongalia County	A1003	3/15/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AHT		Pass	EL	3/10/21 12:00	Composite	3/10/21 12:00	3/10/21 12:00	MVS	3/12/21		StarCityWWTP-01	Available	
A02-0013	11125	OneStep RT-ddPCR				BRSV	534.782371520996	568206.269741058		08/13/2021	Manual	DQ	XXXXXX	QX 200	BRSV Triplex		AP000000	A04	JL	SARS-CoV-2 N1	12.6934432983398	0	2236.36169433594	13486.7835	SARS-CoV-2 N2	10.5773937702179	0	2276.70715332032	11238.48063																																					0.005	NaN	2021-08-13	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	A04	JL	Eric Lundstrum		08/11/2021 09:48 AM	WVU Morgantown	Building/Complex	2021-08-13	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A04	JL		Pass	EL	08/11/2021 09:48 AM	Composite	08/11/2021 09:00 AM	08/10/2021 09:00 AM	JL	08/11/2021	7.87	CollegePark-02		10
A0048	16737	OneStep RT-ddPCR	Human RNase P		10116					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				35424	SARS-CoV-2 N2				50616																																				CDC N1/N2/RP Triplex	0.005		1/3/21 13:00	100				6				MS	Timothy Driscoll	2/20/21 16:13	2/20/21 16:13	Monongalia County	A0048	2/17/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	12/24/20 0:00	Composite	12/24/20 11:59	12/24/20 12:00	TD	1/7/21		StarCityWWTP-01	Available	
A02-0088	13784	OneStep RT-ddPCR	Human RNase P	61.532711982727	65378.5064816474	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	L3	AP0007	B03	JL	SARS-CoV-2 N1	118.079404830933	0	1303.83804321289	125459.367632866	SARS-CoV-2 N2	32.4555444717408	0	1366.20712280273	34484.0160012246																																					0.005		2021-09-08	10	NT04155	Halcyon	Nanotrap	0.425		CP0010	A03	JL				WVU Morgantown		2021-09-08	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	L3	EP0010	A03	JL		Pass	EL	09/08/2021 09:45 AM	Composite	09/08/2021 08:38 AM	09/06/2021 08:38 AM	JL	09/08/2021	7.21	HonorsSummit-01 (MUB)		
A1065	14482	OneStep RT-ddPCR		115.64		BRSV		274645												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 6.33				Josh Lambert		7/9/21 11:37		A1065	6/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/7/21 23:55	Composite	6/7/21 23:55	6/7/21 0:00	JL	6/11/21	6.33	StarCityWWTP-01	Available	
A0103	11366	OneStep RT-ddPCR	Human RNase P		18630					11/10/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				12420	SARS-CoV-2 N2				12420																																				CDC N1/N2/RP Triplex	0.005		11/9/20 17:30	100				5				MS	Timothy Driscoll	11/9/20 16:55	11/9/20 16:55	Monongalia County	A0103	11/10/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	11/4/20 0:00	Composite	11/4/20 23:59	11/4/20 0:00	TD	11/9/20		StarCityWWTP-01	Available	
A01-0006	16286	OneStep RT-ddPCR	Human RNase P	7.22492456436158	7676.48234963418	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	F1	AP0007	A08	JL	SARS-CoV-2 N1	40.4881811141968	0	1303.83804321289	43018.6924338341	SARS-CoV-2 N2	34.6998882293702	0	1366.20712280273	36868.6312437058																																					0.005	NaN	2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	A01	JL	Josh Lambert		08/18/2021 01:15 PM	Monongalia County	Star City	2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	F1	EP0007	A01	JL		Pass	GG	08/15/2021 11:55 PM	Composite	08/15/2021 11:55 PM	08/15/2021 12:00 AM	JL	08/18/2021	6.82	StarCityWWTP-01		
A02-0034	14372	OneStep RT-ddPCR	Human RNase P	682.919616699218	725602.092742919	None					CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	J1	AP0004	C04	JL		18.4740829467773	-20	2835.2719116211			18.4740829467773	-20	3151.89849853516																																						0.005		2021-08-23	10	NT04155	Kookaburra	Nanotrap	0.425		CP000002	B03	JL				WVU Morgantown	G	2021-08-23	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000002	A09	JL		Pass	EL	08/23/2021 10:12 AM	Composite	08/23/2021 09:00 AM	08/21/2021 09:00 AM	JL	08/23/2021	8.07	CollegePark-02		
A1110	13502	OneStep RT-ddPCR		169.65		BRSV		402918.75												SARS-CoV-2 N1	3.49			8288.75	SARS-CoV-2 N2	8.71			20686.25																																				N1/N2/BRSV Triplex	0.005			10				0.95					Josh Lambert		7/9/21 12:23		A1110		0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/28/21 23:55	Composite	7/28/21 23:55	7/28/21 0:00	JL			StarCityWWTP-01	Available	
