Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
C01-0166	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	5/2/22 7:00	5/3/22 7:00	6.868	5/11/22	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	51924.55374	44997.56478	48461.05926	1349944.71911411	1169855.50327343	1259900.11119377	33278.601805	34394.7738454675	932827.171888135	928648.644036917	33117.515473	31775.1707705148	931155.616531193	867496.384225588	32956.429141	29809.0874930607	929484.061174251	827527.907805462
A1056	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	5/25/21 0:00	5/25/21 23:55	7.095	5/28/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2833	1974	2403.5	76087.25203035	53016.6733173	64551.962673825	3525.55	4077.52763418543	94949.3608612835	115770.984907952	3872.05	3487.61142223303	103861.010748113	100938.131044595	4218.55	3311.20805711935	112772.660634942	95895.5203128847
P01-0064	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	4/18/22 10:30	4/19/22 10:30	0.295	4/28/22	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2842	1274	2058	3173.6498899	1422.6706403	2298.1602651	1378.6	2034.7944988842	1548.159253046	2306.43288381635	1879.9917922	1157.93712363673	1987.47087318451	1008.21503996357	2381.3835844	3228.72728072247	2426.78249332302	2925.32562091954
N03-0006	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	3/16/22 7:30	3/17/22 7:30	0.796	3/23/22	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3167.095939	3167.095939	3167.095939	9543.05028420619	9543.05028420619	9543.05028420619	22291.9585374	50938.1737147646	69357.8937579183	171663.004745488	20396.708306	49013.9010836568	64032.5561401272	165478.181571851	18501.4580746	47336.8465822718	58707.2185223362	159719.512455609
A02-0462	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	4/18/22 9:00	4/20/22 9:00	NA	4/20/22	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1903	767	1335	NA	NA	NA	3468.065145	7060.88721682618	NA	NA	3232.1128753	5843.24676966363	NA	NA	2996.1606056	5002.91068250529	NA	NA
C01-0046	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	11/25/21 7:00	11/26/21 7:00	5.489	11/30/21	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	200094.7398	106598.302	153346.5209	4157591.6125059	2214911.8299939	3186251.7212499	132696.560258	102370.754527772	2930892.10106721	2117916.70104159	102872.442537	62770.4331472332	2271073.60984235	1234735.99590019	73048.324816	49504.8751570856	1611255.11861749	990619.285592891
A02-0316	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	1/31/22 9:00	2/2/22 9:00	NA	2/2/22	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	72013.35937	53998.41718	63005.888275	NA	NA	NA	1645239.895074	2026800.07622478	NA	NA	1226060.069135	2097736.82265799	NA	NA	806880.243196	2433719.88936467	NA	NA
A1044	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	5/5/21 0:00	5/5/21 23:55	12.711	5/7/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4800	4800	4800	230958.463248	230958.463248	230958.463248	4661	6417.36457024378	197727.707063108	301311.852276994	4038.3	4863.20847331519	169256.305988788	226610.323541447	3415.6	3970.33191627519	140784.904914468	177486.017090881
N03-0026	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	3/8/22 7:30	3/9/22 7:30	0.753	3/16/22	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	19555.99822	22816.21814	21186.10818	55742.6858301436	65035.6614529311	60389.1736415373	55394.835502	42885.1482101468	128984.10518822	106927.448545448	54687.835191	45968.7256624521	128635.463115925	116534.69220072	53980.83488	50936.5532357506	128286.821043631	128708.155214025
E01-0108	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	5/10/22 7:40	5/11/22 7:40	3.068	5/12/22	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	36188.9749	49356.35068	42772.66279	420285.649737009	573206.783875812	496746.216806411	111731.99606	113644.479767138	1029249.7025408	721901.03118833	119724.247785	138489.809557584	1090699.58071633	892354.127306959	127716.49951	168924.415895351	1152149.45889187	1131124.70596675
A01-0132	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/22/21 0:00	12/22/21 23:59	6.9	12/28/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	51172.48245	48160.60871	49666.54558	1336590.90485828	1257922.78373676	1297256.84429752	139023.98481	254961.790243908	4281703.39832211	7920070.97330751	120597.06275	232575.2640683	3693611.99562032	7178875.76600218	102170.14069	214199.646908761	3105520.59291853	6565470.63058873
N02-0066	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	4/11/22 7:00	4/12/22 7:00	10.709	4/13/22	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8791.755438	1048	4919.877719	356399.792382961	42483.77756312	199441.78497304	9473.7625136	6748.77723134264	471740.589627426	502765.787007714	6683.3675159	4288.94049643502	341595.851281752	345875.825619851	3892.9725182	6479.6673559204	211451.112936077	428854.39535844
A1018	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	3/30/21 12:00	3/30/21 11:55	10.313	4/9/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	11370	17070	14220	443872.6719621	666394.5919431	555133.6319526	12211.4	23158.3550352956	430997.671875212	713585.432474852	14481.7	13233.7691155149	515586.021283456	396461.678251232	16752	6542.1190833542	600174.3706917	180479.376085763
A02-0317	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	1/29/22 9:00	1/31/22 9:00	NA	1/31/22	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	549251.9546	493444.0434	521347.999	NA	NA	NA	965042.27292	1965257.24183046	NA	NA	924152.679626	2026874.16213991	NA	NA	883263.086332	2095386.74008827	NA	NA
N02-0024	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	3/14/22 7:00	3/15/22 7:00	12.1	3/23/22	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1392227.24	1461848.223	1427037.7315	63768826.0904776	66957708.0700998	65363267.0802887	286551.300534	1138338.95667956	13080927.7118671	52184405.5428318	294354.2116913	1166136.59126084	13431482.061867	53464679.5592685	302157.1228486	1193962.24059271	13782036.4118668	54745852.9752046
H01-0178	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	4/4/22 8:03	4/5/22 8:03	1.7	4/14/22	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2333	3005.181528	2669.090764	15013.314601	19338.935153441	17176.1248772205	10715.6770496	23170.3508782439	81661.5649992423	179568.22960955	12287.0614746	27267.1225322176	94079.4777099495	212005.249735917	13858.4458996	31631.8941344746	106497.390420657	246432.173608628
A1010	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	3/21/21 12:00	3/21/21 12:00	9.905	3/26/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1121	11184	6152.5	42031.31886205	419338.3319832	230684.825422625	6776.8	24573.7017149557	253943.37056193	931556.305440938	8225.9	25204.1070496191	307945.479223316	956384.360987648	9675	26402.2221182607	361947.587884702	1002325.20351755
H01-0212	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	5/7/22 8:00	5/8/22 8:00	4.9	5/13/22	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	13022.14159	16278.31003	14650.22581	241541.310481389	301938.380096245	271739.845288817	41496.336778	74088.3781998038	372949.413439414	592024.774898652	33649.710913	53192.7867605537	317012.612375221	418309.60537233	25803.085048	32765.9123725625	261075.811311029	269888.924295141
D01-0090	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	5/8/22 7:40	5/9/22 7:40	1.29	5/13/22	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	107661.2583	92794.98026	100228.11928	525729.18487801	453134.489631549	489431.837254779	823754.84842	1793019.57043054	4044401.26697805	8885560.30043037	770354.427536	1655841.13026718	3782553.65293107	8214852.13282746	716954.006652	1526327.55120593	3520706.0388841	7580604.05793898
A01-0241	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	4/30/22 0:00	5/1/22 0:00	11.6	5/4/22	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	107342.9838	101686.5022	104514.743	4713511.56995375	4465131.18659766	4589321.37827571	100581.723158	63264.0017472859	4076643.41929214	2113918.31516288	100139.075965	53868.7647203924	4028751.83839223	1506158.71518177	99696.428772	50425.0130430737	3980860.25749232	1018077.50365081
E02-0112	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	4/21/22 8:00	4/22/22 8:00	0.124	4/29/22	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1566	2843.113965	2204.5569825	735.06605544	1334.53165224708	1034.79885384354	3465.0123904	3177.80348497131	2174.92574984179	2468.49537953163	3231.1124471	1662.8280054782	2003.17815255796	1599.98160927969	2997.2125038	2945.88318560209	1831.43055527412	2283.54214419806
N02-0060	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	5/8/22 7:00	5/9/22 7:00	15.7	5/11/22	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	36191.81603	9867.395964	23029.605997	2150913.53839452	586428.587890538	1368671.06314253	37547.83892	21732.1217713696	1374181.32801002	910181.907313304	30094.4099304	11176.8256293869	1083377.75920359	405509.840418772	22640.9809408	25299.6576947522	792574.190397168	804621.581004459
A04-0039	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	3/21/22 8:00	3/22/22 8:00	0.583	3/31/22	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	61485.04928	136035.2191	98760.13419	135690.988190288	300215.312901532	217953.15054591	78025.162216	70221.0855413002	198043.263653539	190420.201582397	86135.832983	72746.0904720325	215918.275384814	187774.33224182	94246.50375	86596.5088451842	233793.287116089	208211.144850103
C01-0013	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	10/3/21 7:00	10/4/21 7:00	6.08	10/8/21	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	41038.78587	38105.01397	39571.89992	944519.672954553	876998.05366764	910758.863311097	40612.204296	38072.5350928314	635818.586432957	785168.380032677	48511.638037	40146.5298551601	821896.314136082	1043519.31892586	56411.071778	44901.2751101682	1007974.04183921	1387543.79637694
P01-0030	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	1/14/22 9:00	1/15/22 9:00	0.285	2/1/22	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	247866.7974	182024.2533	214945.52535	267409.074260591	196375.382175041	231892.228217816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A01-0095	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/21/21 0:00	11/21/21 23:55	6.506	11/30/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	152652.7119	69056.88554	110854.79872	3759512.28260988	1700724.51484837	2730118.39872913	99826.239122	66436.5598519958	2703750.11324975	1598845.64542738	90230.472789	45056.2958526188	2487446.07585809	1438629.98757971	80634.706456	61646.8854912776	2271142.03846644	2087809.49711805
H01-0142	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	2/27/22 8:00	2/28/22 8:00	2.1	3/4/22	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1624	184	904	12909.762264	1462.682424	7186.222344	17849.280404	41568.4030580107	194011.40222171	524025.603104568	15036.7162882	32974.1083506915	164456.074208695	407638.736136942	12224.1521724	24786.6836948197	134900.746195681	294162.851157301
E02-0017	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	12/6/21 8:00	12/7/21 8:00	0.06	12/10/21	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	45576.53524	28997.51667	37287.025955	10351.5523357709	6586.04937466708	8468.80085521899	101921.283222	177168.150324138	36550.020932335	56883.4213403424	73501.618662	126949.257541675	26270.1755170858	40895.4526832128	45081.954102	81619.0307470557	15990.3301018366	27834.2576664152
A03-0308	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	4/25/22 6:00	4/25/22 14:00	NA	4/26/22	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	780	1992	1386	NA	NA	NA	1231.6	1555.52671110776	NA	NA	1507.3	815.201770686909	NA	NA	1783	1236.26856271462	NA	NA
A02-0436	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	4/2/22 9:00	4/4/22 9:00	NA	4/4/22	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	934	1295	1114.5	NA	NA	NA	6007.523028	20087.96437404	NA	NA	4145.557477	9608.65966255096	NA	NA	2283.591926	1624.36576881332	NA	NA
A01-0175	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	2/11/22 0:00	2/12/22 0:00	9.9	2/15/22	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	104717.7288	102739.4955	103728.61215	3924355.4239904	3850220.02524049	3887287.72461544	141390.79232	77069.0726910109	6652230.75995884	3925217.74857003	140370.8097	73930.3629141156	6595223.69242766	3718657.59542873	139350.82708	72805.5806263515	6538216.62489649	3585752.69589884
L01-0084	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	4/21/22 9:00	4/22/22 9:00	0.144	4/27/22	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1742	1355	1548.5	949.56252768	738.6091992	844.08586344	1595.8968444	1644.82287333281	1951.66876468735	2938.81087881724	1301.7484222	830.857063209811	1485.01783080468	1408.10866314472	1007.6	1366.35712149612	1018.366896922	1343.92007031394
A02-0207	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	11/1/21 11:31	11/3/21 11:31	NA	11/3/21	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	512	1657.879855	1084.9399275	NA	NA	NA	125430.2170698	497345.770682539	NA	NA	91903.0855903	355577.914510076	NA	NA	58375.9541108	213927.833023518	NA	NA
N02-0040	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	1/25/22 7:00	1/26/22 7:00	9.8	2/1/22	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	172832.2595	159512.1422	166172.20085	6411561.44165217	5917424.81041196	6164493.12603207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
N02-0046	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	2/27/22 7:00	2/28/22 7:00	10.36	3/1/22	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	33034.40552	30492.37356	31763.38954	1295505.24683444	1195814.76686479	1245660.00684961	42734.002858	47845.3524774257	1386563.97318576	1429553.5449347	44984.843701	51887.9735566462	1454607.22397576	1544468.37959076	47235.684544	56185.615949478	1522650.47476576	1670802.73767039
A02-0450	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	4/11/22 9:00	4/13/22 9:00	NA	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	157871.1498	116111.5175	136991.33365	NA	NA	NA	131272.829994	381349.418871041	NA	NA	125862.78557	379435.544374201	NA	NA	120452.741146	378210.608529598	NA	NA
