assay_id	sample_id	collection_start_datetime	collection_end_datetime	event_type	sample_flow	sample_qc	location_id	target	target_genetic_locus	lab_id	target_copies_per_l	target_copies_per_ld	target_copies_per_ldcap	target_copies_flownorm	target_copies_fn_per_cap	target_per_capita_basis	nc_copies_per_rxn	pc_copies_per_rxn	target_result_validated
6931	6931	02/24/2025 8:45	02/25/2025 8:45	Routine Surveillance	1.012	Pass	PRPSD	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	15918.26826	15918.26826	227.403832285714	60980.2579163356	871.146541661938	100	0	NA	yes
6672	6672	12/09/2024 7:0	12/10/2024 7:0	Routine Surveillance	10.752	Pass	CSB	SARS-CoV-2	N2	MUIDSL	8993.398398	8993.398398	18.1684816121212	366037.864870521	739.470434081861	100	0	NA	yes
4055	4055	05/23/2023 8:50	05/24/2023 8:50	Routine Surveillance	0.628	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	27245.608	27245.608	389.222971428571	64769.2805029878	925.275435756969	100	0	NA	yes
5086	5086	12/25/2023 7:0	12/26/2023 7:0	Routine Surveillance	9.25	Pass	CSB	SARS-CoV-2	N1	MUIDSL	1124475.932	1124475.932	2271.66854949495	39373572.5492071	79542.570806479	100	0	NA	yes
2508_09	2508_09	09/17/2022 9:0	09/18/2022 9:0	Routine Surveillance	1.42	Pass	DUN	SARS-CoV-2	del69/70	MUIDSL	281274.3187	281274.3187	3125.27020777778	1511928.83862524	16799.2093180582	100	0	NA	yes
3550	3550	02/27/2023 8:30	02/28/2023 8:30	Routine Surveillance	0.137	Pass	SRO	SARS-CoV-2	N1	MUIDSL	732686.1382	732686.1382	18091.0157580247	379971.888513302	9382.02193860004	100	0	NA	yes
2217	2217	08/06/2022 9:0	08/07/2022 9:0	Routine Surveillance	1.24	Pass	DUN	SARS-CoV-2	N1	MUIDSL	662197.6	662197.6	7357.75111111111	3108294.87709984	34536.6097455538	100	0	NA	yes
7521	7521	07/28/2025 7:55	07/29/2025 7:55	Routine Surveillance	0.647	Pass	PRPSD	Influenza Virus A (FluA)	M	MUIDSL	15116.52452	15116.52452	215.950350285714	37022.7912748648	528.897018212355	100	0	NA	yes
4952	4952	11/22/2023 9:0	11/23/2023 9:0	Routine Surveillance	0.687	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	184066.1466	184066.1466	2629.51638	478678.12658476	6838.25895121086	100	0	NA	yes
6021_31	6021_31	07/22/2024 11:55	07/23/2024 11:55	Routine Surveillance	0.573	Pass	PRPSD	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
7643	7643	09/02/2025 7:15	09/04/2025 7:15	Routine Surveillance	0.099	Pass	PUT	SARS-CoV-2	N1	MUIDSL	26975.37243	13487.686215	275.258902346939	10109.1716104744	206.309624703559	100	0	NA	yes
4400	4400	07/31/2023 8:30	08/01/2023 8:30	Routine Surveillance	0.07	Pass	SRO	SARS-CoV-2	N2	MUIDSL	7395.923	7395.923	182.615382716049	1959.7620618401	48.3891867121012	100	0	NA	yes
5271	5271	02/05/2024 9:0	02/06/2024 9:0	Routine Surveillance	0.681	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	715688.0379	715688.0379	10224.1148271429	1844946.57842753	26356.3796918219	100	0	NA	yes
1610	1610	05/21/2022 0:1	05/22/2022 0:1	Routine Surveillance	7.18	Pass	HSB	SARS-CoV-2	N1	MUIDSL	103306.28	103306.28	184.4755	2807786.57019106	5013.9045896269	100	0	NA	yes
6170	6170	08/21/2024 7:0	08/22/2024 7:0	Routine Surveillance	5.15	Pass	CSB	SARS-CoV-2	N2	MUIDSL	3097556.877	3097556.877	6257.69066060606	60386442.3054875	121992.812738359	100	0	NA	yes
3809_10_32_33	3809_10_32_33	04/11/2023 7:0	04/12/2023 7:0	Routine Surveillance	7.577	Pass	CSB	SARS-CoV-2	del69/70	MUIDSL	0	0	0	0	0	100	0	NA	yes
4447_48_66_67	4447_48_66_67	08/08/2023 7:0	08/09/2023 7:0	Routine Surveillance	7.333	Pass	CSB	SARS-CoV-2	del69/70	MUIDSL	7000	7000	14.1414141414141	194308.88071	392.543193353535	100	0	NA	yes
3800	3800	04/08/2023 9:0	04/09/2023 9:0	Routine Surveillance	1.230666667	Pass	DUN	SARS-CoV-2	N2	MUIDSL	1309162.76	1309162.76	14546.2528888889	6098836.71161866	67764.8523513185	100	0	NA	yes
2846_55_64_65	2846_55_64_65	11/01/2022 20:40	11/02/2022 20:40	Routine Surveillance	5.6075	Pass	HSB	Influenza Virus A (FluA)	M	MUIDSL	98974.47856	98974.47856	176.740140285714	2100900.23531718	3751.60756306639	100	0	NA	yes
2367	2367	08/28/2022 0:1	08/29/2022 0:1	Routine Surveillance	7.54	Pass	HSB	SARS-CoV-2	N1	MUIDSL	15616.2	15616.2	27.8860714285714	445717.44610068	795.924010894072	100	0	NA	yes
3547	3547	02/27/2023 8:45	02/28/2023 8:45	Routine Surveillance	1.876	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	705622.4346	705622.4346	10080.3204942857	5010927.73301863	71584.6819002662	100	0	NA	yes
5841_42	5841_42	06/09/2024 7:0	06/10/2024 7:0	Routine Surveillance	6.43	Pass	CSB	Influenza Virus A (FluA)	M	MUIDSL	301089.6599	301089.6599	608.261939191919	7328578.41496964	14805.2089191306	100	0	NA	yes
4972	4972	11/29/2023 11:0	11/30/2023 11:0	Routine Surveillance	0.609	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	1216687.918	1216687.918	17381.2559714286	2804848.53051092	40069.2647215845	100	0	NA	yes
5936	5936	07/01/2024 0:0	07/02/2024 0:0	Routine Surveillance	5.91	Pass	HSB	SARS-CoV-2	N1	MUIDSL	196299.9225	196299.9225	350.535575892857	4391577.32571758	7842.10236735283	100	0	NA	yes
3901	3901	04/26/2023 10:15	04/27/2023 10:15	Routine Surveillance	0.632	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	337218.4753	337218.4753	4817.40679	806754.439185956	11525.0634169422	100	0	NA	yes
4647_59_65_74	4647_59_65_74	09/20/2023 8:45	09/21/2023 8:45	Routine Surveillance	0.558	Pass	PRPSD	SARS-CoV-2	del69/70	MUIDSL	37000	37000	528.571428571429	78153.57486	1116.47964085714	100	0	NA	yes
4130	4130	06/06/2023 8:30	06/07/2023 8:30	Routine Surveillance	0.454	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	251240.1342	251240.1342	3489.44630833333	431775.300046518	5996.87916731275	100	0	NA	yes
7598	7598	08/19/2025 7:15	08/21/2025 7:15	Routine Surveillance	0.103	Pass	PUT	SARS-CoV-2	N1	MUIDSL	0	0	0	0	0	100	0	NA	yes
7074	7074	03/31/2025 0:0	04/01/2025 0:0	Routine Surveillance	15.59	Pass	HSB	Influenza Virus A (FluA)	M	MUIDSL	71666.65542	71666.65542	127.976170392857	4229374.83911645	7552.45506985081	100	0	NA	yes
7552	7552	08/07/2025 0:0	08/08/2025 0:0	Routine Surveillance	7.12	Pass	HSB	Influenza Virus A (FluA)	M	MUIDSL	0	0	0	0	0	100	0	NA	yes
6501	6501	10/23/2024 8:30	10/24/2024 8:30	Routine Surveillance	0.086	Pass	SRO	SARS-CoV-2	N1	MUIDSL	546848.3448	546848.3448	13502.4282666667	178023.886588486	4395.65152070335	100	0	NA	yes
4542	4542	08/28/2023 23:40	08/29/2023 23:40	Routine Surveillance	7.86	Pass	HSB	SARS-CoV-2	N1	MUIDSL	258123.1594	258123.1594	460.934213214286	7680021.63215942	13714.3243431418	100	0	NA	yes
5897_98	5897_98	06/23/2024 7:0	06/24/2024 7:0	Routine Surveillance	5.912	Pass	CSB	SARS-CoV-2	del69/70	MUIDSL	243078.5418	243078.5418	491.067761212121	5439938.2865143	10989.7743161905	100	0	NA	yes
3385	3385	01/28/2023 9:0	01/29/2023 9:0	Routine Surveillance	1.6	Pass	DUN	SARS-CoV-2	N2	MUIDSL	159688.729	159688.729	1774.31921111111	967179.698630224	10746.4410958914	100	0	NA	yes
5058	5058	12/18/2023 7:0	12/19/2023 7:0	Routine Surveillance	9.98	Pass	CSB	SARS-CoV-2	N2	MUIDSL	1790589.094	1790589.094	3617.35170505051	67645576.345939	136657.729991796	100	0	NA	yes
2658	2658	10/10/2022 0:0	10/13/2022 0:0	Routine Surveillance	1.86	Pass	HRSB	SARS-CoV-2	N2	MUIDSL	636074.8291	212024.943033333	737.247272274187	4478515.47501158	15572.570238922	100	0	NA	yes
6978	6978	03/04/2025 7:10	03/06/2025 7:10	Routine Surveillance	0.15	Pass	PUT	SARS-CoV-2	N2	MUIDSL	172092.7119	86046.35595	1756.04808061224	97716.2208830069	1994.20858944912	100	0	NA	yes
2194	2194	08/06/2022 0:1	08/07/2022 0:1	Routine Surveillance	11.43	Pass	HSB	SARS-CoV-2	N2	MUIDSL	11463.2234	11463.2234	20.4700417857143	495981.995607489	885.682135013374	100	0	NA	yes
4195_96_4218_19	4195_96_4218_19	06/20/2023 7:0	06/21/2023 7:0	Routine Surveillance	6.4395	Pass	CSB	Influenza Virus A (FluA)	M	MUIDSL	79905.79775	79905.79775	161.425854040404	1947795.5276408	3934.9404598804	100	0	NA	yes
6836	6836	01/27/2025 0:0	01/28/2025 0:0	Routine Surveillance	9.12	Pass	HSB	SARS-CoV-2	N2	MUIDSL	283553.195	283553.195	506.344991071429	9789089.71095074	17480.5173409835	100	0	NA	yes
6763	6763	01/10/2025 8:0	01/11/2025 8:0	Routine Surveillance	0.949	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	412660.0266	412660.0266	5895.14323714286	1482420.93433602	21177.441919086	100	0	NA	yes
3157	3157	12/21/2022 8:30	12/22/2022 8:30	Routine Surveillance	0.09	Pass	SRO	SARS-CoV-2	N2	MUIDSL	42960.39939	42960.39939	1060.75060222222	14636.045290941	361.383834344222	100	0	NA	yes
3202	3202	01/02/2023 9:0	01/03/2023 9:0	Routine Surveillance	0.437	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	1093000	1093000	15614.2857142857	1808067.01781	25829.5288258571	100	0	NA	yes
7292	7292	05/26/2025 8:30	05/27/2025 8:30	Routine Surveillance	0.612	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	0	0	0	0	0	100	0	NA	yes
4808	4808	10/23/2023 8:30	10/24/2023 8:30	Routine Surveillance	0.468	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	55236.85813	55236.85813	767.178585138889	97856.0646026574	1359.11200837024	100	0	NA	yes
5033	5033	12/09/2023 8:30	12/10/2023 8:30	Routine Surveillance	1.959	Pass	DUN	SARS-CoV-2	N2	MUIDSL	206835.2401	206835.2401	2298.16933444444	1533811.16881858	17042.3463202064	100	0	NA	yes
5126	5126	01/02/2024 7:0	01/03/2024 7:0	Routine Surveillance	6.9317	Pass	CSB	SARS-CoV-2	N1	MUIDSL	1672302.246	1672302.246	3378.38837575758	43880084.6344604	88646.6356251726	100	0	NA	yes
4095	4095	06/01/2023 8:30	06/02/2023 8:30	Routine Surveillance	0.123	Pass	SRO	SARS-CoV-2	N1	MUIDSL	40040.16	40040.16	988.645925925926	18642.9159140688	460.318911458489	100	0	NA	yes
5849	5849	06/09/2024 0:0	06/10/2024 0:0	Routine Surveillance	6.3	Pass	HSB	SARS-CoV-2	N1	MUIDSL	136724.1114	136724.1114	244.150198928571	3260607.95676845	5822.51420851508	100	0	NA	yes
7287	7287	05/21/2025 9:30	05/22/2025 9:30	Routine Surveillance	0.819	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	7873.199135	7873.199135	112.474273357143	24408.8918381111	348.698454830158	100	0	NA	yes
2933	2933	11/15/2022 8:30	11/16/2022 8:30	Routine Surveillance	1.6	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	41000	41000	569.444444444444	248322.896	3448.92911111111	100	0	NA	yes
5157_58_80_81	5157_58_80_81	01/09/2024 7:0	01/10/2024 7:0	Routine Surveillance	22.631	Pass	CSB	SARS-CoV-2	del69/70	MUIDSL	125731.1702	125731.1702	254.002364040404	10771089.3199999	21759.7764040401	100	0	NA	yes
3844	3844	04/16/2023 23:40	04/17/2023 23:40	Routine Surveillance	7.27	Pass	HSB	SARS-CoV-2	N1	MUIDSL	0	0	0	0	0	100	0	NA	yes
4309	4309	07/11/2023 8:30	07/12/2023 8:30	Routine Surveillance	0.083	Pass	SRO	SARS-CoV-2	N2	MUIDSL	0	0	0	0	0	100	0	NA	yes
3055_56_80_81	3055_56_80_81	12/05/2022 4:0	12/06/2022 4:0	Routine Surveillance	10.29325	Pass	CSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	15217.57245	15217.57245	30.7425706060606	592940.102489168	1197.85879290741	100	0	NA	yes
2846_55_64_65	2846_55_64_65	11/01/2022 20:40	11/02/2022 20:40	Routine Surveillance	5.56	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	532606.554	532606.554	951.083132142857	11209706.0162089	20017.3321718016	100	0	NA	yes
3981_82_4003_04	3981_82_4003_04	05/09/2023 7:0	05/10/2023 7:0	Routine Surveillance	7.9155	Pass	CSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	5310.793966	5310.793966	10.7288766989899	159129.512191101	321.473762002224	100	0	NA	yes
2907	2907	11/13/2022 8:45	11/14/2022 8:45	Routine Surveillance	0.691	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	277295.208	277295.208	3961.36011428571	725326.152840858	10361.8021834408	100	0	NA	yes
4529	4529	08/23/2023 23:40	08/24/2023 23:40	Routine Surveillance	6.22	Pass	HSB	SARS-CoV-2	N1	MUIDSL	610526.4664	610526.4664	1090.22583285714	14374998.4051099	25669.6400091248	100	0	NA	yes
4326	4326	07/17/2023 23:40	07/18/2023 23:40	Routine Surveillance	14.89	Pass	HSB	SARS-CoV-2	N2	MUIDSL	26765.862	26765.862	47.7961821428571	1508651.25131722	2694.0200916379	100	0	NA	yes
4033	4033	05/16/2023 7:2	05/18/2023 7:2	Routine Surveillance	0.1433	Pass	PUT	SARS-CoV-2	N1	MUIDSL	103194.3025	51597.15125	1053.00308673469	55977.672304981	1142.40147561186	100	0	NA	yes
2980_86_87_3000	2980_86_87_3000	11/23/2022 5:30	11/24/2022 5:30	Routine Surveillance	0.72075	Pass	PRPSD	Influenza Virus A (FluA)	M	MUIDSL	351850.1626	351850.1626	5026.43089428571	959964.852128525	13713.7836018361	100	0	NA	yes
5267_71_83	5267_71_83	02/01/2024 15:0	02/02/2024 15:0	Routine Surveillance	0.8293333333	Pass	PRPSD	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	61437.02865	61437.02865	877.671837857143	192873.361473424	2755.33373533462	100	0	NA	yes
7515	7515	07/26/2025 8:0	07/27/2025 8:0	Routine Surveillance	1.309	Pass	DUN	SARS-CoV-2	N2	MUIDSL	34783.58984	34783.58984	386.484331555556	172356.224800451	1915.06916444945	100	0	NA	yes
5111_13_21_22	5111_13_21_22	12/28/2023 0:0	12/29/2023 0:0	Routine Surveillance	6.3225	Pass	HSB	Influenza Virus A (FluA)	M	MUIDSL	155887.9387	155887.9387	278.371319107143	3730905.74546229	6662.33168832551	100	0	NA	yes
4621	4621	09/12/2023 7:0	09/14/2023 7:0	Routine Surveillance	0.106	Pass	PUT	SARS-CoV-2	N2	MUIDSL	1372399.235	686199.6175	14004.0738265306	550679.941545103	11238.3661539817	100	0	NA	yes
5929	5929	07/01/2024 7:0	07/02/2024 7:0	Routine Surveillance	5.874	Pass	CSB	SARS-CoV-2	N2	MUIDSL	312986.517	312986.517	632.295993939394	6959411.17919588	14059.416523628	100	0	NA	yes
3351_65_75_76_91	3351_65_75_76_91	01/24/2023 5:45	01/25/2023 5:45	Routine Surveillance	1.3856	Pass	PRPSD	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
6656	6656	12/04/2024 7:0	12/05/2024 7:0	Routine Surveillance	6.303	Pass	CSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
5044	5044	12/12/2023 8:50	12/13/2023 8:50	Routine Surveillance	0.472	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	2727613.163	2727613.163	37883.5161527778	4873463.31566206	67686.9904953064	100	0	NA	yes
6970	6970	03/03/2025 14:0	03/04/2025 14:0	Routine Surveillance	0.809	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	124356.0791	124356.0791	1776.51541571429	380827.645017218	5440.3949288174	100	0	NA	yes
6803	6803	01/20/2025 9:0	01/21/2025 9:0	Routine Surveillance	1.092	Pass	PRPSD	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
3178	3178	12/26/2022 8:45	12/27/2022 8:45	Routine Surveillance	0.676	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	153000	153000	2185.71428571429	391517.38548	5593.10550685714	100	0	NA	yes
7272	7272	05/20/2025 0:0	05/21/2025 0:0	Routine Surveillance	12.59	Pass	HSB	SARS-CoV-2	N1	MUIDSL	9030.199051	9030.199051	16.1253554482143	430364.042891642	768.507219449361	100	0	NA	yes
3830	3830	04/15/2023 23:40	04/16/2023 23:40	Routine Surveillance	8.97	Pass	HSB	SARS-CoV-2	N2	MUIDSL	0	0	0	0	0	100	0	NA	yes
5852	5852	06/11/2024 8:0	06/12/2024 8:0	Routine Surveillance	0.602	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	166501.3254	166501.3254	2378.59036285714	379426.020873813	5420.37172676876	100	0	NA	yes
3250	3250	01/07/2023 8:0	01/08/2023 8:0	Routine Surveillance	1.201	Pass	DUN	SARS-CoV-2	N1	MUIDSL	7000	7000	77.7777777777778	31823.94187	353.599354111111	100	0	NA	yes
6311	6311	09/16/2024 0:0	09/17/2024 0:0	Routine Surveillance	5.41	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	248000	248000	442.857142857143	5078808.8888	9069.30158714286	100	0	NA	yes
6083_84	6083_84	08/05/2024 7:0	08/06/2024 7:0	Routine Surveillance	5.504	Pass	CSB	Influenza Virus A (FluA)	M	MUIDSL	16159.71792	16159.71792	32.6458947878788	336686.052594756	680.173843625769	100	0	NA	yes
6754	6754	01/06/2025 0:0	01/07/2025 0:0	Routine Surveillance	11.55	Pass	HSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
5336	5336	02/17/2024 8:45	02/18/2024 8:45	Routine Surveillance	1.614	Pass	DUN	SARS-CoV-2	N1	MUIDSL	177805.4595	177805.4595	1975.61621666667	1086329.43501567	12070.3270557297	100	0	NA	yes
3652_65_71	3652_65_71	03/15/2023 8:45	03/16/2023 8:45	Routine Surveillance	0.611	Pass	PRPSD	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
6554	6554	11/02/2024 8:30	11/03/2024 7:30	Routine Surveillance	0.852	Pass	DUN	SARS-CoV-2	N1	MUIDSL	184032.4521	184032.4521	2044.80502333333	593535.818397289	6594.84242663655	100	0	NA	yes
6400	6400	10/01/2024 7:15	10/03/2024 7:15	Routine Surveillance	0.116	Pass	PUT	SARS-CoV-2	N1	MUIDSL	529050.5886	264525.2943	5398.47539387755	232310.11307671	4741.02271585122	100	0	NA	yes
4049	4049	05/20/2023 8:0	05/21/2023 8:0	Routine Surveillance	1.26	Pass	DUN	SARS-CoV-2	N2	MUIDSL	25587.973	25587.973	284.310811111111	122044.820781152	1356.05356423502	100	0	NA	yes
5715	5715	05/09/2024 0:0	05/10/2024 0:0	Routine Surveillance	10.17	Pass	HSB	SARS-CoV-2	N1	MUIDSL	0	0	0	0	0	100	0	NA	yes
2625_40_53_54_66	2625_40_53_54_66	10/05/2022 8:45	10/06/2022 8:45	Routine Surveillance	0.5634	Pass	PRPSD	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	7156.147063	7156.147063	102.230672328571	15261.9147983232	218.02735426176	100	0	NA	yes
1473	1473	05/01/2022 9:0	05/02/2022 9:0	Routine Surveillance	2.17	Pass	DUN	SARS-CoV-2	N1	MUIDSL	24253.79	24253.79	269.486555555556	199228.870072463	2213.65411191626	100	0	NA	yes
4616	4616	09/12/2023 8:30	09/13/2023 8:30	Routine Surveillance	0.528	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	539025.4974	539025.4974	7486.46524166667	1077348.36428363	14963.1717261615	100	0	NA	yes
4435	4435	08/07/2023 8:30	08/08/2023 8:30	Routine Surveillance	1.514	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	15421.58425	15421.58425	220.308346428571	88382.8071229898	1262.61153032843	100	0	NA	yes
4542	4542	08/28/2023 23:40	08/29/2023 23:40	Routine Surveillance	7.86	Pass	HSB	SARS-CoV-2	N2	MUIDSL	209248.3997	209248.3997	373.657856607143	6225835.13980784	11117.5627496569	100	0	NA	yes
6855	6855	02/03/2025 7:0	02/04/2025 7:0	Routine Surveillance	15.35	Pass	CSB	SARS-CoV-2	N1	MUIDSL	134163.4989	134163.4989	271.037371515152	7795710.1031956	15748.9092993851	100	0	NA	yes
4538	4538	08/28/2023 8:30	08/29/2023 8:30	Routine Surveillance	0.113	Pass	SRO	SARS-CoV-2	N1	MUIDSL	234867.4536	234867.4536	5799.19638518519	100464.865651113	2480.61396669416	100	0	NA	yes
3465	3465	02/13/2023 8:45	02/14/2023 8:45	Routine Surveillance	0.606	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	1042000	1042000	14885.7142857143	2390304.71532	34147.2102188571	100	0	NA	yes
4757	4757	10/10/2023 8:30	10/11/2023 8:30	Routine Surveillance	0.461	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	120129.4899	120129.4899	1668.4651375	209634.850659048	2911.59514804233	100	0	NA	yes
4851_52_78_79	4851_52_78_79	10/31/2023 7:0	11/01/2023 7:0	Routine Surveillance	5.698	Pass	CSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
4964	4964	11/28/2023 0:0	11/29/2023 0:0	Routine Surveillance	5.7	Pass	HSB	SARS-CoV-2	N1	MUIDSL	910077.8818	910077.8818	1625.13907464286	19636602.1129039	35065.3609158998	100	0	NA	yes
4960	4960	11/27/2023 8:30	11/28/2023 8:30	Routine Surveillance	0.081	Pass	SRO	SARS-CoV-2	N2	MUIDSL	2898247.719	2898247.719	71561.6720740741	888655.527736363	21942.1117959596	100	0	NA	yes
4380_94_98_4412	4380_94_98_4412	07/26/2023 10:30	07/27/2023 10:30	Routine Surveillance	0.56225	Pass	PRPSD	Influenza Virus A (FluA)	M	MUIDSL	440452.3627	440452.3627	6292.17661	937435.364592544	13391.9337798935	100	0	NA	yes
5180	5180	01/14/2024 7:0	01/15/2024 7:0	Routine Surveillance	9.256	Pass	CSB	SARS-CoV-2	N1	MUIDSL	575039.5417	575039.5417	1161.69604383838	20148094.5543953	40703.2213220107	100	0	NA	yes
4384	4384	07/25/2023 8:30	07/26/2023 8:30	Routine Surveillance	0.076	Pass	SRO	SARS-CoV-2	N2	MUIDSL	7789.822	7789.822	192.341283950617	2241.06292737352	55.3348870956425	100	0	NA	yes
5327_29_37_38	5327_29_37_38	02/15/2024 0:0	02/16/2024 0:0	Routine Surveillance	9.5725	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	62472.3196	62472.3196	111.557713571429	2263736.80409378	4042.38715016746	100	0	NA	yes
7154	7154	04/21/2025 0:0	04/22/2025 0:0	Routine Surveillance	8.32	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	224912.7388	224912.7388	401.629890714286	7083539.26243315	12649.1772543449	100	0	NA	yes
6582	6582	11/11/2024 0:0	11/12/2024 0:0	Routine Surveillance	9.24	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	0	0	0	0	0	100	0	NA	yes
2919	2919	11/14/2022 23:40	11/15/2022 23:40	Routine Surveillance	14.68	Pass	HSB	SARS-CoV-2	N1	MUIDSL	37000	37000	66.0714285714286	2056083.2956	3671.57731357143	100	0	NA	yes
2887_88_15_16	2887_88_15_16	11/06/2022 6:0	11/07/2022 6:0	Routine Surveillance	1.6425	Pass	DUN	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	25882.66432	25882.66432	287.585159111111	160926.395244316	1788.07105827017	100	0	NA	yes
3901_15_23_37	3901_15_23_37	04/26/2023 10:15	04/27/2023 10:15	Routine Surveillance	0.80975	Pass	PRPSD	Influenza Virus A (FluA)	M	MUIDSL	56358.46982	56358.46982	805.120997428571	172751.996366664	2467.88566238091	100	0	NA	yes
5002	5002	12/05/2023 7:0	12/06/2023 7:0	Routine Surveillance	7.57	Pass	CSB	SARS-CoV-2	N1	MUIDSL	1301420.689	1301420.689	2629.13270505051	37292930.4399305	75339.253414001	100	0	NA	yes
6333	6333	09/19/2024 8:15	09/20/2024 8:15	Routine Surveillance	0.605	Pass	PRPSD	SARS-CoV-2	del69/70	MUIDSL	256000	256000	3657.14285714286	586284.3008	8375.49001142857	100	0	NA	yes
1078	1078	03/16/2022 9:0	03/19/2022 9:0	Routine Surveillance	2.53	Pass	HRSB	SARS-CoV-2	N1	MUIDSL	29743.5	9914.5	34.4744253972669	284856.09610755	990.493744940888	100	0	NA	yes
7529	7529	07/31/2025 0:0	08/01/2025 0:0	Routine Surveillance	7.91	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	52000	52000	92.8571428571429	1557014.8412	2780.383645	100	0	NA	yes
3201	3201	01/02/2023 9:0	01/03/2023 9:0	Routine Surveillance	0.437	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	1570000	1570000	22428.5714285714	2597131.9469	37101.8849557143	100	0	NA	yes
4165_81_88_93	4165_81_88_93	06/14/2023 10:0	06/15/2023 10:0	Routine Surveillance	0.576	Pass	PRPSD	SARS-CoV-2	del69/70	MUIDSL	0	0	0	0	0	100	0	NA	yes
6058	6058	07/27/2024 9:0	07/28/2024 9:0	Routine Surveillance	0.766	Pass	DUN	SARS-CoV-2	N1	MUIDSL	518539.9532	518539.9532	5761.55503555556	1503570.92436999	16706.343604111	100	0	NA	yes
4970	4970	11/28/2023 7:0	11/29/2023 7:0	Routine Surveillance	6.696	Pass	CSB	SARS-CoV-2	N2	MUIDSL	1501040.554	1501040.554	3032.40515959596	38047033.0718708	76862.6930744864	100	0	NA	yes
6247	6247	09/04/2024 7:0	09/05/2024 7:0	Routine Surveillance	5.072	Pass	CSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
6367	6367	09/26/2024 8:30	09/27/2024 8:30	Routine Surveillance	0.805	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	38160.38072	38160.38072	545.148296	116284.412858943	1661.20589798489	100	0	NA	yes
6374	6374	09/30/2024 8:0	10/01/2024 8:0	Routine Surveillance	0.861	Pass	PRPSD	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	9000	9000	128.571428571429	29333.14209	419.044887	100	0	NA	yes
4377_78_96_97	4377_78_96_97	07/25/2023 7:0	07/26/2023 7:0	Routine Surveillance	6.903	Pass	CSB	Influenza Virus A (FluA)	M	MUIDSL	227004.9477	227004.9477	458.595853939394	5931794.83400131	11983.4239070734	100	0	NA	yes
5556_60_69_70	5556_60_69_70	04/04/2024 0:0	04/05/2024 0:0	Routine Surveillance	20.575	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	7559.718937	7559.718937	13.4994981017857	588787.278731436	1051.40585487756	100	0	NA	yes
4060_73_86	4060_73_86	05/24/2023 9:10	05/25/2023 9:10	Routine Surveillance	0.6296666667	Pass	PRPSD	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
