Asset Tag ID,Site,Location,Category,Department,Sample Collection Method,Sample Collection By,Sample Retrieved Date/Time,Sample Collection Start,Sample Collection End,Sample Received By,Sample Received Date,Comments,Sample QC Check,Sample Flow (MGD),Event Type
K01-0559,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,09/16/2025 06:15 AM,09/15/2025 06:30 AM,09/16/2025 06:15 AM,LS,09/18/2025,,Pass,3.365,Routine Surveillance
K01-0558,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,09/02/2025 06:20 AM,09/01/2025 06:20 AM,09/02/2025 06:20 AM,AJ,09/04/2025,,Pass,3.751,Routine Surveillance
K01-0557,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,10/07/2025 06:30 AM,10/06/2025 06:30 AM,10/07/2025 06:30 AM,LS,10/09/2025,,Pass,3.751,Routine Surveillance
K01-0556,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,10/14/2025 06:30 AM,10/13/2025 06:40 AM,10/14/2025 06:30 AM,LS,10/16/2025,,Pass,3.875,Routine Surveillance
K01-0555,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,09/23/2025 06:30 AM,09/22/2025 06:30 AM,09/23/2025 06:30 AM,LS,09/25/2025,,Pass,3.834,Routine Surveillance
K01-0554,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,08/26/2025 06:30 AM,08/25/2025 06:30 AM,08/26/2025 06:30 AM,AJ,08/28/2025,,Pass,3.950,Routine Surveillance
K01-0553,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,09/09/2025 06:20 AM,09/08/2025 06:30 AM,09/09/2025 06:20 AM,LS,09/11/2025,,Pass,3.705,Routine Surveillance
K01-0552,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,10/28/2025 06:30 AM,10/27/2025 06:30 AM,10/28/2025 06:30 AM,AJ,10/30/2025,,Pass,3.858,Routine Surveillance
K01-0551,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,09/30/2025 06:30 AM,09/29/2025 06:30 AM,09/30/2025 06:30 AM,LS,10/09/2025,,Pass,4.003,Routine Surveillance
K01-0550,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,10/21/2025 06:30 AM,10/20/2025 06:30 AM,10/21/2025 06:30 AM,LS,10/23/2025,,Pass,5.921,Routine Surveillance
K01-0549,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,01/06/2026 06:30 AM,01/05/2026 06:30 AM,01/06/2026 06:30 AM,LS,01/08/2026,,Pass,4.672,Routine Surveillance
K01-0548,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,12/16/2025 06:30 AM,12/15/2025 06:38 AM,12/16/2025 06:30 AM,LS,12/18/2025,,Pass,4.999,Routine Surveillance
K01-0547,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,08/05/2025 06:25 AM,08/04/2025 06:29 AM,08/05/2025 06:25 AM,ID,08/06/2025,,Pass,5.021,Routine Surveillance
K01-0546,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,11/18/2025 06:30 AM,11/17/2025 06:30 AM,11/18/2025 06:30 AM,LS,11/20/2025,,Pass,4.102,Routine Surveillance
K01-0545,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,12/30/2025 06:30 AM,12/29/2025 06:30 AM,12/30/2025 06:30 AM,LS,01/08/2026,,Pass,6.60,Routine Surveillance
K01-0544,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,12/09/2025 06:20 AM,12/08/2025 06:00 AM,12/09/2025 06:20 AM,LS,12/11/2025,,Pass,4.624,Routine Surveillance
K01-0543,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,11/25/2025 06:30 AM,11/24/2025 06:30 AM,11/25/2025 06:30 AM,AJ,12/04/2025,,Pass,4.676,Routine Surveillance
K01-0542,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,11/11/2025 06:30 AM,11/10/2025 06:30 AM,11/11/2025 06:30 AM,LS,11/20/2025,,Pass,5.019,Routine Surveillance
K01-0541,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,11/04/2025 06:30 AM,11/03/2025 06:30 AM,11/04/2025 06:30 AM,LS,11/06/2025,,Pass,4.175,Routine Surveillance
K01-0540,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,12/02/2025 06:30 AM,12/01/2025 06:30 AM,12/02/2025 06:30 AM,AJ,12/04/2025,,Pass,3.954,Routine Surveillance
K01-0539,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,06/17/2025 06:30 AM,06/16/2025 06:30 AM,06/17/2025 06:30 AM,AJ,06/19/2025,,Pass,6.415,Routine Surveillance
K01-0538,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,08/12/2025 06:17 AM,08/11/2025 06:29 AM,08/12/2025 06:17 AM,AJ,08/14/2025,LEFT IN OFFICE OVERNIGHT,Pass,4.154,Routine Surveillance
K01-0537,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,04/29/2025 06:20 AM,04/28/2025 06:20 AM,04/29/2025 06:20 AM,AJ,05/01/2025,,Pass,4.669,Routine Surveillance
K01-0536,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,07/01/2025 06:30 AM,06/30/2025 06:30 AM,07/01/2025 06:30 AM,AJ,07/02/2025,,Pass,4.771,Routine Surveillance
K01-0535,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,05/07/2025 06:30 AM,05/06/2025 06:30 AM,05/07/2025 06:30 AM,AJ,05/08/2025,,Pass,7.702,Routine Surveillance
K01-0534,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,06/24/2025 06:17 AM,06/23/2025 06:24 AM,06/24/2025 06:17 AM,AJ,06/26/2025,,Pass,5.136,Routine Surveillance
K01-0533,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,05/27/2025 06:00 AM,05/26/2025 06:00 AM,05/27/2025 06:00 AM,BB,05/29/2025,,Pass,4.311,Routine Surveillance
K01-0532,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,06/03/2025 06:00 AM,06/02/2025 06:00 AM,06/03/2025 06:00 AM,BB,06/04/2025,,Pass,6.438,Routine Surveillance
K01-0531,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,07/15/2025 06:29 AM,07/14/2025 06:29 AM,07/15/2025 06:29 AM,BB,07/17/2025,,Pass,11.063,Routine Surveillance
K01-0530,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,07/08/2025 06:30 AM,07/07/2025 06:30 AM,07/08/2025 06:30 AM,AJ,07/09/2025,,Pass,4.134,Routine Surveillance
K01-0529,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,06/10/2025 06:20 AM,06/09/2025 06:20 AM,06/10/2025 06:20 AM,AJ,06/12/2025,,Pass,13.612,Routine Surveillance
K01-0528,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,07/29/2025 06:30 AM,07/28/2025 06:31 AM,07/29/2025 06:24 AM,ID,07/30/2025,,Pass,8.341,Routine Surveillance
K01-0527,Wood,ParkersburgWWTP-01,Sample,WWTP,,,05/20/2025 06:25 AM,05/19/2025 06:27 AM,05/20/2025 06:25 AM,EM,05/21/2025,,Pass,4.925,Routine Surveillance
K01-0526,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,07/22/2025 06:30 AM,07/21/2025 06:30 AM,07/22/2025 06:30 AM,AJ,07/23/2025,,Pass,8.055,Routine Surveillance
K01-0525,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,05/13/2025 06:20 AM,05/12/2025 06:27 AM,05/13/2025 06:20 AM,EM,05/15/2025,,Pass,5.324,Routine Surveillance
K01-0524,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,03/04/2025 06:30 AM,03/03/2025 06:30 AM,03/04/2025 06:30 AM,AJ,03/06/2025,,Pass,4.760,Routine Surveillance
K01-0523,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,02/25/2025 06:30 AM,02/24/2025 06:30 AM,02/25/2025 06:30 AM,AJ,02/27/2025,,Pass,5.656,Routine Surveillance
K01-0521,Wood,ParkersburgWWTP-01,Sample,WWTP,,,,,,AJ,01/09/2025,NO COMP LABEL,Fail: Missing Required Data,,Routine Surveillance
K01-0520,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,01/28/2025 06:30 AM,01/27/2025 06:30 AM,01/28/2025 06:30 AM,AJ,01/29/2025,,Pass,5.178,Routine Surveillance
K01-0519,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,01/21/2025 06:24 AM,01/20/2025 06:24 AM,01/21/2025 06:24 AM,AJ,01/23/2025,,Pass,6.113,Routine Surveillance
K01-0518,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,02/11/2025 06:30 AM,02/10/2025 06:30 AM,02/11/2025 06:30 AM,AJ,02/13/2025,,Pass,6.151,Routine Surveillance
K01-0517,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,01/07/2025 06:30 AM,01/06/2025 06:30 AM,01/07/2025 06:30 AM,AJ,01/10/2025,,Pass,4.736,Routine Surveillance
K01-0516,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,02/04/2025 06:30 AM,02/03/2025 06:30 AM,02/04/2025 06:30 AM,AJ,02/06/2025,,Pass,5.343,Routine Surveillance
K01-0515,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,01/01/2025 06:30 AM,12/31/2024 06:30 AM,01/01/2025 06:30 AM,AJ,01/09/2025,,Pass,6.091,Routine Surveillance
K01-0514,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,01/14/2025 06:30 AM,01/13/2025 06:30 AM,01/14/2025 06:30 AM,AJ,01/16/2025,,Pass,5.426,Routine Surveillance
K01-0513,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,11/19/2024 06:30 AM,11/18/2024 06:30 AM,11/19/2024 06:30 AM,AJ,11/21/2024,,Pass,4.033,Routine Surveillance
K01-0512,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,12/10/2024 06:30 AM,12/09/2024 06:30 AM,12/10/2024 06:30 AM,AJ,12/11/2024,,Pass,7.523,Routine Surveillance
K01-0511,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,11/12/2024 06:30 AM,11/11/2024 06:30 AM,11/12/2024 06:30 AM,AJ,11/14/2024,,Pass,5.490,Routine Surveillance
K01-0510,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,10/29/2024 06:30 AM,10/28/2024 06:30 AM,10/29/2024 06:30 AM,AJ,10/30/2024,,Pass,3.736,Routine Surveillance
K01-0509,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,12/03/2024 06:30 AM,12/02/2024 06:30 AM,12/03/2024 06:30 AM,AJ,12/05/2024,,Pass,4.247,Routine Surveillance
K01-0508,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,02/18/2025 06:30 AM,02/17/2025 06:30 AM,02/18/2025 06:30 AM,AJ,02/20/2025,,Pass,13.040,Routine Surveillance
K01-0507,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,11/05/2024 06:26 AM,11/04/2024 06:24 AM,11/05/2024 06:24 AM,AJ,11/07/2024,,Pass,3.689,Routine Surveillance
K01-0506,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,12/17/2024 06:30 AM,12/16/2024 06:30 AM,12/17/2024 06:30 AM,AJ,12/18/2024,,Pass,7.642,Routine Surveillance
K01-0505,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,09/24/2024 06:20 AM,09/23/2024 06:20 AM,09/24/2024 06:20 AM,AJ,09/25/2024,,Pass,3.810,Routine Surveillance
K01-0504,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,10/15/2024 06:30 AM,10/14/2024 06:30 AM,10/15/2024 06:30 AM,AJ,10/16/2024,,Pass,3.811,Routine Surveillance
K01-0503,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,10/22/2024 06:30 AM,10/21/2024 06:30 AM,10/22/2024 06:30 AM,AJ,10/23/2024,,Pass,3.654,Routine Surveillance
K01-0502,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,10/01/2024 06:30 AM,09/30/2024 06:30 AM,10/01/2024 06:30 AM,AJ,10/02/2024,,Pass,5.868,Routine Surveillance
K01-0501,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,10/08/2024 06:20 AM,10/07/2024 06:20 AM,10/08/2024 06:20 AM,AJ,10/10/2024,,Pass,4.137,Routine Surveillance
K01-0481,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,02/24/2026 06:20 AM,02/23/2026 06:20 AM,02/24/2026 06:20 AM,LS,02/26/2026,,Pass,5.453,Routine Surveillance
K01-0475,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,02/17/2026 06:30 AM,02/16/2026 06:30 AM,02/17/2026 06:30 AM,LS,02/19/2026,,Pass,9.200,Routine Surveillance
K01-0474,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,03/25/2025 06:30 AM,03/24/2025 06:30 AM,03/25/2025 06:30 AM,AJ,03/27/2025,,Pass,7.186,Routine Surveillance
K01-0473,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,08/27/2024 06:30 AM,08/26/2024 06:30 AM,08/27/2024 06:30 AM,AJ,09/05/2024,,Fail: Temperature Above Threshold,3.421,Routine Surveillance
K01-0472,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,03/11/2025 06:30 AM,03/10/2025 06:30 AM,03/11/2025 06:30 AM,AJ,03/13/2025,,Pass,4.471,Routine Surveillance
K01-0470,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,04/15/2025 06:20 AM,04/14/2025 06:20 AM,04/15/2025 06:20 AM,AJ,04/17/2025,,Pass,6.371,Routine Surveillance
K01-0469,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,01/20/2026 06:21 AM,01/19/2026 06:29 AM,01/20/2026 06:21 AM,AJ,01/22/2026,,Pass,5.043,Routine Surveillance
K01-0468,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,01/27/2026 06:30 AM,01/26/2026 06:30 AM,01/27/2026 06:30 AM,LS,01/29/2026,,Pass,5.769,Routine Surveillance
K01-0467,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,09/03/2024 06:30 AM,09/02/2024 06:30 AM,09/03/2024 06:30 AM,AJ,09/04/2024,,Pass,4.025,Routine Surveillance
K01-0465,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,12/23/2025 06:30 AM,12/22/2025 06:30 AM,12/23/2025 06:30 AM,LS,01/08/2026,,Pass,5.085,Routine Surveillance
K01-0464,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,02/10/2026 06:30 AM,02/09/2026 06:30 AM,02/10/2026 06:30 AM,LS,02/12/2026,,Pass,4.753,Routine Surveillance
K01-0461,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,09/10/2024 06:30 AM,09/09/2024 06:30 AM,09/10/2024 06:30 AM,AJ,09/11/2024,,Pass,3.906,Routine Surveillance
K01-0460,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,02/03/2026 06:20 AM,02/02/2026 06:30 AM,02/03/2026 06:30 AM,LS,02/05/2026,,Pass,4.758,Routine Surveillance
K01-0459,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,08/19/2025 06:20 AM,08/18/2025 06:20 AM,08/19/2025 06:20 AM,AJ,08/21/2025,,Pass,4.362,Routine Surveillance
K01-0457,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,03/18/2025 06:30 AM,03/17/2025 06:30 AM,03/18/2025 06:30 AM,AJ,03/20/2025,,Pass,4.583,Routine Surveillance
K01-0456,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,09/17/2024 06:34 AM,09/16/2024 06:22 AM,09/17/2024 06:22 AM,AJ,09/19/2024,,Pass,3.749,Routine Surveillance
K01-0455,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,04/08/2025 06:30 AM,04/07/2025 06:30 AM,04/08/2025 06:30 AM,AJ,04/11/2025,,Pass,15.220,Routine Surveillance
K01-0454,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,04/22/2025 06:25 AM,04/21/2025 06:25 AM,04/22/2025 06:25 AM,AJ,04/24/2025,,Pass,5.445,Routine Surveillance
K01-0453,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,01/13/2026 06:20 AM,01/12/2026 06:20 AM,01/13/2026 06:20 AM,LS,01/15/2026,,Pass,4.632,Routine Surveillance
K01-0452,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,08/20/2024 06:30 AM,08/19/2024 06:30 AM,08/20/2024 06:30 AM,AJ,08/21/2024,,Pass,3.762,Routine Surveillance
K01-0451,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,08/13/2024 06:30 AM,08/12/2024 06:30 AM,08/13/2024 06:30 AM,AJ,08/20/2024,,Pass,3.597,Routine Surveillance
K01-0394,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,08/06/2024 06:30 AM,08/05/2024 06:30 AM,08/06/2024 06:30 AM,AJ,08/08/2024,,Pass,3.976,Routine Surveillance
K01-0391,Wood,ParkersburgWWTP-01,Sample,WWTP,Composite,,07/30/2024 07:00 AM,07/29/2024 07:00 AM,07/30/2024 07:00 AM,,,,Pass,3.967,Routine Surveillance
J01-1014,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,02/23/2026 07:30 AM,02/22/2026 07:30 AM,02/23/2026 07:30 AM,LS,02/26/2026,,Pass,0.298,Routine Surveillance
J01-1013,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,02/17/2026 07:30 AM,02/16/2026 07:30 AM,02/17/2026 07:30 AM,LS,02/26/2026,,Pass,0.224,Routine Surveillance
J01-1012,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,02/09/2026 07:30 AM,02/08/2026 07:30 AM,02/09/2026 07:30 AM,LS,02/12/2026,,Pass,0.049,Routine Surveillance
J01-1011,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,01/28/2026 07:30 AM,01/27/2026 07:30 AM,01/28/2026 07:30 AM,LS,02/05/2026,,Pass,0.075,Routine Surveillance
J01-1010,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,02/02/2026 07:30 AM,02/01/2026 07:30 AM,02/02/2026 07:30 AM,LS,02/05/2026,,Pass,0.059,Routine Surveillance
J01-1009,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,01/19/2026 07:30 AM,01/18/2026 07:30 AM,01/19/2026 07:30 AM,AJ,01/22/2026,,Pass,0.122,Routine Surveillance
J01-1008,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,01/12/2026 07:30 AM,01/11/2026 07:30 AM,01/12/2026 07:30 AM,LS,01/15/2026,,Pass,0.149,Routine Surveillance
J01-1007,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,12/22/2025 07:30 AM,12/21/2025 07:30 AM,12/22/2025 07:30 AM,LS,01/08/2026,,Pass,0.177,Routine Surveillance
J01-1006,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,01/05/2026 07:30 AM,01/04/2026 07:30 AM,01/05/2026 07:30 AM,LS,01/08/2026,,Pass,0.112,Routine Surveillance
J01-1005,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,12/29/2025 07:30 AM,12/28/2025 07:30 AM,12/29/2025 07:30 AM,LS,01/08/2026,,Pass,0.196,Routine Surveillance
J01-1004,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,12/15/2025 07:30 AM,12/14/2025 07:30 AM,12/15/2025 07:30 AM,LS,12/18/2025,,Pass,0.078,Routine Surveillance
J01-1003,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,12/08/2025 07:40 AM,12/07/2025 07:40 AM,12/08/2025 07:40 AM,LS,12/11/2025,,Pass,0.095,Routine Surveillance
J01-1002,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,12/01/2025 07:30 AM,11/23/2025 07:30 AM,12/01/2025 07:30 AM,AJ,12/04/2025,,Pass,0.144,Routine Surveillance
J01-1001,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,12/01/2025 07:30 AM,11/30/2025 07:30 AM,12/01/2025 07:30 AM,AJ,12/04/2025,,Pass,0.124,Routine Surveillance
J01-1000,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,11/17/2025 07:30 AM,11/16/2025 07:30 AM,11/17/2025 07:30 AM,LS,11/20/2025,,Pass,0.058,Routine Surveillance
J01-0559,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,11/10/2025 07:30 AM,11/09/2025 07:30 AM,11/10/2025 07:30 AM,LS,11/13/2025,,Pass,0.067,Routine Surveillance
J01-0558,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,11/03/2025 07:30 AM,11/02/2025 07:30 AM,11/03/2025 07:30 AM,LS,11/06/2025,,Pass,0.056,Routine Surveillance
J01-0557,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,10/27/2025 07:30 AM,10/26/2025 07:30 AM,10/27/2025 07:30 AM,AJ,10/30/2025,,Pass,0.041,Routine Surveillance
J01-0556,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,10/20/2025 07:30 AM,10/19/2025 07:30 AM,10/20/2025 07:30 AM,LS,10/23/2025,,Pass,0.093,Routine Surveillance
J01-0555,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,10/13/2025 07:30 AM,10/12/2025 07:30 AM,10/13/2025 07:30 AM,LS,10/16/2025,,Pass,0.048,Routine Surveillance
J01-0554,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,10/06/2025 07:30 AM,10/05/2025 07:30 AM,10/06/2025 07:30 AM,LS,10/09/2025,,Pass,0.038,Routine Surveillance
J01-0553,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,09/29/2025 07:30 AM,09/28/2025 07:30 AM,09/29/2025 07:30 AM,LS,10/02/2025,,Pass,0.063,Routine Surveillance
J01-0552,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,09/22/2025 07:30 AM,09/21/2025 07:30 AM,09/22/2025 07:30 AM,LS,09/25/2025,,Pass,0.04,Routine Surveillance
J01-0551,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,09/15/2025 07:30 AM,09/14/2025 07:30 AM,09/15/2025 07:30 AM,LS,09/18/2025,,Pass,0.036,Routine Surveillance
J01-0550,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,09/08/2025 07:30 AM,09/07/2025 07:30 AM,09/08/2025 07:30 AM,LS,09/11/2025,,Pass,0.041,Routine Surveillance
J01-0549,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,09/02/2025 07:30 AM,09/01/2025 07:30 AM,09/02/2025 07:20 AM,AJ,09/04/2025,,Pass,0.052,Routine Surveillance
J01-0548,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,08/25/2025 07:30 AM,08/24/2025 07:30 AM,08/25/2025 07:30 AM,AJ,08/28/2025,,Pass,0.052,Routine Surveillance
J01-0547,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,08/18/2025 07:30 AM,08/17/2025 07:30 AM,08/18/2025 07:30 AM,AJ,08/21/2025,,Pass,0.103,Routine Surveillance
J01-0546,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,08/11/2025 07:30 AM,08/10/2025 07:30 AM,08/11/2025 07:30 AM,AJ,08/14/2025,LEFT IN OFFICE OVERNIGHT,Pass,0.053,Routine Surveillance
J01-0545,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,08/04/2025 07:30 AM,08/03/2025 07:30 AM,08/04/2025 07:30 AM,ID,08/06/2025,,Pass,0.06,Routine Surveillance
J01-0544,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,07/28/2025 07:30 AM,07/27/2025 07:30 AM,07/28/2025 07:30 AM,ID,07/30/2025,,Pass,0.087,Routine Surveillance
J01-0543,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,07/14/2025 07:30 AM,07/13/2025 07:30 AM,07/14/2025 07:30 AM,BB,07/16/2025,,Pass,0.061,Routine Surveillance
J01-0542,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,07/21/2025 07:30 AM,07/20/2025 07:30 AM,07/21/2025 07:30 AM,AJ,07/22/2025,,Pass,0.167,Routine Surveillance
J01-0541,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,07/07/2025 07:30 AM,07/06/2025 07:30 AM,07/07/2025 07:30 AM,AJ,07/09/2025,,Pass,0.095,Routine Surveillance
J01-0540,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,06/30/2025 07:30 AM,06/29/2025 07:30 AM,06/30/2025 07:30 AM,AJ,07/02/2025,,Pass,0.112,Routine Surveillance
J01-0539,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,06/23/2025 07:30 AM,06/22/2025 06:30 AM,06/23/2025 07:30 AM,AJ,06/26/2025,,Pass,0.247,Routine Surveillance
J01-0538,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,06/16/2025 07:30 AM,06/15/2025 07:30 AM,06/16/2025 07:30 AM,AJ,06/19/2025,,Pass,0.280,Routine Surveillance
J01-0537,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,06/09/2025 07:30 AM,06/08/2025 07:30 AM,06/09/2025 07:30 AM,ID,06/10/2025,,Pass,0.306,Routine Surveillance
J01-0536,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,06/02/2025 07:00 AM,06/01/2025 07:00 AM,06/02/2025 07:00 AM,BB,06/04/2025,,Pass,0.333,Routine Surveillance
J01-0535,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,05/27/2025 07:30 AM,05/26/2025 07:30 AM,05/27/2025 07:30 AM,BB,05/29/2025,,Pass,0.214,Routine Surveillance
J01-0534,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,05/19/2025 07:30 AM,05/18/2025 07:30 AM,05/19/2025 07:30 AM,EM,05/21/2025,,Pass,0.270,Routine Surveillance
J01-0533,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,05/12/2025 07:30 AM,05/11/2025 07:30 AM,05/12/2025 07:30 AM,AJ,05/15/2025,,Pass,0.183,Routine Surveillance
J01-0532,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,05/05/2025 07:30 AM,05/04/2025 07:30 AM,05/05/2025 07:30 AM,AJ,05/08/2025,,Pass,0.266,Routine Surveillance
J01-0531,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,04/28/2025 07:00 AM,04/27/2025 07:00 AM,04/28/2025 07:00 AM,AJ,05/01/2025,,Pass,0.235,Routine Surveillance
J01-0530,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,04/21/2025 07:30 AM,04/20/2025 07:30 AM,04/21/2025 07:30 AM,AJ,04/24/2025,,Pass,0.120,Routine Surveillance
J01-0529,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,04/14/2025 07:30 AM,04/13/2025 07:30 AM,04/14/2025 07:30 AM,AJ,04/17/2025,,Pass,0.176,Routine Surveillance
J01-0528,Preston,AlpineLakeWWTP-01,Sample,WWTP,Composite,,04/07/2025 07:30 AM,04/06/2025 07:30 AM,04/07/2025 07:30 AM,AJ,04/11/2025,,Pass,0.230,Routine Surveillance
