Sample ID	Assay Accepted Droplets	Assay Amplification Method	Assay Control, Internal	Assay Control, Internal Concentration (CN/Rxn)	Assay Control, Internal Result (CN/L)	Assay Control, Process	Assay Control, Process Concentration (CN/Rxn)	Assay Control, Process Result (CN/L)	Assay Control, Process Spike-In (CN/L)	Assay Date	Assay Droplet Quantification Method	Assay Experiment Type	Assay Lot ID	Assay Machine	Assay Name	Assay Plate Comment	Assay Plate ID	Assay Plate Location	Assay Run by	Assay Target 1	Assay Target 1 Concentration (CN/Rxn)	Assay Target 1 PCR NC Result (CN/Rxn)	Assay Target 1 PCR PC Result (CN/Rxn)	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Concentration (CN/Rxn)	Assay Target 2 PCR NC Result (CN/Rxn)	Assay Target 2 PCR PC Result (CN/Rxn)	Assay Target 2 Result (CN/L)	Assay Target 3	Assay Target 3 Concentration (CN/Rxn)	Assay Target 3 PCR NC Result (CN/Rxn)	Assay Target 3 PCR PC Result (CN/Rxn)	Assay Target 3 Result (CN/L)	Assay Target 4	Assay Target 4 Concentration (CN/Rxn)	Assay Target 4 PCR NC Result (CN/Rxn)	Assay Target 4 PCR PC Result (CN/Rxn)	Assay Target 4 Result (CN/L)	Assay Target 5	Assay Target 5 Concentration (CN/Rxn)	Assay Target 5 PCR NC Result (CN/Rxn)	Assay Target 5 PCR PC Result (CN/Rxn)	Assay Target 5 Result (CN/L)	Assay Target 6	Assay Target 6 Concentration (CN/Rxn)	Assay Target 6 PCR NC Result (CN/Rxn)	Assay Target 6 PCR PC Result (CN/Rxn)	Assay Target 6 Result (CN/L)	Assay Target 7	Assay Target 7 Concentration (CN/Rxn)	Assay Target 7 PCR NC Result (CN/Rxn)	Assay Target 7 PCR PC Result (CN/Rxn)	Assay Target 7 Result (CN/L)	Assay Target 8	Assay Target 8 Concentration (CN/Rxn)	Assay Target 8 PCR NC Result (CN/Rxn)	Assay Target 8 PCR PC Result (CN/Rxn)	Assay Target 8 Result (CN/L)	Assay Target 9	Assay Target 9 Concentration (CN/Rxn)	Assay Target 9 PCR NC Result (CN/Rxn)	Assay Target 9 PCR PC Result (CN/Rxn)	Assay Target 9 Result (CN/L)	Assay Type	Assay Volume (mL)	Comments	Concentration Date	Concentration Input Volume (mL)	Concentration Lot ID	Concentration Machine	Concentration Method	Concentration Output Volume (mL)	Concentration Plate Comment	Concentration Plate ID	Concentration Plate Location	Concentration Run by	Created by	Date Added to Database	Date Created	Department	Description	Extraction Date	Extraction Input Volume (mL)	Extraction Lot ID	Extraction Machine	Extraction Method	Extraction Output Volume (mL)	Extraction Plate Comment	Extraction Plate ID	Extraction Plate Location	Extraction Run by	Location	QC Check, Sample	Sample Collection By	Sample Collection Date/Time	Sample Collection Method	Sample Composite End	Sample Composite Start	Sample Received By	Sample Received Date	Sample pH (Lab)	Site	Status	Volume Tested (mL)
A0242	12322	OneStep RT-ddPCR	Human RNase P		13752					3/11/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				41256	SARS-CoV-2 N2				68784																																				CDC N1/N2/RP Triplex	0.005		2/22/21 0:00	100				4				AT	Timothy Driscoll	2/24/21 10:44	2/24/21 10:44	Monongalia County	A0242	2/24/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AT		Pass	GG	2/15/21 8:00	Composite	2/15/21 11:55	2/15/21 12:00	TD	2/18/21		StarCityWWTP-01	Available	
A1020	11142	OneStep RT-ddPCR	Human RNase P		12660						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				6330	SARS-CoV-2 N2				12660																																				CDC N1/N2/RP Triplex	0.005		4/9/21 12:00	100				5				MVS	Josh Lambert	4/9/21 12:53	4/9/21 12:53	Monongalia County	A1020	4/12/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	GG	4/1/21 11:55	Composite	4/1/21 11:55	4/1/21 12:00	Josh Lambert	4/9/21		StarCityWWTP-01	Available	
A0246	13754	OneStep RT-ddPCR	Human RNase P		36960					3/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				119184	SARS-CoV-2 N2				49296																																				CDC N1/N2/RP Triplex	0.005		11/13/20 16:30	100				4				MS	Timothy Driscoll	11/13/20 17:12	11/13/20 17:12	Monongalia County	A0246	11/17/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	11/8/20 0:00	Composite	11/8/20 23:59	11/8/20 0:00	TD	11/13/20		StarCityWWTP-01	Available	
A1101	12264	OneStep RT-ddPCR		241.05		BRSV		572493.75												SARS-CoV-2 N1	11.51			27336.25	SARS-CoV-2 N2	13.43			31896.25																																				N1/N2/BRSV Triplex	0.005			10				0.95					Josh Lambert		7/9/21 12:23	Monongalia County	A1101		0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/26/21 23:55	Composite	7/26/21 23:55	7/26/21 0:00	JL			StarCityWWTP-01	Available	
A0215	16604	OneStep RT-ddPCR	Human RNase P		3408					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				57840	SARS-CoV-2 N2				57840																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				4				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0215	2/17/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/7/21 0:00	Composite	1/7/21 23:59	1/7/21 0:00	TD	1/8/21		StarCityWWTP-01	Available	
A02-0074	18056	OneStep RT-ddPCR	Human RNase P	58.7142849	62383.9277	None				9/9/21	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	I4	AP0007	B06	JL	SARS-CoV-2 N1	36.51610851	0	1303.838043	38798.36529	SARS-CoV-2 N2	44.34836864	0	1366.207123	47120.14169																																					0.005		9/3/21	10	NT04155	Halcyon	Nanotrap	0.425		CP0008	A04	JL				WVU Morgantown		9/3/21	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	I4	EP0008	A04	JL		Pass	EL	9/3/21 9:30	Composite	9/3/21 9:08	9/1/21 9:08	JL	9/3/21	6.81	Evansdale-01		
A1029	10668	OneStep RT-ddPCR	Human RNase P		52968						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				0	SARS-CoV-2 N2				5304																																				CDC N1/N2/RP Triplex	0.005		4/16/21 11:00	100				4				JL	Aiyana-Mei Tom	4/16/21 11:19	4/16/21 11:19	Monongalia County	A1029	4/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				JL		Pass	EL	4/14/21 12:00	Composite	4/15/21 12:00	4/14/21 12:00	MVS	4/16/21		StarCityWWTP-01	Available	
A02-0048	18994	OneStep RT-ddPCR	Human RNase P	17.34933257	18433.66586	None				9/9/21	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	F6	AP0007	C04	JL	SARS-CoV-2 N1	3.716637194	0	1303.838043	3948.927019	SARS-CoV-2 N2	6.19472146	0	1366.207123	6581.891552																																					0.005		9/2/21	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	A06	JL				WVU Morgantown		9/2/21	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	F6	EP0007	A06	JL		Pass	EL	8/25/21 10:03	Composite	8/25/21 10:12	8/23/21 10:12	JL	8/25/21	7.33	CollegePark-02		
A02-0082	18851	OneStep RT-ddPCR	Human RNase P	2.496489286	2652.519867	None				9/9/21	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	K4	AP0007	A04	JL	SARS-CoV-2 N1	6.241719723	0	1303.838043	6631.827205	SARS-CoV-2 N2	1.248211563	0	1366.207123	1326.224785																																					0.005		9/8/21	10	NT04155	Halcyon	Nanotrap	0.425		CP0009	A04	JL				WVU Morgantown		9/8/21	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	K4	EP0009	A04	JL		Pass	EL	9/6/21 8:20	Composite	9/6/21 8:20	9/4/21 9:00	JL	9/7/21	6.38	Evansdale-01		
A0020	12727	OneStep RT-ddPCR	Human RNase P		35942.4					11/20/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				3996	SARS-CoV-2 N2				0																																				CDC N1/N2/RP Triplex	0.005		11/19/20 17:00	100				3.6				MS	Timothy Driscoll	11/19/20 19:22	11/19/20 19:22	Monongalia County	A0020	11/20/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	11/17/20 0:00	Composite	11/17/20 23:59	11/17/20 0:00	TD	11/19/20		StarCityWWTP-01	Available	
A0206	15486	OneStep RT-ddPCR	Human RNase P		7296					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				51072	SARS-CoV-2 N2				62016																																				CDC N1/N2/RP Triplex	0.005		1/4/21 0:00	100				4				MS	Timothy Driscoll	2/20/21 16:13	2/20/21 16:13	Monongalia County	A0206	2/17/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	12/31/20 0:00	Composite	12/31/20 23:59	12/31/20 0:00	TD	1/7/21		StarCityWWTP-01	Available	
A0228	11614	OneStep RT-ddPCR	Human RNase P		30390					3/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				1872270	SARS-CoV-2 N2				1312800																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				5				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0228	2/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/26/21 0:00	Composite	1/26/21 23:59	1/26/21 0:00	TD	1/29/21		StarCityWWTP-01	Available	
A1021	11698	OneStep RT-ddPCR	Human RNase P		36210						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				42240	SARS-CoV-2 N2				12060																																				CDC N1/N2/RP Triplex	0.005		4/9/21 12:00	100				5				MVS	Josh Lambert	4/9/21 12:54	4/9/21 12:54	Monongalia County	A1021	4/12/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	GG	4/4/21 11:55	Composite	4/4/21 11:55	4/4/21 12:00	Josh Lambert	4/9/21		StarCityWWTP-01	Available	
A1033	11036	OneStep RT-ddPCR	Human RNase P		97296						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				5112	SARS-CoV-2 N2				5112																																				CDC N1/N2/RP Triplex	0.005		4/23/21 11:00	100				4				MVS	Mathilda Santee	4/23/21 10:57	4/23/21 10:57	Monongalia County	A1033	4/26/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	EL	4/23/21 10:56	Composite	4/20/21 11:59	4/20/21 12:00	MVS	4/23/21		StarCityWWTP-01	Available	
A02-0006	17196	OneStep RT-ddPCR	Human RNase P	13.68705153	14542.49226	None				8/16/21	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	A05	JL	SARS-CoV-2 N1	23.27272892	0	1714.019012	24727.27346	SARS-CoV-2 N2	17.79472113	0	1783.141785	18906.8917	None																																				0.005	NaN	8/16/21	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	A05	JL	Eric Lundstrum		8/13/21 9:23	WVU Morgantown	G	8/16/21	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A05	JL	NaN	Pass	Eric Lundstrom	8/13/21 9:22	Composite	8/13/21 9:22	8/11/21 9:45	Josh Lambert	8/13/21	7.34	OaklandE-02		10
A0226	12328	OneStep RT-ddPCR	Human RNase P		6303					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				107151	SARS-CoV-2 N2				69300																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				5.5				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0226	2/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/24/21 0:00	Composite	1/24/21 23:59	1/24/21 0:00	TD	1/29/21		StarCityWWTP-01	Available	
A02-0093	11195	OneStep RT-ddPCR	Human RNase P	50.4968357086182	53652.8879404068	None				2021-09-20	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	A6	AP0008	A06	JL	SARS-CoV-2 N1	67.3532247543334	0	1320.22521972656	71562.8013014792	SARS-CoV-2 N2	52.6032257080078	0	1524.01962280273	55890.9273147583																																					0.005		2021-09-13	10	NT04155	Halcyon	Nanotrap	0.425		CP0011	A06	JL				WVU Morgantown		2021-09-13	0.4	2105033	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	A6	EP0011	A06	JL		Pass	EL	09/10/2021 09:30 AM	Composite	09/10/2021 09:30 AM	09/08/2021 09:30 AM	JL	09/13/2021	7.08	HonorsSummit-01 (MUB)		
A02-0003	16102	OneStep RT-ddPCR				BRSV	0	0		8/13/21	Manual	DQ	XXXXXX	QX 200	BRSV Triplex		AP000000	C02	JL	SARS-CoV-2 N1	70.24583817	0	2236.361694	74636.199	SARS-CoV-2 N2	74.64317322	0	2276.707153	79308.37154																																					0.005	NaN	8/13/21	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	C06	JL	Eric Lundstrum		8/12/21 9:59	WVU Morgantown	Building/Complex	8/13/21	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	C06	JL		Pass	EL	8/12/21 9:59	Composite	8/12/21 9:00	8/11/21 9:00	JL	8/12/21	NaN	CollegePark-02		10
A1015	8511	OneStep RT-ddPCR	Human RNase P		119568					3/30/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				33192	SARS-CoV-2 N2				19920																																				CDC N1/N2/RP Triplex	0.005		3/26/21 11:00	100				4				MVS	Mathilda Santee	3/26/21 10:56	3/26/21 10:56	Monongalia County	A1015	3/29/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	EL	3/26/21 10:55	Composite	3/25/21 12:00	3/25/21 12:00	MVS	3/26/21		StarCityWWTP-01	Available	
A1070	13234	OneStep RT-ddPCR		80.14		BRSV		190332.5												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 6.37				Josh Lambert		7/9/21 11:47	Monongalia County	A1070	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/14/21 23:55	Composite	6/14/21 23:55	6/14/21 0:00	JL	6/18/21	6.37	StarCityWWTP-01	Available	
A1069	13142	OneStep RT-ddPCR		156.28		BRSV		371165												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 6.42				Josh Lambert		7/9/21 11:45	Monongalia County	A1069	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/13/21 23:55	Composite	6/13/21 23:55	6/13/21 0:00	JL	6/18/21	6.42	StarCityWWTP-01	Available	
A02-0003 0	16649	OneStep RT-ddPCR				BRSV	0	0		8/13/21	Manual	DQ	XXXXXX	QX 200	BRSV Triplex	0k	AP000000	B06	JL	SARS-CoV-2 N1	76.44022465	0	2236.361694	81217.73869	SARS-CoV-2 N2	93.46072197	0	2276.707153	99302.01709																																					0.005		8/13/21	10	NT04155	Kookaburra	Nanotrap	0.425	Labeled 0	CP000000	C02	JL						8/13/21	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	Labeled 0	EP000000	C02	JL													
A1088	12001	OneStep RT-ddPCR		88.39		BRSV		209926.25												SARS-CoV-2 N1	3.92			9310	SARS-CoV-2 N2	1.96			4655																																				N1/N2/BRSV Triplex	0.005		7/9/21	10				0.95	pH - 6.54				Josh Lambert		7/9/21 12:23	Monongalia County	A1088	7/9/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/8/21 23:55	Composite	7/8/21 23:55	7/8/21 0:00	JL	7/9/21	6.54	StarCityWWTP-01	Available	
A02-0038	10367	OneStep RT-ddPCR	Human RNase P	460.4972839	489278.3642	None					CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	L4	AP0004	D02	JL	SARS-CoV-2 N1	2.609266043	-20	2835.271912	2772.34517	SARS-CoV-2 N2	10.43857574	-20	3151.898499	11090.98673																																					0.005		8/25/21	10	NT04155	Kookaburra	Nanotrap	0.425		CP0004	A04	JL				WVU Morgantown		8/25/21	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	L4	EP0004	A04	JL		Pass	EL	8/25/21 9:25	Grab			JL	8/25/21	8.43	OaklandE-02		
A0231	15227	OneStep RT-ddPCR	Human RNase P		10197					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				122496	SARS-CoV-2 N2				127578																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				5.5				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0231	2/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/31/21 0:00	Composite	1/31/21 23:59	1/31/21 0:00	TD	2/4/21		StarCityWWTP-01	Available	
A02-0065	18409	OneStep RT-ddPCR	Human RNase P	10.22740006	10866.61257	None				9/9/21	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	G5	AP0007	C02	JL	SARS-CoV-2 N1	8.948732018	0	1303.838043	9508.02777	SARS-CoV-2 N2	10.22740006	0	1366.207123	10866.61257																																					0.005		9/2/21	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	C01	JL				WVU Morgantown		9/2/21	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	G5	EP0007	B01	JL		Pass	EL	9/1/21 9:08	Composite	9/1/21 9:08	8/30/21 9:08	JL	9/1/21	6.8	Evansdale-01		
A1011	12587	OneStep RT-ddPCR	Human RNase P		50490					3/30/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				0	SARS-CoV-2 N2				0																																				CDC N1/N2/RP Triplex	0.005		3/26/21 11:00	100				9				MVS	Mathilda Santee	3/26/21 10:52	3/26/21 10:52	Monongalia County	A1011	3/29/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	EL	3/26/21 10:52	Composite	3/22/21 12:00	3/22/21 12:00	MVS	3/26/21		StarCityWWTP-01	Available	
A01-0018	14011	OneStep RT-ddPCR	Human RNase P	65.01821995	69081.85869						Manual	DQ	XXXXXX	QX One	BRSV Triplex	H2	AP000000	B03	JL	SARS-CoV-2 N1	86.23013496	0	3138.026123	91619.5184	SARS-CoV-2 N2	45.34046173	0	3336.080627	48174.24059																																					0.005		9/2/21	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	C06	JL				Monongalia County		9/2/21	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	H2	EP0007	B06	JL		Pass	JT	8/30/21 23:55	Composite	8/30/21 23:55	8/30/21 0:00	JL	9/1/21	6.89	StarCityWWTP-01		
A0237	11622	OneStep RT-ddPCR	Human RNase P		24288					3/11/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				497808	SARS-CoV-2 N2				390048																																				CDC N1/N2/RP Triplex	0.005		2/22/21 0:00	100				4				AT	Timothy Driscoll	2/24/21 10:40	2/24/21 10:40	Monongalia County	A0237	2/24/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AT		Pass	GG	2/8/21 8:00	Composite	2/8/21 11:55	2/8/21 12:00	TD	2/11/21		StarCityWWTP-01	Available	
A02-0110	9613	OneStep RT-ddPCR	Human RNase P	14.6905791759491	15608.7403744459	None				2021-09-20	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	G1	AP0008	E01	JL	SARS-CoV-2 N1	4.895840883255	0	1320.22521972656	5201.83093845844	SARS-CoV-2 N2	2.4477931857109	0	1524.01962280273	2600.78025981783																																					0.005		2021-09-17	10	NT04155	Halcyon	Nanotrap	0.425		CP0013	C01	JL				WVU Morgantown		2021-09-17	0.4	2105033	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	G1	EP0012	A09	JL		Pass	EL	09/17/2021 09:30 AM	Composite	09/17/2021 09:30 AM	09/15/2021 09:30 AM	JL	09/17/2021	6.40	Evansdale-01		
A0440	9990	OneStep RT-ddPCR	Human RNase P		16956					3/15/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				25452	SARS-CoV-2 N2				8496																																				CDC N1/N2/RP Triplex	0.005			100				6					Mathilda Santee	3/3/21 11:45	3/3/21 11:45	Monongalia County	A0440		0.2			Qiagen QIAamp Viral RNA Mini	0.06						Pass	EL	2/23/21 12:00	Composite	2/23/21 12:00	2/23/21 12:00				StarCityWWTP-01	Available	
A07-0012	18494	OneStep RT-ddPCR				BRSV	1238.125916	1315508.785		8/13/21	Manual	DQ	XXXXXX	QX 200	BRSV Triplex		AP000000	B01	JL	SARS-CoV-2 N1	3.817127943	0	2236.361694	4055.69844	SARS-CoV-2 N2	6.362224221	0	2276.707153	6759.86311																																					0.005	NaN	8/13/21	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	B03	JL	Eric Lundstrum		8/11/21 9:19	WVU Morgantown	Building/Complex	8/13/21	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	B03	JL	NaN	Pass	EL	8/11/21 9:19	Composite	8/11/21 9:00	8/10/21 9:00	JL	8/11/21	7.13	OaklandE-02		10
A0236	11600	OneStep RT-ddPCR	Human RNase P		12180					3/11/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				6090	SARS-CoV-2 N2				48690																																				CDC N1/N2/RP Triplex	0.005		2/22/21 0:00	100				5				AT	Timothy Driscoll	2/24/21 10:39	2/24/21 10:39	Monongalia County	A0236	2/24/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AT		Pass	GG	2/7/21 8:00	Composite	2/7/21 11:55	2/7/21 12:00	TD	2/11/21		StarCityWWTP-01	Available	
A0030	10315	OneStep RT-ddPCR	Human RNase P		26014.8					12/14/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				57250.8	SARS-CoV-2 N2				52029.6																																				CDC N1/N2/RP Triplex	0.005		12/4/20 17:00	100				3.8				MS	Timothy Driscoll	12/7/20 15:15	12/7/20 15:15	Monongalia County	A0030	12/7/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	11/30/20 0:00	Composite	11/30/20 23:59	11/30/20 0:00	TD	12/4/20		StarCityWWTP-01	Available	
A1039	6779	OneStep RT-ddPCR	Human RNase P		20820						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				20820	SARS-CoV-2 N2				20820																																				CDC N1/N2/RP Triplex	0.005		4/30/21 11:30	100				5				KED	Mathilda Santee	4/30/21 11:10	4/30/21 11:10	Monongalia County	A1039	5/3/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				KED		Pass	EL	4/30/21 11:09	Composite	4/28/21 11:59	4/28/21 12:00	MVS	4/30/21		StarCityWWTP-01	Available	
A1001	12141	OneStep RT-ddPCR	Human RNase P		46530					3/16/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				17430	SARS-CoV-2 N2				5820																																				CDC N1/N2/RP Triplex	0.005		3/12/21 11:00	100				5				AHT	Mathilda Santee	3/12/21 10:59	3/12/21 10:59	Monongalia County	A1001	3/15/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AHT		Pass	EL	3/8/21 12:00	Composite	3/8/21 12:00	3/8/21 12:00	MVS	3/12/21		StarCityWWTP-01	Available	
A0432	11323	OneStep RT-ddPCR	Human RNase P		7488					3/11/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				89820	SARS-CoV-2 N2				52380																																				CDC N1/N2/RP Triplex	0.005			100				6					Mathilda Santee	3/8/21 10:56	3/8/21 10:56	Monongalia County	A0432		0.2			Qiagen QIAamp Viral RNA Mini	0.06						Pass	EL	2/28/21 12:00	Composite	2/28/21 12:00	2/28/21 12:00				StarCityWWTP-01	Available	
A02-0103	13638	OneStep RT-ddPCR	Human RNase P	17.2591602802277	18337.8577977419	None				2021-09-20	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	B4	AP0008	B04	JL	SARS-CoV-2 N1	6.90214455127716	0	1320.22521972656	7333.52858573198	SARS-CoV-2 N2	1.72534644603729	0	1524.01962280273	1833.18059891462																																					0.005		2021-09-13	10	NT04155	Halcyon	Nanotrap	0.425		CP0011	B06	JL				WVU Morgantown		2021-09-13	0.4	2105033	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	B4	EP0011	A12	JL		Pass	EL	09/13/2021 10:13 AM	Composite	09/13/2021 09:00 AM	09/11/2021 09:00 AM	JL	09/13/2021	7.03	CollegePark-02		
A1085	14894	OneStep RT-ddPCR		0		BRSV		0												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005		7/9/21	10				0.95	pH - 6.48				Josh Lambert		7/9/21 12:19	Monongalia County	A1085	7/9/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/5/21 23:55	Composite	7/5/21 23:55	7/5/21 0:00	JL	7/9/21	6.48	StarCityWWTP-01	Available	
A1047	13275	OneStep RT-ddPCR	Human RNase P		0						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				0	SARS-CoV-2 N2				4779																																				CDC N1/N2/RP Triplex	0.005		5/18/21 10:00	100				4.5				KD	Mathilda Santee	5/18/21 9:18	5/18/21 9:18	Monongalia County	A1047	5/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				KD		Pass	EL	5/17/21 9:18	Composite	5/12/21 11:59	5/12/21 12:00	MVS	5/18/21		StarCityWWTP-01	Available	
A01-0015	10297	OneStep RT-ddPCR	Human RNase P	37.57871628	39927.38605	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	D1	AP0005	A03	JL	SARS-CoV-2 N1	412.6255798	0	2615.09491	438414.6786	SARS-CoV-2 N2	169.4503784	0	2786.116028	180041.0271																																					0.005		8/27/21	10	NT04155	Kookaburra	Nanotrap	0.425		CP0005	C06	JL				Monongalia County		8/27/21	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	D1	EP0005	B05	JL		Pass	GG	8/25/21 23:55	Composite	8/25/21 23:55	8/25/21 0:00	JL	8/27/21	7.01	StarCityWWTP-01		
A02-0086	16057	OneStep RT-ddPCR	Human RNase P	17.59098768	18690.42441	None				9/9/21	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	L1	AP0007	B01	JL	SARS-CoV-2 N1	16.12456918	0	1303.838043	17132.35475	SARS-CoV-2 N2	7.327980399	0	1366.207123	7785.979174																																					0.005		9/8/21	10	NT04155	Halcyon	Nanotrap	0.425		CP0010	A01	JL				WVU Morgantown		9/8/21	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	L1	EP0010	A01	JL		Pass	EL	9/8/21 9:10	Composite	9/8/21 20:20	9/6/21 20:20	JL	9/8/21	6.31	Evansdale-01		
A1065	14482	OneStep RT-ddPCR		115.64		BRSV		274645												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 6.33				Josh Lambert		7/9/21 11:37	Monongalia County	A1065	6/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/7/21 23:55	Composite	6/7/21 23:55	6/7/21 0:00	JL	6/11/21	6.33	StarCityWWTP-01	Available	
