Sample ID	Replicate (Bio.Tech)	Description	Category	Department	Site	Location	Sample QC Check	Status: NWSS	Status: WaTCH	Sample Collection Method	Sample Composite Start	Sample Composite End	Sample Collection Date/Time	Sample Collection By	Sample Flow (MGD)	Assay Accepted Droplets	Assay Target 1	Assay Target 1 Concentration (CN/Rxn)	Assay Target 1 PCR NC Result (CN/Rxn)	Assay Target 1 PCR PC Result (CN/Rxn)	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Concentration (CN/Rxn)	Assay Target 2 PCR NC Result (CN/Rxn)	Assay Target 2 PCR PC Result (CN/Rxn)	Assay Target 2 Result (CN/L)	Assay Control, Process	Assay Control, Process Concentration (CN/Rxn)	Assay Control, Process Spike-In (CN/L)	Assay Control, Process Result (CN/L)	Assay Control, Internal	Assay Control, Internal Result (CN/L)	Assay Control, Internal Concentration (CN/Rxn)	Concentration Input Volume (mL)	Concentration Method	Concentration Output Volume (mL)	Extraction Input Volume (mL)	Extraction Method	Extraction Output Volume (mL)	Assay Type	Assay Name	Assay Volume (mL)	Assay Target 3	Assay Target 3 Concentration (CN/Rxn)	Assay Target 3 PCR NC Result (CN/Rxn)	Assay Target 3 PCR PC Result (CN/Rxn)	Assay Target 3 Result (CN/L)	Assay Target 4	Assay Target 4 Concentration (CN/Rxn)	Assay Target 4 PCR NC Result (CN/Rxn)	Assay Target 4 PCR PC Result (CN/Rxn)	Assay Target 4 Result (CN/L)	Assay Target 5	Assay Target 5 Concentration (CN/Rxn)	Assay Target 5 PCR NC Result (CN/Rxn)	Assay Target 5 PCR PC Result (CN/Rxn)	Assay Target 5 Result (CN/L)	Assay Target 6	Assay Target 6 Concentration (CN/Rxn)	Assay Target 6 PCR NC Result (CN/Rxn)	Assay Target 6 PCR PC Result (CN/Rxn)	Assay Target 6 Result (CN/L)	Assay Target 7	Assay Target 7 Concentration (CN/Rxn)	Assay Target 7 PCR NC Result (CN/Rxn)	Assay Target 7 PCR PC Result (CN/Rxn)	Assay Target 7 Result (CN/L)	Assay Target 8	Assay Target 8 Concentration (CN/Rxn)	Assay Target 8 PCR NC Result (CN/Rxn)	Assay Target 8 PCR PC Result (CN/Rxn)	Assay Target 8 Result (CN/L)	Assay Target 9	Assay Target 9 Concentration (CN/Rxn)	Assay Target 9 PCR NC Result (CN/Rxn)	Assay Target 9 PCR PC Result (CN/Rxn)	Assay Target 9 Result (CN/L)	Sample Received By	Sample Received Date	Sample pH (Lab)	Concentration Date	Concentration Lot ID	Concentration Machine	Concentration Plate Comment	Concentration Plate ID	Concentration Plate Location	Concentration Run by	Extraction Date	Extraction Lot ID	Extraction Machine	Extraction Plate Comment	Extraction Plate ID	Extraction Plate Location	Extraction Run by	Assay Date	Assay Amplification Method	Assay Droplet Quantification Method	Assay Experiment Type	Assay Lot ID	Assay Machine	Assay Plate Comment	Assay Plate ID	Assay Plate Location	Assay Run by	Comments
A01-0243	1.1	A01-0243	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	05/02/2022 12:00 AM	05/03/2022 12:00 AM	05/03/2022 12:00 AM	GG	11.4	17835	SARS-CoV-2 N1	108.4306622	0	22.27260351	193142.117	SARS-CoV-2 N2	107.1053123	0	33.4168148	190781.3376	BRSV	0		0				10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	05/04/2022	7.34	5/4/22	NT04473	Kookaburra		CP000136	B04	AJ	5/4/22	2108255	Kookaburra	C8	EP000136	A08	AJ	5/5/22	OneStep RT-ddPCR	Manual	DQ	60394497	QX 200	C8	AP0076	G08	JL	
A01-0328	1.1	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	08/09/2022 12:00 AM	08/10/2022 12:00 AM	08/10/2022 12:00 AM		12.4	16519	SARS-CoV-2 N1	71.32723808	7.02517271	247.9498291	127051.6428	SARS-CoV-2 N2	82.75968552	1.404866725	295.411396	147415.6898					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	08/16/2022		8/15/22	NT04473	Kookaburra		CP0210	A03	JL	8/15/22	2108255	Kookaburra	G3	EP0211	A03	JL	8/17/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	G3	AP0108	C01	JL	
O01-0032	1.1	O01-0032	Sample	WWTP	Taylor	GraftonWWTP-01	Pass	Processing	Complete	Composite	02/24/2022 09:00 AM	02/25/2022 09:00 AM	02/25/2022 10:15 AM		1.97	14504	SARS-CoV-2 N1	27.59477377	0	305.7337761	49153.19078	SARS-CoV-2 N2	32.46779919	0	356.0894394	57833.2673					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	03/02/2022	6.68	3/2/22	NT04473	Halcyon		CP000087	D04	aj	3/2/22	2110258	Kookaburra	C6	EP000088	C06	AJ	3/2/22	OneStep RT-ddPCR	Manual	DQ	58477038	QX One	C6	AP000050	D06	JL	
A01-0116	1.1	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	12/03/2021 12:00 AM	12/03/2021 11:55 PM	12/04/2021 12:00 AM	GG	6.478	15510	SARS-CoV-2 N1	53.15667152	0	584.9592972	94685.32115	SARS-CoV-2 N2	47.0755434	0	645.5539703	83853.31169	None				Human RNase P	54079.70153	30.36053419	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	12/06/2021	7.33	12/8/21	NT04474	Halcyon		CP0045	A01	AJ	12/8/21	2110258	Halcyon	NAB_17 C1	EP0045	A01	AJ	12/9/21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	NAB_17 C1	AP0025	C01	JL	
A04-0114	1.1	Sample	Sample	WWTP	Monongalia	CheatLakeWWTP-01	Pass	Processing	Complete	Composite	07/18/2022 08:00 AM	07/19/2022 08:00 AM	07/19/2022 08:00 AM		0.755	15921	SARS-CoV-2 N1	862.4428558	0	100	1536226.337	SARS-CoV-2 N2	879.3125153	0	100	1566275.418					Human RNase P	13164.48262	7.390586734	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	07/20/2022		7/20/22	NT04473	Halcyon		CP000191	A03	AJ	7/20/22	2108255	Halcyon	I3	EP000192	D03	AJ	7/25/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	I3	AP0102	C05	JL	
A02-0705	1.1	Sample	Sample	WVU Morgantown	Monongalia	UPlace-01	Pass	Processing	Complete	Composite	10/12/2022 09:00 AM	10/14/2022 09:00 AM	10/14/2022 01:08 PM	GZ		20918	SARS-CoV-2 N1	4.499791861	0	3.743840158	8015.254252	SARS-CoV-2 N2	3.374763131	1.139245704	7.488276362	6011.296827	BRSV				Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	10/17/2022		10/17/22	NT04455	Halcyon		CP000259	B02	AJ	10/17/22	2108255	Kookaburra	J8	EP000262	A08	AJ	10/18/22	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	J8	AP0127	H01	JL	
D01-0144	1.1	Sample	Sample	WWTP	Jefferson	CharlesTownWWTP-01	Pass	Processing	Complete	Composite	08/29/2022 07:30 AM	08/30/2022 07:30 AM	08/30/2022 07:30 AM		1.25	11539	SARS-CoV-2 N1	65.34250259	1.118770018	200.2174377	116391.3327	SARS-CoV-2 N2	30.60670614	2.237593234	232.4109268	54518.19532					Human RNase P	7264.996357	4.078594446	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	08/31/2022		8/31/22	NT04473	Kookaburra		CP000223	B01	AJ	8/31/22	2108255	Kookaburra	G7	EP000225	A07	AJ	9/1/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	G7	AP0113	G01	JL	
B01-0147	1.1	B01-0147	Sample	WWTP	Kanawha	CharlestonWWTP-01	Pass	Processing	Complete	Composite	04/11/2022 07:00 AM	04/12/2022 07:00 AM	04/12/2022 07:00 AM		10.83	14626	SARS-CoV-2 N1	3.217697144	0	60.10069847	5731.523037	SARS-CoV-2 N2	6.435834765	0	36.04199409	11463.83068					Human RNase P	2865.663576	1.608793586	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	04/18/2022	6.75	4/18/22	NT04473	Kookaburra		CP000121	C03	AJ	4/18/22	2108255	Halcyon	H7	EP000121	E07	AJ	4/19/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	H7	AP0066	E07	JL	
H01-0099	1.1	Sample	Sample	WWTP	Marshall	MoundsvilleWWTP-01		Processing	Complete	Composite	12/21/2021 08:00 AM	12/22/2021 08:00 AM	12/22/2021 08:15 AM			12651	SARS-CoV-2 N1	22.32921839	0	35.78905106	39773.92025	SARS-CoV-2 N2	26.05281591	0	33.90405893	46406.57835					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																						6.89	1/3/21	NT04474	Halcyon		CP0054	C04	JL	1/3/22	2108255	Halcyon	J4	EP0054	B04	JL	1/12/22	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	J4	AP0032	B04	JL	
R01-0075	1.1	R01-0075	Sample	WWTP	Randolph	HuttonsvilleWWTP-01	Pass	Processing	Complete	Composite	06/05/2022 09:00 AM	06/06/2022 08:30 AM	06/06/2022 08:45 AM		0.112	20986	SARS-CoV-2 N1	2.2424981	261.3551903	0	3994.44974	SARS-CoV-2 N2	0	274.4399643	1.260447949	0					Human RNase P	3994.44974	2.2424981	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	06/08/2022	7.16	6/8/22	NT04473	Kookaburra		CP000163	A05	AJ	6/8/22	2108255	Kookaburra	C5	EP000163	D05	AJ	6/9/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	C5	AP0089	E04	JL	
N02-0159	1.1	G	Sample	WWTP	Harrison	ClarksburgWWTP-01	Pass	Processing	Complete	Composite	10/02/2022 07:00 AM	10/03/2022 07:00 AM	10/03/2022 07:00 AM		11.28	19263	SARS-CoV-2 N1	7.330034375	0	249.335537	13056.62373	SARS-CoV-2 N2	3.664731979	0	308.6115456	6527.803838	BRSV				Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	10/07/2022		10/7/22	NT04455	Kookaburra		CP000255	A02	AJ	10/7/22	2108255	Halcyon	K2	EP000256	D02	AJ	10/17/22	OneStep RT-ddPCR	Manual	DQ		QX 200	K2	AP0124	B05	JL	
B01-0101	1.1	B01-0101	Sample	WWTP	Kanawha	CharlestonWWTP-01	Pass	Processing	Complete	Composite	03/20/2022 07:00 AM	03/21/2022 07:00 AM	03/21/2022 07:30 AM		5.6	14345	SARS-CoV-2 N1	3.280732334	0	381.0704422	5843.804469	SARS-CoV-2 N2	6.561922431	0	442.8088379	11688.42433					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	03/22/2022	6.82	3/23/22	NT04473	Halcyon		CP000101	C05	AJ	3/23/22	2110258	Halcyon	K1	EP000102	C01	AJ	3/28/22	OneStep RT-ddPCR	Manual	DQ	58477040	QX 200	K1	AP0056	F01	JL	
D01-0043	1.1	D01-0043	Sample		Jefferson	CharlesTownWWTP-01	Pass	Processing	Complete	Composite	04/24/2022 07:20 AM	04/25/2022 07:20 AM	04/25/2022 07:20 AM		1.22	16517	SARS-CoV-2 N1	49.91240501	0	60.42012691	88906.47143	SARS-CoV-2 N2	48.48486423	0	51.98009491	86363.66442					Human RNase P	5075.292103	2.849286795	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	04/27/2022	7.1	4/27/22	NT04473	Kookaburra		CP000130	A06	AJ	4/27/22	2108255	Halcyon	I6	EP000130	D06	AJ	4/28/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	I6	AP0072	D06	JL	
H01-0319	1.1	Sample	Sample	WWTP	Marshall	MoundsvilleWWTP-01	Pass	Processing	Complete	Composite	08/21/2022 08:00 AM	08/22/2022 08:00 AM	08/22/2022 08:00 AM		2	18905	SARS-CoV-2 N1	116.0346603	1.118770018	200.2174377	206686.7387	SARS-CoV-2 N2	142.3154259	2.237593234	232.4109268	253499.3523					Human RNase P	4434.168739	2.489357889	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	08/31/2022		8/31/22	NT04473	Halcyon		CP000224	A04	AJ	8/31/22	2108255	Kookaburra	J4	EP000225	D04	AJ	9/1/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	J4	AP0113	D04	JL	
G02-0009	1.1	Sample	Sample	WVU Keyser	Mineral	PotomacState-01	Pass	Processing	Processing	Composite	10/30/2021 10:00 AM	11/01/2021 11:00 AM	11/01/2021 11:25 AM	-																																																																JL	11/02/2021	7.08																									
A03-0100	1.1	A03-0100	Sample	K-12	Monongalia	MountainviewES-01	Pass	Processing	Complete	Composite	03/28/2022 06:00 AM	03/28/2022 02:00 PM	03/03/2022 10:49 AM	GZ		15911	SARS-CoV-2 N1	1.478860676	0	373.429451	2634.22058	SARS-CoV-2 N2	2.957814038	0	425.8745956	5268.606255					Human RNase P	158347.0157	88.89657021	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	03/04/2022	5.94	3/4/22	NT04473	Halcyon		CP000089	B05	AJ	3/4/22	2110285	Kookaburra	H3	EP000090	B03	AJ	3/9/22	OneStep RT-ddPCR	Manual	DQ	58477039	QX 200	H3	AP0051	B03	JL	
A02-0363	1.1	A02-0363	Sample	WVU Morgantown	Monongalia	CollegePark-02	Pass	Processing	Complete	Composite	02/19/2022 09:00 AM	02/21/2022 09:00 AM	02/21/2022 11:15 AM	GZ		16439	SARS-CoV-2 N1	482.983017	0	433.4650803	860313.499	SARS-CoV-2 N2	556.1466599	0	449.5413208	990636.2379					Human RNase P	40812.38508	22.91221619	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	02/21/2022	6.61	2/23/22	NT04473	Halcyon		CP000083	C03	AJ	2/23/22	2108255	Halcyon	B7	EP000084	B07	AJ	2/24/22	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX One	B7	AP0048	B07	JL	
N03-0195	1.1	Sample	Sample	WWTP	Harrison	SalemWWTP-01	Pass	Processing	Complete	Composite	09/20/2022 07:30 AM	09/21/2022 07:30 AM	09/21/2022 07:30 AM		0.59484	15678	SARS-CoV-2 N1	66.1276721954346	0	280.821647644042	117789.916098118	SARS-CoV-2 N2	51.0823249816894	0	318.651905059814	90990.3913736342					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	10/03/2022		2022-10-03	NT04455	Halcyon		CP000249	B01	AJ	2022-10-03	2108255	Kookaburra	G7	EP000250	A07	AJ	2022-10-06	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	G7	AP0123	G01	JL	
J01-0148	1.1	Sample	Sample		Preston	AlpineLakeWWTP-01	Pass	Processing	Complete	Composite	10/05/2022 07:30 AM	10/06/2022 10:30 AM	10/06/2022 07:30 AM		0.086	20105	SARS-CoV-2 N1	29.27636623	0	246.9643402	52148.52735	SARS-CoV-2 N2	37.4802804	0	308.1142616	66761.74946					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				LW	10/12/2022		10/12/22	NT04455	Halcyon		CP000247	D03	AJ	10/12/22	2108255	Halcyon	F5	EP000248	C05	AJ	10/13/22	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	F5	AP000125	E04	AJ	
E01-0167	1.1	Sample	Sample	WWTP	Mercer	PrincetonWWTP-01	Pass	Processing	Complete	Composite	08/31/2022 09:00 AM	09/01/2022 09:00 AM	09/01/2022 09:00 AM		2.391	19690	SARS-CoV-2 N1	294.6100044	1.227248013	234.650116	524774.0704	SARS-CoV-2 N2	286.1411667	0	262.4885178	509688.9532					Human RNase P	2128.635223	1.195023283	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	09/09/2022		9/13/22	NT04473	Kookaburra		CP000233	A03	AJ	9/13/22	2108255	Kookaburra	K3	EP000234	D03	AJ	9/14/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	K3	AP0116	C04	JL	
A04-0013	1.1	G	Sample	WWTP	Monongalia	CheatLakeWWTP-01	Pass	Processing	Complete	Composite	02/10/2022 09:00 AM	02/11/2022 09:00 AM	02/11/2022 09:00 AM		0.74	12863	SARS-CoV-2 N1	191.0133553	0	299.8709679	340242.539	SARS-CoV-2 N2	62.27622986	0	334.8871231	110929.5344					Human RNase P	29335.13973	16.46885037	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	02/14/2022	7.33	2/14/22	NT04473	Kookaburra		CP000077	D05	AJ	2/14/22	2108255	Halcyon	J7	EP000076	F07	AJ	2/16/22	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	J7	AP000045	G07	JL	
A01-0321	1.1	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	08/01/2022 12:00 AM	08/02/2022 12:00 AM	08/02/2022 12:00 AM		7.5	18070	SARS-CoV-2 N1	275.0477409	1.212387607	102.8934669	489928.7885	SARS-CoV-2 N2	276.3652229	0	133.8494492	492275.5533					Human RNase P	30163.19957	16.93372607	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	08/03/2022		8/3/22	NT04473	Halcyon		CP000201	D02	AJ	8/3/22	2108255	Kookaburra	I6	EP000203	B06	AJ	8/4/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	I6	AP0105	F06	JL	
J01-0107	1.1	Sample	Sample	WWTP	Preston	AlpineLakeWWTP-01	Pass	Processing	Complete	Composite	08/08/2022 07:30 AM	08/09/2022 07:30 AM	08/09/2022 07:30 AM		0.055	19697	SARS-CoV-2 N1	1451.03775	0	300.9462738	2584660.993	SARS-CoV-2 N2	1495.549316	0	332.2994614	2663947.22	None				Human RNase P	2127.878889	1.194598675	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	08/10/2022		8/10/22	NT04473	Kookaburra		CP000208	B05	AJ	8/10/22	2108255	Halcyon	D3	EP000209	E03	AJ	8/11/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	D3	AP0107	C05	JL	
A02-0250	1.1	Sample	Sample	WVU Morgantown	Monongalia	Evansdale-01	Pass	Rejected: No Flow	Complete	Composite	12/04/2021 09:00 AM	12/06/2021 09:00 AM	12/06/2021 09:10 AM	GZ		17007	SARS-CoV-2 N1	1.383554041	0	584.9592972	2464.455636	SARS-CoV-2 N2	2.767189443	0	645.5539703	4929.056196	None				Human RNase P	4929.056196	2.767189443	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	12/06/2021	7.62	12/6/21	NT04474	Halcyon		CP0044	D01	AJ	12/6/21	2108255	Halcyon	B5	EP0044	B05	AJ	12/9/21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	B5	AP0025	B05	JL	
A02-0250	1.2	Sample	Sample	WVU Morgantown	Monongalia	Evansdale-01	Pass	Rejected: No Flow	Complete	Composite	12/04/2021 09:00 AM	12/06/2021 09:00 AM	12/06/2021 09:10 AM	GZ		10844	SARS-CoV-2 N1	0	0	373.429451	0	SARS-CoV-2 N2	0	0	425.8745956	0					Human RNase P	65756.0914	36.91570044	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	12/06/2021	7.62	12/6/21	NT04474	Halcyon		CP0044	D01	AJ	3/4/22	2110285	Kookaburra	G7	EP000090	A07	AJ	3/9/22	OneStep RT-ddPCR	Manual	DQ	58477039	QX 200	G7	AP0051	A07	JL	
P01-0049	1.1	P01-0049	Sample	WWTP	Pleasants	StMarysWWTP-01	Pass	Processing	Complete	Composite	04/04/2022 08:39 AM	04/05/2022 08:39 AM	04/05/2022 10:02 AM		0.208	14208	SARS-CoV-2 N1	1.656126082	0	0	2949.974583	SARS-CoV-2 N2	1.656126082	0	0	2949.974583	BRSV	0		0				10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	04/06/2022	7.18	4/6/22	NT04473	Kookaburra		CP000114	B03	AJ	4/6/22	2110258	Kookaburra	K1	EP000114	E01	AJ	4/7/22	OneStep RT-ddPCR	Manual	DQ	60265549	QX 200	K1	AP0062	E01	JL	
B01-0162	1.1	B01-0162	Sample	WWTP	Kanawha	CharlestonWWTP-01	Pass	Processing	Complete	Composite	04/26/2022 07:00 AM	04/27/2022 07:00 AM	04/27/2022 07:00 AM		14.6	14241	SARS-CoV-2 N1	9.915471077	0	31.75266504	17661.93286	SARS-CoV-2 N2	9.915471077	0	30.3712225	17661.93286					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	04/29/2022	6.94	4/29/22	NT04473	Kookaburra		CP000132	B05	AJ	4/29/22	2108255	Kookaburra	D3	EP0000132	B03	AJ	5/2/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	D3	AP0074	B03	JL	
M03-0018	1.1	M03-0018	Sample	WWTP	Marion	ManningtonWWTP-01	Pass	Processing	Complete	Composite	03/03/2022 11:00 AM	03/04/2022 11:00 AM	03/04/2022 11:00 AM		0.204	12658	SARS-CoV-2 N1	141.6989422	0	299.3364906	252401.2408	SARS-CoV-2 N2	96.85965538	0	343.0362701	172531.2611					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	03/09/2022	7	3/9/22	NT04473	Kookaburra		CP000092	D01	AJ	3/9/22	2110258	Halcyon	F3	EP000092	F03	AJ	3/10/22	OneStep RT-ddPCR	Manual	DQ	58477039	QX 200	F3	AP0052	F03	JL	
T01-0064	1.1	Sample	Sample	WWTP	Mason	PointPleasantWWTP-01	Pass	Processing	Processing	Composite	11/10/2022 07:00 AM	11/11/2022 07:00 AM	11/11/2022 07:00 AM		0.33																																																															AJ	11/11/2022																										
T01-0006	1.1	Sample	Sample	WWTP	Mason	PointPleasantWWTP-01	Pass	Processing	Complete	Composite	08/01/2022 07:00 AM	08/02/2022 07:00 AM	08/02/2022 07:00 AM		0.68	15710	SARS-CoV-2 N1	47.97638416	0	103.7610054	85457.93429	SARS-CoV-2 N2	43.47444534	1.652520448	120.8795357	77438.85577					Human RNase P	21348.15451	11.98492885	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	08/08/2022		8/5/22	NT04473	Kookaburra		CP0000205	D02	AJ	8/5/22	2108255	Halcyon	H4	EP000205	F04	AJ	8/10/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	H4	AP00106	D05	JL	
N03-0209	1.1	Sample	Sample	WWTP	Harrison	SalemWWTP-01	Pass	Processing	Complete	Composite	11/07/2022 07:30 AM	11/08/2022 07:30 AM	11/08/2022 07:30 AM		0.4837	18941	SARS-CoV-2 N1	13.668692111969	0	197.161045074463	24347.3578244448	SARS-CoV-2 N2	18.6410963535309	1.32968336343765	203.42737197876	33204.4528797269					Human RNase P	4425.7406378165	2.4846263229847	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	11/10/2022		2022-11-10	NT04455	Halcyon		CP000280	B06	AJ	2022-11-10	2204324	Halcyon	K4	EP000281	E04	AJ	2022-11-15	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	K4	AP0133	D06	JL	
B01-0254	1.1	Sample	Sample	WWTP	Kanawha	CharlestonWWTP-01	Pass	Processing	Complete	Composite	10/12/2022 07:00 AM	10/13/2022 07:00 AM	10/13/2022 07:00 AM		6	16614	SARS-CoV-2 N1	92.23614693	0	3.743840158	164295.6367	SARS-CoV-2 N2	86.5496254	1.139245704	7.488276362	154166.5202	BRSV				Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	10/14/2022		10/17/22	NT04455	Kookaburra		CP000260	C05	AJ	10/17/22	2108255	Kookaburra	C1	EP000262	F01	AJ	10/18/22	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	C1	AP0127	A06	JL	
L01-0205	1.1	Sample	Sample	WWTP	Doddridge	WestUnionWWTP-01	Pass	Processing	Complete	Composite	09/02/2022 09:00 AM	09/03/2022 09:00 AM	09/03/2022 09:00 AM		0.248	12694	SARS-CoV-2 N1	120.7925701	0	223.6021042	215161.7655	SARS-CoV-2 N2	141.2958813	0	256.0089874	251683.2885					Human RNase P	3301.828774	1.853658259	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	09/07/2022		9/7/22	NT04473	Halcyon		CP000231	A01	AJ	9/7/22	2108255	Kookaburra	NAB 60 F1	EP000231	A11	AJ	9/8/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	NAB 60 F1	AP0115	A09	JL	
