assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
A01-1050.a5	A01-1050.e1	A01-1050	AB54	D02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	20593	0	0	
A01-1051.a1	A01-1051.e1	A01-1051	AB54	E02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21112	0	75.1258697509766	
A01-1051.a2	A01-1051.e1	A01-1051	AB54	E02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21112	0	4.29712104797363	
A01-1051.a3	A01-1051.e1	A01-1051	AB54	E02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21112	0	0	
A01-1051.a4	A01-1051.e1	A01-1051	AB54	E02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21112	0	0.11916646361351	
A01-1051.a5	A01-1051.e1	A01-1051	AB54	E02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21112	0	0.417132019996643	
A01-1052.a1	A01-1052.e1	A01-1052	AB54	F02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21212	0	76.5872802734375	
A01-1052.a2	A01-1052.e1	A01-1052	AB54	F02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21212	0	6.83799886703491	
A01-1052.a3	A01-1052.e1	A01-1052	AB54	F02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21212	0	0	
A01-1052.a4	A01-1052.e1	A01-1052	AB54	F02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21212	0	0.296532601118088	
A01-1052.a5	A01-1052.e1	A01-1052	AB54	F02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21212	0	0	
A01-1053.a1	A01-1053.e1	A01-1053	AB54	G02	5	unknown	sample	Influenza Virus B (FluB)	NEP/NS1	sample	RNA	Cy5.5	21243	0	0.592269361019135	
A01-1053.a2	A01-1053.e1	A01-1053	AB54	G02	5	unknown	sample	Influenza Virus A (FluA)	M	sample	RNA	FAM	21243	0	0.177651509642601	
A01-1053.a3	A01-1053.e1	A01-1053	AB54	G02	5	unknown	sample	Respiratory Syncitial Virus, Human (RSV)	G	sample	RNA	Cy5	21243	0	0	
A01-1053.a4	A01-1053.e1	A01-1053	AB54	G02	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	21243	0	83.2863311767578	
A01-1053.a5	A01-1053.e1	A01-1053	AB54	G02	5	unknown	sample	SARS-CoV-2	SC2	sample	RNA	ROX	21243	0	15.4304237365723	
A0100.a1	A0100.e1	A0100	MA0		5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	11518	0	0	9816
A0100.a2	A0100.e1	A0100	MA0		5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	11518	0	0	9816
A0100.a3	A0100.e1	A0100	MA0		5	unknown	sample	Human	RNase P	sample	RNA	HEX	11518	0	0	29424
A0101.a1	A0101.e1	A0101	MA0		5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	13937	0	0	8517.6
A0101.a2	A0101.e1	A0101	MA0		5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	13937	0	0	12776.4
A0101.a3	A0101.e1	A0101	MA0		5	unknown	sample	Human	RNase P	sample	RNA	HEX	13937	0	0	17010
A0102.a1	A0102.e1	A0102	MA0		5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	11130	0	0	12933.6
A0102.a2	A0102.e1	A0102	MA0		5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	11130	0	0	21562.8
A0102.a3	A0102.e1	A0102	MA0		5	unknown	sample	Human	RNase P	sample	RNA	HEX	11130	0	0	38821.2
A0103.a1	A0103.e1	A0103	MA0		5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	11366	0	0	12420
A0103.a2	A0103.e1	A0103	MA0		5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	11366	0	0	12420
A0103.a3	A0103.e1	A0103	MA0		5	unknown	sample	Human	RNase P	sample	RNA	HEX	11366	0	0	18630
A0104.a1	A0104.e1	A0104	MA0		5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	14007	0	0	13708.8
A0104.a2	A0104.e1	A0104	MA0		5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	14007	0	0	13708.8
A0104.a3	A0104.e1	A0104	MA0		5	unknown	sample	Human	RNase P	sample	RNA	HEX	14007	0	0	17136
A02-0001.a1	A02-0001.e1	A02-0001	AP0	B07	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	16799	0	0	
A02-0001.a2	A02-0001.e1	A02-0001	AP0	B07	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	16799	0	0	
A02-0002.a1	A02-0002.e1	A02-0002	AP0	C01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	20957	0	0.336872339	
A02-0002.a2	A02-0002.e1	A02-0002	AP0	C01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	20957	0	0.280720264	
A02-0003.a1	A02-0003.e1	A02-0003	AP0	C02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	16102	0	3.512291909	
A02-0003.a2	A02-0003.e1	A02-0003	AP0	C02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	16102	0	3.732158661	
A02-0004.a1	A02-0004.e1	A02-0004	AP0	B08	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	14984	0	0	
A02-0004.a2	A02-0004.e1	A02-0004	AP0	B08	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	14984	0	0	
A02-0005.a1	A02-0005.e1	A02-0005	AP0.1	A04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	16325	0	0	
A02-0005.a2	A02-0005.e1	A02-0005	AP0.1	A04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	16325	0	0.14413999	
A02-0005.a3	A02-0005.e1	A02-0005	AP0.1	A04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	16325	0	0.576665938	
A02-0006.a1	A02-0006.e1	A02-0006	AP0.1	A05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17196	0	1.163636446	
A02-0006.a2	A02-0006.e1	A02-0006	AP0.1	A05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17196	0	0.889736057	
A02-0006.a3	A02-0006.e1	A02-0006	AP0.1	A05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17196	0	0.684352577	
A02-0008.a1	A02-0008.e1	A02-0008	AP0.1	A06	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18971	0	0.310111642	
A02-0008.a2	A02-0008.e1	A02-0008	AP0.1	A06	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18971	0	0.062015794	
A02-0008.a3	A02-0008.e1	A02-0008	AP0.1	A06	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18971	0	1.675574899	
A02-0009.a1	A02-0009.e1	A02-0009	AP0.1	A07	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19134	0	2.462008953	
A02-0009.a2	A02-0009.e1	A02-0009	AP0.1	A07	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19134	0	2.338785887	
A02-0009.a3	A02-0009.e1	A02-0009	AP0.1	A07	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19134	0	1.168811918	
A02-0010.a1	A02-0010.e1	A02-0010	AP0.1	A08	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17250	0	0	
A02-0010.a2	A02-0010.e1	A02-0010	AP0.1	A08	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17250	0	0	
A02-0010.a3	A02-0010.e1	A02-0010	AP0.1	A08	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17250	0	0.409278333	
A02-0011.a1	A02-0011.e1	A02-0011	AP0.3	A08	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	21209	0	1.776391506	
A02-0011.a2	A02-0011.e1	A02-0011	AP0.3	A08	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	21209	0	2.054195166	
A02-0011.a3	A02-0011.e1	A02-0011	AP0.3	A08	5	unknown	sample	Human	RNase P	sample	RNA	HEX	21209	0	0.610332132	
A02-0012.a1	A02-0012.e1	A02-0012	AP0.1	B02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18304	0	0.192837685	
A02-0012.a2	A02-0012.e1	A02-0012	AP0.1	B02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18304	0	0.514304102	
A02-0012.a3	A02-0012.e1	A02-0012	AP0.1	B02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18304	0	1.543587327	
A02-0013.a1	A02-0013.e1	A02-0013	AP0	A04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	11125	0	0.634672165	
A02-0013.a2	A02-0013.e1	A02-0013	AP0	A04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	11125	0	0.528869689	
A02-0013.a3	A02-0013.e1	A02-0013	AP0	A04	5	unknown	sample	Respiratory Syncitial Virus, Bovine (BRSV)	Other	sample	RNA	HEX	11125		26.73911858	
A02-0014.a1	A02-0014.e1	A02-0014	AP0.1	B03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19433	0	1.575089574	
A02-0014.a2	A02-0014.e1	A02-0014	AP0.1	B03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19433	0	1.51447022	
A02-0014.a3	A02-0014.e1	A02-0014	AP0.1	B03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19433	0	0.9084481	
A02-0015.a1	A02-0015.e1	A02-0015	AP0.1	B04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	21184	0	4.953098774	
A02-0015.a2	A02-0015.e1	A02-0015	AP0.1	B04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	21184	0	3.61537695	
A02-0015.a3	A02-0015.e1	A02-0015	AP0.1	B04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	21184	0	1.055653811	
A02-0016.a1	A02-0016.e1	A02-0016	AP0.2	A01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17093	0	1.170651794	
A02-0016.a2	A02-0016.e1	A02-0016	AP0.2	A01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17093	0	1.239550114	
A02-0016.a3	A02-0016.e1	A02-0016	AP0.2	A01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17093	0	0.344188482	
A02-0017.a1	A02-0017.e1	A02-0017	AP5	A01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	9830	0	5.28554201	
A02-0017.a2	A02-0017.e1	A02-0017	AP5	A01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	9830	0	3.797240496	
A02-0017.a3	A02-0017.e1	A02-0017	AP5	A01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	9830	0	3.136211396	
A02-0018.a1	A02-0018.e1	A02-0018	AP0.2	A03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18936	0	0.372831732	
A02-0018.a2	A02-0018.e1	A02-0018	AP0.2	A03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18936	0	0.497135252	
A02-0018.a3	A02-0018.e1	A02-0018	AP0.2	A03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18936	0	0.310684919	
A02-0019.a1	A02-0019.e1	A02-0019	AP0.2	A04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17835	0	1.518154502	
A02-0019.a2	A02-0019.e1	A02-0019	AP0.2	A04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17835	0	1.980590701	
A02-0019.a3	A02-0019.e1	A02-0019	AP0.2	A04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17835	0	1.848447562	
A02-0020.a1	A02-0020.e1	A02-0020	AP0.3	A07	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17034	0	0.483561516	
A02-0020.a2	A02-0020.e1	A02-0020	AP0.3	A07	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17034	0	0.552657962	
A02-0020.a3	A02-0020.e1	A02-0020	AP0.3	A07	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17034	0	0.967321813	
A02-0021.a1	A02-0021.e1	A02-0021	AP4	C03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15351	0	0.616804004	
A02-0021.a2	A02-0021.e1	A02-0021	AP4	C03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15351	0	1.748238087	
A02-0021.a3	A02-0021.e1	A02-0021	AP4	C03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15351	0	5.663083075	
A02-0022.a1	A02-0022.e1	A02-0022	AP5	B01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	13652	0	0.567400515	
A02-0022.a2	A02-0022.e1	A02-0022	AP5	B01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	13652	0	0.340415388	
A02-0022.a3	A02-0022.e1	A02-0022	AP5	B01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	13652	0	1.135008931	
A02-0023.a1	A02-0023.e1	A02-0023	AP0.3	D01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	11003	0	2.839680672	
A02-0023.a2	A02-0023.e1	A02-0023	AP0.3	D01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	11003	0	1.050920367	
A02-0023.a3	A02-0023.e1	A02-0023	AP0.3	D01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	11003	0	0.525340736	
A02-0024.a1	A02-0024.e1	A02-0024	AP0.3	A04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17511	0	0.134377003	
A02-0024.a2	A02-0024.e1	A02-0024	AP0.3	A04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17511	0	1.008201838	
A02-0024.a3	A02-0024.e1	A02-0024	AP0.3	A04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17511	0	2.08457017	
A02-0025.a1	A02-0025.e1	A02-0025	AP5	D01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	13137	0	0	
A02-0025.a2	A02-0025.e1	A02-0025	AP5	D01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	13137	0	1.31763041	
A02-0025.a3	A02-0025.e1	A02-0025	AP5	D01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	13137	0	0.082304873	
A02-0026.a1	A02-0026.e1	A02-0026	AP4	B01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	14246	0	0.409418285	
A02-0026.a2	A02-0026.e1	A02-0026	AP4	B01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	14246	0	0.409418285	
A02-0026.a3	A02-0026.e1	A02-0026	AP4	B01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	14246	0	5.845092775	
A02-0026.a4	A02-0026.e1	A02-0026	AP51	C08	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	13567	0	6.696121695	
A02-0026.a5	A02-0026.e1	A02-0026	AP51	C08	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	13567	0	6.17297411	
A02-0026.a6	A02-0026.e1	A02-0026	AP51	C08	5	unknown	sample	Human	RNase P	sample	RNA	HEX	13567	0	0.867475748	
A02-0027.a1	A02-0027.e1	A02-0027	AP4	C01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	11916	0	0.916623056	
A02-0027.a2	A02-0027.e1	A02-0027	AP4	C01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	11916	0	1.52809012	
A02-0027.a3	A02-0027.e1	A02-0027	AP4	C01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	11916	0	53.8109932	
A02-0028.a1	A02-0028.e1	A02-0028	AP4	D01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15032	0	0.659118593	
A02-0028.a2	A02-0028.e1	A02-0028	AP4	D01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15032	0	0.659118593	
A02-0028.a3	A02-0028.e1	A02-0028	AP4	D01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15032	0	0.878883302	
A02-0029.a1	A02-0029.e1	A02-0029	AP5	H01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	14381	0	0.826161564	
A02-0029.a2	A02-0029.e1	A02-0029	AP5	H01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	14381	0	1.051588059	
A02-0029.a3	A02-0029.e1	A02-0029	AP5	H01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	14381	0	26.29419327	
A02-0030.a1	A02-0030.e1	A02-0030	AP4	F01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17182	0	9.5384531	
A02-0030.a2	A02-0030.e1	A02-0030	AP4	F01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17182	0	7.520692825	
A02-0030.a3	A02-0030.e1	A02-0030	AP4	F01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17182	0	0.872562707	
A02-0031.a1	A02-0031.e1	A02-0031	AP5	A02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	13987	0	0.467133135	
A02-0031.a2	A02-0031.e1	A02-0031	AP5	A02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	13987	0	4.133293629	
A02-0031.a3	A02-0031.e1	A02-0031	AP5	A02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	13987	0	48.79238129	
A02-0032.a1	A02-0032.e1	A02-0032	AP7	C01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18675	0	0.189006433	
A02-0032.a2	A02-0032.e1	A02-0032	AP7	C01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18675	0	0.189006433	
A02-0032.a3	A02-0032.e1	A02-0032	AP7	C01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18675	0	1.134494305	
A02-0034.a1	A02-0034.e1	A02-0034	AP4	C04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	14372	0	0.923704148	
A02-0034.a2	A02-0034.e1	A02-0034	AP4	C04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	14372	0	0.923704148	
A02-0034.a3	A02-0034.e1	A02-0034	AP4	C04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	14372	0	34.14598084	
A02-0035.a1	A02-0035.e1	A02-0035	AP4	A02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	16385	0	2.360394478	
A02-0035.a2	A02-0035.e1	A02-0035	AP4	A02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	16385	0	1.854255796	
A02-0035.a3	A02-0035.e1	A02-0035	AP4	A02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	16385	0	1.179692626	
A02-0036.a1	A02-0036.e1	A02-0036	AP4	B02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	12144	0	75.35738375	
A02-0036.a2	A02-0036.e1	A02-0036	AP4	B02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	12144	0	74.3916092	
A02-0036.a3	A02-0036.e1	A02-0036	AP4	B02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	12144	0	8.407642365	
A02-0037.a1	A02-0037.e1	A02-0037	AP4	C02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19154	0	0.908257008	
A02-0037.a2	A02-0037.e1	A02-0037	AP4	C02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19154	0	1.438336611	
A02-0037.a3	A02-0037.e1	A02-0037	AP4	C02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19154	0	1.817083597	
A02-0038.a1	A02-0038.e1	A02-0038	AP4	D02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	10367	0	0.130463302	
A02-0038.a2	A02-0038.e1	A02-0038	AP4	D02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	10367	0	0.521928787	
A02-0038.a3	A02-0038.e1	A02-0038	AP4	D02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	10367	0	23.0248642	
A02-0039.a1	A02-0039.e1	A02-0039	AP4	E02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17859	0	14.77844811	
A02-0039.a2	A02-0039.e1	A02-0039	AP4	E02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17859	0	15.4046793	
A02-0039.a3	A02-0039.e1	A02-0039	AP4	E02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17859	0	3.992590189	
A02-0040.a1	A02-0040.e1	A02-0040	AP4	F02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	14933	0	0.877250552	Very Dense Fecal Sample
A02-0040.a2	A02-0040.e1	A02-0040	AP4	F02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	14933	0	1.023527622	Very Dense Fecal Sample
A02-0040.a3	A02-0040.e1	A02-0040	AP4	F02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	14933	0	22.66778946	Very Dense Fecal Sample
A02-0041.a1	A02-0041.e1	A02-0041	AP4	G02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15702	0	2.517092467	
A02-0041.a2	A02-0041.e1	A02-0041	AP4	G02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15702	0	2.72702384	
A02-0041.a3	A02-0041.e1	A02-0041	AP4	G02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15702	0	0.733754337	
A02-0042.a1	A02-0042.e1	A02-0042	AP5	B02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	14143	0	71.22665405	
A02-0042.a2	A02-0042.e1	A02-0042	AP5	B02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	14143	0	60.31948855	
A02-0042.a3	A02-0042.e1	A02-0042	AP5	B02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	14143	0	64.0795822	
A02-0048.a1	A02-0048.e1	A02-0048	AP7	C04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18994	0	0.18583186	
A02-0048.a2	A02-0048.e1	A02-0048	AP7	C04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18994	0	0.309736073	
A02-0048.a3	A02-0048.e1	A02-0048	AP7	C04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18994	0	0.867466629	
A02-0049.a1	A02-0049.e1	A02-0049	AP4	B04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	14492	0	0.071746692	
A02-0049.a2	A02-0049.e1	A02-0049	AP4	B04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	14492	0	0.574112237	
A02-0049.a3	A02-0049.e1	A02-0049	AP4	B04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	14492	0	14.44877625	
A02-0050.a1	A02-0050.e1	A02-0050	AP7	C05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19522	0	3.681849242	
A02-0050.a2	A02-0050.e1	A02-0050	AP7	C05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19522	0	5.61792898	
A02-0050.a3	A02-0050.e1	A02-0050	AP7	C05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19522	0	0.120533846	
A02-0051.a1	A02-0051.e1	A02-0051	AP0.4	H01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	11454	0	2.480656624	
A02-0051.a2	A02-0051.e1	A02-0051	AP0.4	H01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	11454	0	3.053917408	
A02-0051.a3	A02-0051.e1	A02-0051	AP0.4	H01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	11454	0	1.525890708	
A02-0052.a1	A02-0052.e1	A02-0052	AP5	E02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	10820	0	0.288933992	
A02-0052.a2	A02-0052.e1	A02-0052	AP5	E02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	10820	0	0	
A02-0052.a3	A02-0052.e1	A02-0052	AP5	E02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	10820	0	2.16830802	
A02-0053.a1	A02-0053.e1	A02-0053	AP0.4	A02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	13324	0	7.187321665	
A02-0053.a2	A02-0053.e1	A02-0053	AP0.4	A02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	13324	0	6.066089155	
A02-0053.a3	A02-0053.e1	A02-0053	AP0.4	A02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	13324	0	6.46639347	
A02-0054.a1	A02-0054.e1	A02-0054	AP5	F02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	14197	0	19.14820671	
A02-0054.a2	A02-0054.e1	A02-0054	AP5	F02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	14197	0	9.40822029	
A02-0054.a3	A02-0054.e1	A02-0054	AP5	F02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	14197	0	2.281698466	
A02-0055.a1	A02-0055.e1	A02-0055	AP0.4	B02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	13774	0	0.385464132	
A02-0055.a2	A02-0055.e1	A02-0055	AP0.4	B02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	13774	0	0.462573767	
A02-0055.a3	A02-0055.e1	A02-0055	AP0.4	B02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	13774	0	2.4693923	
A02-0056.a1	A02-0056.e1	A02-0056	AP0.4	C02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	11965	0	1.469419003	
A02-0056.a2	A02-0056.e1	A02-0056	AP0.4	C02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	11965	0	0.68549949	
A02-0056.a3	A02-0056.e1	A02-0056	AP0.4	C02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	11965	0	0	
A02-0057.a1	A02-0057.e1	A02-0057	AP5	F03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	12915	0	41.4557457	
A02-0057.a2	A02-0057.e1	A02-0057	AP5	F03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	12915	0	44.1302948	
A02-0057.a3	A02-0057.e1	A02-0057	AP5	F03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	12915	0	27.65746308	
A02-0058.a1	A02-0058.e1	A02-0058	AP0.4	D02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	12693	0	0.252298713	
