Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
A03-0153	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	12/08/2021 06:00 AM	12/08/2021 02:00 PM	NA	12/14/2021	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1443	1842	1642.5	NA	NA	NA	2038.8	1416.81494545947	NA	NA	1960.8	1429.94260307688	NA	NA	1882.8	1586.51429762307	NA	NA
A03-0099	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	02/23/2022 06:00 AM	02/23/2022 02:00 PM	NA	02/28/2022	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2045	1604	1824.5	NA	NA	NA	1897.938546	1868.83554935796	NA	NA	2162.5227889	1217.20774437999	NA	NA	2427.1070318	1201.60362509246	NA	NA
N03-0005	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	03/27/2022 07:30 AM	03/28/2022 07:30 AM	0.587	03/30/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8405.046444	5603.177436	7004.11194	18676.3130065747	12450.4601281311	15563.3865673529	5317.6956918	6914.67081114429	13065.685387695	17340.9527119895	3959.029587	4265.8339713184	9632.31744897683	10021.0227672324	2600.3634822	3839.35384694766	6198.94951025868	8850.33212187477
G01-0109	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	05/01/2022 09:00 AM	05/02/2022 08:00 AM	1.173	05/05/2022	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8949.449826	2982.937689	5966.1937575	39738.1161436288	13245.0962505334	26491.6061970811	8456.7199464	12387.8407315857	33044.207184217	51919.0156630373	6079.5987278	7341.27283808684	23491.7952789248	29194.5108227424	3702.4775092	5684.25302553361	13939.3833736327	18391.1617048031
D01-0004	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	01/25/2022 07:30 AM	01/26/2022 07:30 AM	NA	01/28/2022	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	721038.0328	27353.72342	374195.87811	NA	NA	NA	769945.6863	934380.759051283	NA	NA	466789.9697	654253.393551142	NA	NA	163634.2531	467765.37142179	NA	NA
K01-0063	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	04/04/2022 06:00 AM	04/05/2022 06:00 AM	5.186	04/13/2022	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9144.05236	1522	5333.02618	179508.137847735	29878.58938772	104693.363617727	8605.2512394	7832.91776460564	178167.387696491	172535.927864492	7251.3147961	4838.09801957818	150380.794185102	112210.333024517	5897.3783528	5308.2543886868	122594.200673713	114960.526312293
G01-0108	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	04/25/2022 09:00 AM	04/26/2022 08:00 AM	1.126	04/28/2022	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1913	2824.337929	2368.6689645	8153.91698558	12038.3779468327	10096.1474662063	8639.2692856	10938.4727295205	39640.1627394899	46613.1838260524	7587.3869512	9010.93774119092	35076.018150464	38826.9842425277	6535.5046168	7448.82505235909	30511.873561438	32610.1559378269
A0220	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	01/14/2021 12:00 AM	01/14/2021 11:59 PM	7.173	01/15/2021	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	43776	52536	48156	1188638.60583168	1426496.66017848	1307567.63300508	91626	97676.3640534452	2582716.2183199	2871861.13482216	99913.8	96253.9235225869	2812551.48228352	2836127.99647362	108201.6	95362.0278215432	3042386.74624714	2813273.29574299
H01-0014	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	10/11/2021 08:00 AM	10/12/2021 08:00 AM	NA	10/15/2021	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	17578.40015	5272.222478	11425.311314	NA	NA	NA	42900.111436	41738.6465440719	NA	NA	27453.9078463	22304.8640744763	NA	NA	12007.7042566	12773.6498904567	NA	NA
A03-0089	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	11/10/2021 06:00 AM	11/10/2021 02:00 PM	NA	11/12/2021	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2802.244322	2802.244322	2802.244322	NA	NA	NA	2903.1759546	1103.13127542096	NA	NA	3073.6571589	2289.31742945693	NA	NA	3244.1383632	4025.48277312952	NA	NA
A04-0065	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	04/26/2022 08:00 AM	04/27/2022 08:00 AM	0.977	04/29/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	29716.22698	5941.560147	17828.8935635	109900.876408597	21973.942648546	65937.4095285717	117233.5010334	245429.159591246	289656.923856139	576016.226016292	122525.6367814	266436.012087756	299054.532747987	629329.930917472	127817.7725294	288035.410752912	308452.141639834	685481.480821613
N03-0019	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	03/29/2022 07:30 AM	03/30/2022 07:30 AM	0.55686	04/06/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	639	2525	1582	1346.9758406514	5322.557116815	3334.7664787332	4731.5676968	7920.35207643191	11449.9647147308	19864.519194695	3596.7614571	4724.98320546568	8494.37220424388	11218.860637311	2461.9552174	3790.90485408321	5538.77969375695	8256.88783189247
A02-0068	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	08/30/2021 10:00 AM	09/01/2021 10:00 AM	NA	09/01/2021	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2153	1277.302331	1715.1511655	NA	NA	NA	54665.4152852	154204.355011042	NA	NA	49622.3119407	137328.237894763	NA	NA	44579.2085962	121023.225170422	NA	NA
P01-0073	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	04/25/2022 12:35 PM	04/26/2022 12:35 PM	0.215	04/28/2022	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	11355.12348	8516.054889	9935.5891845	9241.51656407176	6930.90325753444	8086.2099108031	4534.1483208	7817.49499539192	4233.59843146395	6418.3342601784	3883.1963799	6727.98994607275	3579.97803038242	5409.05316293987	3232.244439	5883.59887484841	2926.35762930089	4727.71963955925
D01-0075	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	03/22/2022 07:35 AM	03/23/2022 07:35 AM	1.28	03/25/2022	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1305	4061.414036	2683.207018	6323.148864	19678.8701516989	13001.0095078494	423363.923772	961608.502654315	2044139.40473092	4642645.1204945	436646.8328686	1000364.75175895	2108404.68327679	4830893.33058227	449929.7419652	1039887.66561139	2172669.96182266	5022833.98903212
A02-0037	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	08/25/2021 09:35 AM	08/25/2021 09:35 AM	NA	08/25/2021	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	19300.46141	30564.65298	24932.557195	NA	NA	NA	37722.6966116	79781.9333584394	NA	NA	38208.5204188	64702.2199711437	NA	NA	38694.344226	52466.4131846725	NA	NA
A01-0092	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/17/2021 12:00 AM	11/17/2021 11:55 PM	7.38	11/29/2021	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	51043.44249	73522.26689	62282.85469	1425966.2393542	2053942.00139359	1739954.1203739	50200.364174	48992.5782611951	1596100.67533678	1285489.20274765	46118.6043066	55637.4747033981	1437417.12774593	1470604.69552795	42036.8444392	66320.9955529705	1278733.58015507	1817340.13005483
M04-0023	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	03/13/2022 02:30 PM	03/14/2022 02:40 PM	0.106	03/17/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2219	2571	2395	890.38142774	1031.62264566	961.0020367	7470.555772	25407.2727183758	3094.83665026352	10593.9326965948	7233.385553	24369.914598161	2995.30525977899	10163.3495298826	6996.215334	23347.8583742762	2895.77386929446	9738.51519959182
M03-0023	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	03/02/2022 11:00 AM	03/03/2022 11:00 AM	0.215	03/09/2022	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	101884.6934	126704.9655	114294.82945	82920.1975073082	103120.502342471	93020.3499248898	39557.579308	72384.8792754086	35562.4032057254	57216.8521298675	40113.687534	83367.0244101579	35622.8072335749	67079.5970688354	40669.79576	96173.0106694443	35683.2112614244	78720.9869150278
L01-0091	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	04/16/2022 09:00 AM	04/17/2022 09:00 AM	0.265	04/20/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8168.607848	5445.561614	6807.084731	8194.20540598289	5462.62609815171	6828.4157520673	15881.4775426	34702.8697745393	17971.4216188904	41508.0497722996	14022.8631837	32393.6930468061	15937.6047386675	38705.7128545643	12164.2488248	30358.2255791184	13903.7878584446	36156.1534977409
A03-0252	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	03/11/2022 06:00 AM	03/11/2022 01:30 PM	NA	03/15/2022	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1429	6790.629057	4109.8145285	NA	NA	NA	1343.8	1084.53151482451	NA	NA	1991.5398155	2494.57831235645	NA	NA	2639.279631	4533.94450287158	NA	NA
A0020	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/17/2020 12:00 AM	11/17/2020 11:59 PM	6.708	11/19/2020	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3996	1435	2715.5	101468.55099888	36438.2809518	68953.41597534	58515.6	105246.034585902	1467380.75436455	2717791.65009255	56764.66	100071.773771864	1421375.01453021	2577747.1150418	55013.72	95748.765201955	1375369.27469586	2457436.19834433
H01-0123	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	02/08/2022 08:00 AM	02/09/2022 08:00 AM	2.1	02/11/2022	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	69889.62963	80253.56188	75071.595755	555577.896085166	637964.534919959	596771.215502562	42504.9204826	62824.0657156784	1642774.96992839	2915372.68648639	44079.8526406	66368.925633838	1711907.77812233	2911282.52482228	45654.7847986	69997.1803655926	1781040.58631628	2910040.22558087
J01-0036	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	04/26/2022 07:30 AM	04/27/2022 07:30 AM	0.28	05/04/2022	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	606	1610	1108	642.3083688	1706.462828	1174.3855984	1198	1768.80383283529	1146.902764718	1904.33481304631	1370.6009517	1540.30513053602	1259.08664121432	1662.07945558481	1543.2019034	1611.65580921336	1371.27051771064	1692.80170955049
A04-0008	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	02/03/2022 09:00 AM	02/04/2022 09:00 AM	3.96	02/04/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	75567.22641	85327.76043	80447.49342	1132769.62071773	1279082.20813293	1205925.91442533	541637.896302	558558.230697414	1380366.94836144	649838.191721934	520063.151694	515920.875633624	1344336.06482896	514605.899135374	498488.407086	476646.619035421	1308305.18129649	397716.975718651
A01-0098	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/24/2021 12:00 AM	11/24/2021 11:55 PM	5.551	11/30/2021	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	45710.29343	22848.91661	34279.60502	960501.752485205	480119.964224288	720310.858354747	143134.17162	204426.621233303	3376136.65135031	4798810.84908366	121064.955545	202560.537381424	2848371.53783588	4727247.40810199	98995.73947	203544.8492835	2320606.42432146	4736736.38480871
A02-0135	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	09/01/2021 09:44 AM	10/01/2021 09:44 AM	NA	10/01/2021	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	23514.39223	49404.83749	36459.61486	NA	NA	NA	23110.0001936	33524.6632191693	NA	NA	29203.2807378	34906.2844074249	NA	NA	35296.561282	39989.0457101784	NA	NA
N03-0026	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	03/08/2022 07:30 AM	03/09/2022 07:30 AM	0.753	03/16/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	19555.99822	22816.21814	21186.10818	55742.6858301436	65035.6614529311	60389.1736415373	55394.835502	42885.1482101468	128984.10518822	106927.448545448	54687.835191	45968.7256624521	128635.463115925	116534.69220072	53980.83488	50936.5532357506	128286.821043631	128708.155214025
A03-0014	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	09/29/2021 06:00 AM	09/29/2021 02:10 PM	NA	10/06/2021	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	41112.91736	16144.64082	28628.77909	NA	NA	NA	9716.183472	32345.8331143941	NA	NA	7195.1135598	22070.6337749758	NA	NA	4674.0436476	11813.63498609	NA	NA
C01-0131	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	03/21/2022 07:00 AM	03/22/2022 07:00 AM	7.149	03/29/2022	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8848.678367	14748.8351	11798.7567335	239462.014501585	399131.442924745	319296.728713165	8834.3610272	3544.99585680972	279223.638268526	108900.810655968	8511.8464397	5445.53981868674	265552.922404509	143938.950872187	8189.3318522	9818.70837667688	251882.206540492	271279.053608119
L01-0071	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	03/09/2022 09:00 AM	03/10/2022 09:00 AM	0.439	03/16/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6442.512609	3221.13235	4831.8224795	10706.135176648	5352.86160135693	8029.49838900248	32921.2321478	31688.5029588118	34716.9046705792	27577.9798763384	38303.8436509	41117.553120217	40217.7827689911	39453.7344895125	43686.455154	53796.2427333141	45718.660867403	54403.9823665189
A1045	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	05/06/2021 12:00 AM	05/06/2021 11:55 PM	12.281	05/07/2021	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9720	9720	9720	451869.3884412	451869.3884412	451869.3884412	5498.4	8037.27975450127	253239.07610438	371338.014274719	5039.6	6851.3569104281	232477.365824238	319404.383284796	4580.8	6255.16910963427	211715.655544096	293964.715006596
A01-0090	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/15/2021 12:00 AM	11/15/2021 11:55 PM	9.758	11/16/2021	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	39665.05826	28640.67182	34152.86504	1465149.14289837	1057930.01724704	1261539.58007271	45542.377376	42857.3818545861	1399117.07139696	1016489.90126163	39480.5492376	45861.8410911308	1186684.1275378	1084062.6493002	33418.7210992	50988.4100868962	974251.183678646	1269242.49648345
A02-0219	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	11/13/2021 09:00 AM	11/15/2021 09:00 AM	NA	NA	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	50691.7119	24515.41305	37603.562475	NA	NA	NA	425093.929474	1475530.29965123	NA	NA	431009.481148	1482735.60908369	NA	NA	436925.032822	1490467.23284187	NA	NA
B01-0110	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	03/17/2022 07:00 AM	03/18/2022 07:00 AM	6.6	03/22/2022	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	13766.38703	6882.628156	10324.507593	343935.366239733	171953.558356826	257944.46229828	5374.167376	9029.51169219162	127437.98503435	229039.205889022	4641.5914886	6477.03771511281	109135.524440859	163382.910558142	3909.0156012	4241.84199645421	90833.0638473684	103341.977009264
