Asset Tag ID,Sample Collection Method,Sample Collection By,Sample Retrieved Date/Time,Sample Collection Start,Sample Collection End,Sample Received By,Sample Received Date,Assay Date,Comments,Sample QC Check,Sample Flow (MGD),Event Type,Site,Location,Category,Department
C01-0791,Composite,,10/29/2024 07:00 AM,10/28/2024 07:00 AM,10/29/2024 07:00 AM,AJ,11/07/2024,,,Pass,5.16,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0792,Composite,,10/30/2024 07:00 AM,10/29/2024 07:00 AM,10/30/2024 07:00 AM,AJ,11/07/2024,,,Pass,5.04,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0793,Composite,,10/31/2024 07:00 AM,10/30/2024 07:00 AM,10/31/2024 07:00 AM,AJ,11/07/2024,,,Pass,5.18,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0794,Composite,,11/01/2024 07:00 AM,10/31/2024 07:00 AM,11/01/2024 07:00 AM,AJ,11/07/2024,,,Pass,5.54,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0795,Composite,,11/04/2024 07:00 AM,11/03/2024 07:00 AM,11/04/2024 07:00 AM,AJ,11/07/2024,,,Pass,5.50,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0796,Composite,,11/05/2024 07:00 AM,11/04/2024 07:00 AM,11/05/2024 07:00 AM,AJ,11/14/2024,,,Pass,5.59,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0797,Composite,,11/06/2024 07:00 AM,11/05/2024 07:00 AM,11/06/2024 07:00 AM,AJ,11/14/2024,,,Pass,5.02,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0798,Composite,,11/07/2024 07:00 AM,11/06/2024 07:00 AM,11/07/2024 07:00 AM,AJ,11/14/2024,,,Pass,4.86,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0799,Composite,,11/08/2024 07:00 AM,11/07/2024 07:00 AM,11/08/2024 07:00 AM,AJ,11/14/2024,,,Pass,4.88,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0800,Composite,,11/11/2024 07:00 AM,11/10/2024 07:00 AM,11/11/2024 07:00 AM,AJ,11/14/2024,,,Pass,2.60,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0801,Composite,,11/12/2024 07:00 AM,11/11/2024 07:00 AM,11/12/2024 07:00 AM,AJ,11/20/2024,,,Pass,2.23,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0802,Composite,,11/13/2024 07:00 AM,11/12/2024 07:00 AM,11/13/2024 07:00 AM,AJ,11/20/2024,,,Pass,4.62,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0803,Composite,,11/14/2024 07:00 AM,11/13/2024 07:00 AM,11/14/2024 07:00 AM,AJ,11/20/2024,,,Pass,4.61,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0804,Composite,,11/15/2024 07:00 AM,11/14/2024 07:00 AM,11/15/2024 07:00 AM,AJ,11/20/2024,,,Pass,4.70,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0805,Composite,,11/18/2024 07:00 AM,11/17/2024 07:00 AM,11/18/2024 07:00 AM,AJ,11/20/2024,,,Pass,4.43,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0806,Composite,,11/19/2024 07:00 AM,11/18/2024 07:00 AM,11/19/2024 07:00 AM,AJ,12/02/2024,,,Pass,4.96,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0807,Composite,,11/20/2024 07:00 AM,11/19/2024 07:00 AM,11/20/2024 07:00 AM,AJ,12/02/2024,,,Pass,5.01,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0808,Composite,,11/21/2024 07:00 AM,11/20/2024 07:00 AM,11/21/2024 07:00 AM,AJ,12/02/2024,,,Pass,4.80,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0809,Composite,,11/22/2024 07:00 AM,11/21/2024 07:00 AM,11/22/2024 07:00 AM,AJ,12/02/2024,,,Pass,4.47,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0810,Composite,,11/25/2024 07:00 AM,11/24/2024 07:00 AM,11/25/2024 07:00 AM,AJ,12/02/2024,,,Pass,4.90,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0814,Composite,,11/29/2024 08:00 AM,11/28/2024 08:00 AM,11/29/2024 08:00 AM,AJ,12/05/2024,,,Pass,3.01,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0815,Composite,,12/02/2024 08:00 AM,12/01/2024 08:00 AM,12/02/2024 08:00 AM,AJ,12/05/2024,,,Pass,3.10,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0811,Composite,,11/26/2024 08:00 AM,11/25/2024 08:00 AM,11/26/2024 08:00 AM,AJ,12/05/2024,,,Pass,4.67,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0812,Composite,,11/27/2024 08:00 AM,11/26/2024 08:00 AM,11/27/2024 08:00 AM,AJ,12/05/2024,,,Pass,5.11,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0813,Composite,,11/28/2024 08:00 AM,11/27/2024 08:00 AM,11/28/2024 08:00 AM,AJ,12/05/2024,,,Pass,3.97,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0816,Composite,,12/03/2024 07:00 AM,12/02/2024 07:00 AM,12/03/2024 07:00 AM,AJ,12/11/2024,,,Pass,3.23,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0817,Composite,,12/04/2024 07:00 AM,12/03/2024 07:00 AM,12/04/2024 07:00 AM,AJ,12/11/2024,,,Pass,3.93,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0818,Composite,,12/05/2024 07:00 AM,12/04/2024 07:00 AM,12/05/2024 07:00 AM,AJ,12/11/2024,,,Pass,3.08,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0819,Composite,,12/06/2024 07:00 AM,12/05/2024 07:00 AM,12/06/2024 07:00 AM,AJ,12/11/2024,,,Pass,2.91,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0820,Composite,,12/09/2024 07:00 AM,12/08/2024 07:00 AM,12/09/2024 07:00 AM,AJ,12/11/2024,,,Pass,2.93,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0823,Composite,,12/12/2024 07:00 AM,12/11/2024 07:00 AM,12/12/2024 07:00 AM,AJ,12/18/2024,,,Pass,2.98,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0824,Composite,,12/13/2024 07:00 AM,12/12/2024 07:00 AM,12/13/2024 07:00 AM,AJ,12/18/2024,,,Pass,2.90,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0821,Composite,,12/10/2024 07:00 AM,12/09/2024 07:00 AM,12/10/2024 07:00 AM,AJ,12/18/2024,,,Pass,2.97,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0825,Composite,,12/16/2024 07:00 AM,12/15/2024 07:00 AM,12/16/2024 07:00 AM,AJ,12/18/2024,,,Pass,2.96,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0822,Composite,,12/11/2024 07:00 AM,12/10/2024 07:00 AM,12/11/2024 07:00 AM,AJ,12/18/2024,,,Pass,2.98,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0830,Composite,,12/30/2024 08:00 AM,12/29/2024 08:00 AM,12/30/2024 08:00 AM,AJ,01/09/2025,,,Pass,7.58,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
D01-0567,Composite,,12/20/2024 08:00 AM,12/19/2024 08:00 AM,12/20/2024 08:00 AM,AJ,01/09/2025,,,Pass,2.94,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
D01-0568,Composite,,12/23/2024 08:00 AM,12/22/2024 08:00 AM,12/23/2024 08:00 AM,AJ,01/09/2025,,,Pass,5.70,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0829,Composite,,12/27/2024 08:00 AM,12/26/2024 08:00 AM,12/27/2024 08:00 AM,AJ,01/09/2025,,,Pass,6.50,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
D01-0565,Composite,,12/17/2024 08:00 AM,12/16/2024 08:00 AM,12/17/2024 08:00 AM,AJ,01/09/2025,,,Pass,3.07,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
D01-0564,Composite,,12/18/2024 08:00 AM,12/17/2024 08:00 AM,12/18/2024 08:00 AM,AJ,01/09/2025,,,Pass,2.95,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
D01-0566,Composite,,12/19/2024 08:00 AM,12/18/2024 08:00 AM,12/19/2024 08:00 AM,AJ,01/09/2025,,,Pass,2.93,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0826,Composite,,12/24/2024 08:00 AM,12/23/2024 08:00 AM,12/24/2024 08:00 AM,AJ,01/09/2025,,,Pass,5.78,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0827,Composite,,12/25/2024 08:00 AM,12/24/2024 08:00 AM,12/25/2024 08:00 AM,AJ,01/09/2025,,,Pass,5.63,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0828,Composite,,12/26/2024 08:00 AM,12/25/2024 08:00 AM,12/26/2024 08:00 AM,AJ,01/09/2025,,,Pass,5.66,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0831,Composite,,12/31/2024 08:00 AM,12/30/2024 08:00 AM,12/31/2024 08:00 AM,AJ,01/10/2025,,,Pass,8.01,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0832,Composite,,01/01/2025 08:00 AM,12/31/2024 08:00 AM,01/01/2025 08:00 AM,AJ,01/10/2025,,,Pass,5.81,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0833,Composite,,01/02/2025 08:00 AM,01/01/2025 08:00 AM,01/02/2025 08:00 AM,AJ,01/10/2025,,,Pass,5.68,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0834,Composite,,01/03/2025 08:00 AM,01/02/2025 08:00 AM,01/03/2025 08:00 AM,AJ,01/10/2025,,,Pass,5.58,,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0835,Composite,,01/07/2025 08:00 AM,01/06/2025 08:00 AM,01/07/2025 08:00 AM,AJ,01/10/2025,,,Pass,5.87,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0839,Composite,,01/10/2025 07:00 AM,01/09/2025 07:00 AM,01/10/2025 07:00 AM,AJ,01/16/2025,,,Pass,5.50,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0840,Composite,,01/13/2025 07:00 AM,01/12/2025 07:00 AM,01/13/2025 07:00 AM,AJ,01/16/2025,,,Pass,5.39,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0838,Composite,,01/09/2025 07:00 AM,01/08/2025 07:00 AM,01/09/2025 07:00 AM,AJ,01/16/2025,,,Pass,5.56,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0837,Composite,,01/08/2025 07:00 AM,01/07/2025 07:00 AM,01/08/2025 07:00 AM,AJ,01/16/2025,,,Pass,5.46,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0836,Composite,,01/07/2025 07:00 AM,01/06/2025 07:00 AM,01/07/2025 07:00 AM,AJ,01/16/2025,,,Pass,5.48,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0841,Composite,,01/14/2025 08:00 AM,01/13/2025 08:00 AM,01/14/2025 08:00 AM,AJ,01/23/2025,,,Pass,5.73,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0842,Composite,,01/15/2025 08:00 AM,01/14/2025 08:00 AM,01/15/2025 08:00 AM,AJ,01/23/2025,,,Pass,5.31,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0844,Composite,,01/17/2025 08:00 AM,01/16/2025 08:00 AM,01/17/2025 08:00 AM,AJ,01/23/2025,,,Pass,5.87,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0843,Composite,,01/16/2025 08:00 AM,01/15/2025 08:00 AM,01/16/2025 08:00 AM,AJ,01/23/2025,,,Pass,5.36,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0845,Composite,,01/21/2025 08:00 AM,01/20/2025 08:00 AM,01/21/2025 08:00 AM,AJ,01/23/2025,,,Pass,6.14,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0846,Composite,,01/21/2025 08:00 AM,01/20/2025 08:00 AM,01/21/2025 08:00 AM,AJ,01/29/2025,,,Pass,5.67,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0848,Composite,,01/23/2025 08:00 AM,01/22/2025 08:00 AM,01/23/2025 08:00 AM,AJ,01/29/2025,,,Pass,5.68,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0847,Composite,,01/22/2025 08:00 AM,01/21/2025 08:00 AM,01/22/2025 08:00 AM,AJ,01/29/2025,,,Pass,5.67,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0850,Composite,,01/27/2025 08:00 AM,01/26/2025 08:00 AM,01/27/2025 08:00 AM,AJ,01/29/2025,,,Pass,6.70,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0849,Composite,,01/24/2025 08:00 AM,01/23/2025 08:00 AM,01/24/2025 08:00 AM,AJ,01/29/2025,,,Pass,6.60,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0851,Composite,,02/04/2025 07:00 AM,02/03/2025 07:00 AM,02/04/2025 07:00 AM,AJ,02/13/2025,,,Pass,6.06,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0852,Composite,,02/05/2025 07:00 AM,02/04/2025 07:00 AM,02/05/2025 07:00 AM,AJ,02/13/2025,,,Pass,6.38,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0853,Composite,,02/06/2025 07:00 AM,02/05/2025 07:00 AM,02/06/2025 07:00 AM,AJ,02/13/2025,,,Pass,6.32,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0854,Composite,,02/07/2025 07:00 AM,02/06/2025 07:00 AM,02/07/2025 07:00 AM,AJ,02/13/2025,,,Pass,8.42,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0855,Composite,,02/10/2025 07:00 AM,02/09/2025 07:00 AM,02/10/2025 07:00 AM,AJ,02/13/2025,,,Pass,9.55,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0859,Composite,,02/14/2025 08:00 AM,02/13/2025 08:00 AM,02/14/2025 08:00 AM,AJ,02/20/2025,,,Pass,6.67,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0860,Composite,,02/17/2025 08:00 AM,02/16/2025 08:00 AM,02/17/2025 08:00 AM,AJ,02/20/2025,,,Pass,7.31,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0856,Composite,,02/11/2025 08:00 AM,02/10/2025 08:00 AM,02/11/2025 08:00 AM,AJ,02/20/2025,,,Pass,6.55,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0858,Composite,,02/13/2025 08:00 AM,02/12/2025 08:00 AM,02/13/2025 08:00 AM,AJ,02/20/2025,,,Pass,6.86,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0857,Composite,,02/12/2025 08:00 AM,02/11/2025 08:00 AM,02/12/2025 08:00 AM,AJ,02/20/2025,,,Pass,6.97,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0861,Composite,,02/18/2025 07:00 AM,02/17/2025 07:00 AM,02/18/2025 07:00 AM,AJ,02/27/2025,,,Pass,7.51,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0862,Composite,,02/19/2025 07:00 AM,02/18/2025 07:00 AM,02/19/2025 07:00 AM,AJ,02/27/2025,,,Pass,7.41,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0863,Composite,,02/20/2025 07:00 AM,02/19/2025 07:00 AM,02/20/2025 07:00 AM,AJ,02/27/2025,,,Pass,8.78,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0864,Composite,,02/21/2025 07:00 AM,02/20/2025 07:00 AM,02/21/2025 07:00 AM,AJ,02/27/2025,,,Pass,8.10,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0865,Composite,,02/24/2025 07:00 AM,02/23/2025 07:00 AM,02/24/2025 07:00 AM,AJ,02/27/2025,,,Pass,7.39,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0867,Composite,,02/27/2025 07:00 AM,02/26/2025 07:00 AM,02/27/2025 07:00 AM,AJ,03/06/2025,,,Pass,7.1,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0868,Composite,,02/25/2025 07:00 AM,02/24/2025 07:00 AM,02/25/2025 07:00 AM,AJ,03/06/2025,,,Pass,7.36,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0866,Composite,,02/26/2025 07:00 AM,02/25/2025 07:00 AM,02/26/2025 07:00 AM,AJ,03/06/2025,,,Pass,7.1,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0870,Composite,,03/03/2025 07:00 AM,03/02/2025 07:00 AM,03/03/2025 07:00 AM,AJ,03/06/2025,,,Pass,6.5,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0869,Composite,,02/28/2025 07:00 AM,02/27/2025 07:00 AM,02/28/2025 07:00 AM,AJ,03/06/2025,,,Pass,7.3,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0875,Composite,,03/10/2025 08:00 AM,03/09/2025 08:00 AM,03/10/2025 09:00 AM,AJ,03/13/2025,,,Pass,6.869,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0874,Composite,,03/07/2025 07:00 AM,03/06/2025 07:00 AM,03/07/2025 07:00 AM,AJ,03/13/2025,,,Pass,6.52,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0872,Composite,,03/05/2025 07:00 AM,03/04/2025 07:00 AM,03/05/2025 07:00 AM,AJ,03/13/2025,,,Pass,6.3,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0871,Composite,,03/04/2025 07:00 AM,03/03/2025 07:00 AM,03/04/2025 07:00 AM,AJ,03/13/2025,,,Pass,6.1,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0873,Composite,,03/06/2025 07:00 AM,03/05/2025 07:00 AM,03/06/2025 07:00 AM,AJ,03/13/2025,,,Pass,7.1,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0751,Composite,,03/11/2025 07:00 AM,03/10/2025 07:00 AM,03/11/2025 07:00 AM,AJ,03/20/2025,,,Pass,5.5,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0752,Composite,,03/12/2025 07:00 AM,03/11/2025 07:00 AM,03/12/2025 07:00 AM,AJ,03/20/2025,,,Pass,5.5,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0753,Composite,,03/13/2025 07:00 AM,03/12/2025 07:00 AM,03/13/2025 07:00 AM,AJ,03/20/2025,,,Pass,5.5,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0754,Composite,,03/14/2025 07:00 AM,03/13/2025 07:00 AM,03/14/2025 07:00 AM,AJ,03/20/2025,,,Pass,5.4,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0755,Composite,,03/17/2025 07:00 AM,03/16/2025 07:00 AM,03/17/2025 07:00 AM,AJ,03/20/2025,,,Pass,6.9,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0760,Composite,,03/23/2025 07:00 AM,03/22/2025 07:00 AM,03/23/2025 07:00 AM,AJ,03/27/2025,,,Pass,5.31,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0758,Composite,,03/20/2025 07:00 AM,03/19/2025 07:00 AM,03/20/2025 07:00 AM,AJ,03/27/2025,,,Pass,5.56,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0757,Composite,,03/19/2025 07:00 AM,03/18/2025 07:00 AM,03/19/2025 07:00 AM,AJ,03/27/2025,,,Pass,5.30,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0759,Composite,,03/21/2025 07:00 AM,03/20/2025 07:00 AM,03/21/2025 07:00 AM,AJ,03/27/2025,,,Pass,5.57,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0756,Composite,,03/18/2025 07:00 AM,03/17/2025 07:00 AM,03/18/2025 07:00 AM,AJ,03/27/2025,,,Pass,5.61,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0763,Composite,,03/27/2025 07:00 AM,03/26/2025 07:00 AM,03/27/2025 07:00 AM,AJ,04/03/2025,,,Pass,6.03,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0765,Composite,,03/31/2025 07:00 AM,03/30/2025 07:00 AM,03/31/2025 07:00 AM,AJ,04/03/2025,,,Pass,5.85,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0764,Composite,,03/28/2025 07:00 AM,03/27/2025 07:00 AM,03/28/2025 07:00 AM,AJ,04/03/2025,,,Pass,6.62,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0761,Composite,,03/25/2025 07:00 AM,03/24/2025 07:00 AM,03/25/2025 07:00 AM,AJ,04/03/2025,,,Pass,6.39,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0762,Composite,,03/26/2025 07:00 AM,03/25/2025 07:00 AM,03/26/2025 07:00 AM,AJ,04/03/2025,,,Pass,6.16,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0766,Composite,,04/01/2025 07:00 AM,03/31/2025 07:00 AM,04/01/2025 07:00 AM,AJ,04/11/2025,,,Pass,6.84,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0767,Composite,,04/02/2025 07:00 AM,04/01/2025 07:00 AM,04/02/2025 07:00 AM,AJ,04/11/2025,,,Pass,6.58,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0768,Composite,,04/03/2025 07:00 AM,04/02/2025 07:00 AM,04/03/2025 07:00 AM,AJ,04/11/2025,,,Pass,8.81,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0769,Composite,,04/04/2025 07:00 AM,04/03/2025 07:00 AM,04/04/2025 07:00 AM,AJ,04/11/2025,,,Pass,9.81,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0770,Composite,,04/07/2025 07:00 AM,04/06/2025 07:00 AM,04/07/2025 07:00 AM,AJ,04/11/2025,,,Pass,9.67,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0771,Composite,,04/07/2025 08:00 AM,04/06/2025 08:00 AM,04/07/2025 08:00 AM,AJ,04/17/2025,,,Pass,9.67,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0772,Composite,,04/08/2025 08:00 AM,04/07/2025 08:00 AM,04/08/2025 08:00 AM,AJ,04/17/2025,,,Pass,9.77,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0773,Composite,,04/09/2025 08:00 AM,04/08/2025 08:00 AM,04/09/2025 08:00 AM,AJ,04/17/2025,,,Pass,9.78,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0775,Composite,,04/14/2025 08:00 AM,04/13/2025 08:00 AM,04/14/2025 08:00 AM,AJ,04/17/2025,,,Pass,8.0,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0774,Composite,,04/10/2025 08:00 AM,04/09/2025 08:00 AM,04/10/2025 08:00 AM,AJ,04/17/2025,,,Pass,9.81,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0876,Composite,,04/14/2025 07:00 AM,04/13/2025 07:00 AM,04/14/2025 07:00 AM,AJ,04/24/2025,,,Pass,8.05,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0877,Composite,,04/15/2025 07:00 AM,04/14/2025 07:00 AM,04/15/2025 07:00 AM,AJ,04/24/2025,,,Pass,7.03,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0878,Composite,,04/16/2025 07:00 AM,04/15/2025 07:00 AM,04/16/2025 07:00 AM,AJ,04/24/2025,,,Pass,7.16,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0879,Composite,,04/17/2025 07:00 AM,04/16/2025 07:00 AM,04/17/2025 07:00 AM,AJ,04/24/2025,,,Pass,6.93,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0881,Composite,,04/18/2025 07:00 AM,04/17/2025 07:00 AM,04/18/2025 07:00 AM,AJ,04/24/2025,,,Pass,6.79,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0882,Composite,,04/22/2025 07:00 AM,04/21/2025 07:00 AM,04/22/2025 07:00 AM,AJ,05/01/2025,,,Pass,7.0,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0883,Composite,,04/23/2025 07:00 AM,04/22/2025 07:00 AM,04/23/2025 07:00 AM,AJ,05/01/2025,,,Pass,7.26,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0884,Composite,,04/24/2025 07:00 AM,04/23/2025 07:00 AM,04/24/2025 07:00 AM,AJ,05/01/2025,,,Pass,6.13,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0885,Composite,,04/25/2025 07:00 AM,04/24/2025 07:00 AM,04/25/2025 07:00 AM,AJ,05/01/2025,,,Pass,7.9,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0886,Composite,,04/28/2025 07:00 AM,04/27/2025 07:00 AM,04/28/2025 07:00 AM,AJ,05/01/2025,,,Pass,7.5,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0887,Composite,,04/29/2025 07:00 AM,04/28/2025 07:00 AM,04/29/2025 07:00 AM,AJ,05/08/2025,,,Pass,7.68,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0888,Composite,,04/30/2025 07:00 AM,04/29/2025 07:00 AM,04/30/2025 07:00 AM,AJ,05/08/2025,,,Pass,7.2,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
C01-0889,Composite,,05/01/2025 07:00 AM,04/30/2025 07:00 AM,05/01/2025 07:00 AM,AJ,05/08/2025,,,Pass,8.07,Routine Surveillance,Ohio,WheelingWWTP-01,Sample,WWTP
