Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
A0250	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/12/20 0:00	11/12/20 23:59	6.315	11/13/20	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	45714	54856.8	50285.4	1092786.9597531	1311344.35170372	1202065.65572841	388940.64	1190191.26300762	10255506.7616239	31040617.7607996	325224.84	956053.974513273	8617891.62839748	24905363.1203933	261509.04	723242.430930724	6980276.49517109	18818518.250635
A0042	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/16/20 12:00	12/16/20 11:59	8.322	12/18/20	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	84394.8	84394.8	84394.8	2658620.3511415	2658620.3511415	2658620.3511415	89704.56	26688.5920381275	2519537.78416946	620221.818986647	87201.36	18646.3745599452	2457689.14819905	557829.676744558	84698.16	17093.8699372718	2395840.51222864	665108.820519515
C01-0107	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	1/16/22 7:00	1/17/22 7:00	7.19	1/19/22	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	130034.2347	132241.6864	131137.96055	3539154.49618148	3599234.9252099	3569194.71069569	266501.16966	208356.381687893	10055671.8381459	8619987.37525908	238872.5735	151308.789979135	9023239.57629679	7044334.60495821	211243.97734	138920.093070504	7990807.31444766	6820473.79484457
H01-0095	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	12/17/21 8:00	12/18/21 8:00	NA	12/28/21	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9285.867848	15477.58916	12381.728504	NA	NA	NA	21953.2729196	23554.1431449593	169671.476639477	348084.497947731	24872.9260858	29846.6528157915	174735.308333301	276161.771912086	27792.579252	37042.5367941662	179799.140027125	220325.253219386
I01-0006	not institution specific	wwtp	WWTP	WWTP	17884	WarmSpringsWWTP-01	11/7/21 7:00	11/8/21 7:00	NA	11/12/21	24-hr flow-weighted composite	Warm Springs	25411		-78.22662	39.62802	3255	Morgan	1.8	Complete	paused	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3004.627023	1015	2009.8135115	NA	NA	NA	27054.703907	81483.0866948308	NA	NA	25956.9514484	80847.4029532205	NA	NA	24859.1989898	80229.7675561816	NA	NA
K01-0069	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	4/11/22 6:00	4/12/22 6:00	7.54	4/21/22	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14618.68353	12181.88273	13400.28313	417246.339592582	347695.192115468	382470.765854025	9850.441871	4989.62904266813	290216.986805952	189869.900278439	8863.9120724	6264.97988726089	276638.838400687	269756.770376214	7877.3822738	9734.43029903621	263060.689995423	378882.65525353
N02-0036	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	2/21/22 7:00	1/22/22 7:00	8.46	3/1/22	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	52214.67599	64090.72213	58152.69906	1672152.47316853	2052477.72747572	1862315.10032213	73636.05053	62180.5106482629	1781280.56722456	1766844.41888588	79018.735696	70632.1867838482	1941784.05375523	1737369.39014812	84401.420862	79660.1903784761	2102287.5402859	1758258.71610393
A02-0205	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	11/1/21 10:38	11/3/21 10:38	NA	11/3/21	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	74938.28177	58716.3645	66827.323135	NA	NA	NA	22491.81243	56728.2177197155	NA	NA	20465.2543712	49919.2788770895	NA	NA	18438.6963124	43140.2564086708	NA	NA
S01-0035	not institution specific	wwtp	WWTP	WWTP	21939	FollansbeeWWTP-01	4/13/22 6:00	4/14/22 6:00	0.695	4/27/22	24-hr time-weighted composite	Follansbee	26037		-80.59829	40.3258	6468	Brooke	1.6	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	116696.1788	135779.5174	126237.8481	307011.303122959	357216.894357988	332114.098740474	33044.2335464	88780.3715670649	89821.3029071431	232847.776452353	33403.9583034	97641.2076827384	90344.6136578484	256097.568224223	33763.6830604	106747.751419999	90867.9244085536	280157.722128677
E01-0023	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	1/3/22 8:00	1/4/22 8:00	7.746	1/13/22	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	152060.9924	13554.46698	82807.72969	4458699.85681189	397441.178234001	2428070.51752294	121214.112102	64942.42152499	1550637.51004109	3036289.03430738	85840.1947491	40657.3140049165	969649.833108463	1512722.98497117	50466.2773962	83360.712171423	388662.156175837	446922.587963159
N02-0058	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	4/7/22 7:00	4/8/22 7:00	17.34	4/13/22	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14320.48593	2863.705521	8592.0957255	939982.510571838	187970.793611751	563976.652091794	17099.0143536	22115.479459763	659775.275555197	640722.279556734	15533.9772049	22192.9848047429	577787.89347178	548689.523373156	13968.9400562	23778.2256806205	495800.511388363	652849.594163161
A03-0256	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	3/21/22 6:00	3/21/22 14:00	NA	3/22/22	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	17984.02313	8991.047535	13487.5353325	NA	NA	NA	4873.604626	13509.3029768954	NA	NA	4249.1699722	9773.95969791293	NA	NA	3624.7353184	7459.4576961594	NA	NA
H01-0161	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	3/18/22 8:00	3/19/22 8:00	2.2	3/25/22	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	18554.60823	15461.60197	17008.1051	154520.958987833	128762.705969167	141641.8324785	27937.844652	33231.7784872386	265144.680438673	312071.291321533	27395.472742	36592.2619030149	260128.302879304	341571.296407212	26853.100832	41030.975572338	255111.925319935	383577.551582603
A03-0264	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	3/25/22 6:00	3/25/22 13:40	NA	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3585.726768	14344.74701	8965.236889	NA	NA	NA	4933.5499796	13631.0664431128	NA	NA	5561.01735	10268.2196688383	NA	NA	6188.4847204	10957.471943195	NA	NA
D01-0023	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	1/24/22 8:00	1/25/22 8:00	NA	1/26/22	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1257515.588	121366.1979	689440.89295	NA	NA	NA	829440.34954	953110.345107197	NA	NA	499690.481137	648516.35108949	NA	NA	169940.612734	460642.960982858	NA	NA
A01-0224	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	4/11/22 0:00	4/12/22 23:59	12.7	4/12/22	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	30826.74779	53260.44962	42043.598705	1481986.86776715	2560480.51016976	2021233.68896845	20170.2546464	22491.7042028289	1130371.35635993	1165831.31403597	21122.3422785	28750.3543014127	1151871.61155226	1354747.97125204	22074.4299106	38043.6478255917	1173371.86674459	1775273.90074442
J01-0026	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	4/11/22 7:00	4/12/22 7:00	0.263	4/13/22	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2519.114208	1876	2197.557104	2507.93647000969	1867.67586908	2187.80616954484	1663.4228416	1686.01588945278	1992.34534688994	2087.82183083063	1946.8114208	910.645099998883	2447.13849641297	1748.90496357048	2230.2	931.569678430997	2901.931645936	2313.07562261718
A02-0114	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	9/15/21 10:57	9/17/21 10:57	NA	9/17/21	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	150563.668	137516.1409	144039.90445	NA	NA	NA	49766.6595818	110063.799262874	NA	NA	52768.5457144	105030.238149789	NA	NA	55770.431847	101916.648711458	NA	NA
A0027	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/25/20 0:00	11/25/20 23:59	7.45	11/30/20	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	15891.6	15891.6	15891.6	448163.8505922	448163.8505922	448163.8505922	48469.92	62935.2398181576	1532968.31368316	2012360.1920027	41633.88	54080.9444849608	1328337.51810524	1768847.85870724	34797.84	47089.5113569284	1123706.72252733	1586683.97900304
N02-0063	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	4/5/22 7:00	4/6/22 7:00	9.36	4/7/22	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12071.01284	4827.987989	8449.5004145	427693.338209259	171062.555165803	299377.946687531	14950.4417712	24957.1550985165	451747.851940885	741494.471461612	13846.0572023	24910.9347173649	413384.247082421	732241.139849836	12741.6726334	25323.5119853797	375020.642223958	739847.220083536
B01-0100	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	2/13/22 7:00	2/14/22 7:00	8.4	2/15/22	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	247544.0723	207302.3424	227423.20735	7871268.7764912	6591684.62353283	7231476.70001201	275827.28346	137636.032131608	11125484.4509897	5438574.45106014	285533.85385	158144.512071787	11570519.0399972	6470697.11223923	295240.42424	182402.284140579	12015553.6290047	7551419.63611792
O01-0030	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	3/16/22 6:15	3/17/22 6:15	1.88	3/23/22	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5702.669006	2851.237622	4276.953314	40583.4477301646	20291.0344045866	30437.2410673756	7208.2925648	6448.4586012565	51458.9116513801	52034.4424892471	6994.5294175	3996.09493658617	49530.2587931084	31944.6759140124	6780.7662702	4811.40632768992	47601.6059348368	33402.7159612246
L01-0090	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	4/22/22 9:00	4/23/22 9:00	0.319	4/27/22	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2486.38574	2486.38574	2486.38574	3002.42463265304	3002.42463265304	3002.42463265304	1735.1739924	1436.88563855818	2064.05232666996	2071.48894531844	1675.6255702	996.868866640188	1918.35002942428	1395.54911362022	1616.077148	1689.8783173604	1772.64773217861	2009.88741108454
L01-0077	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	4/15/22 9:00	4/16/22 9:00	0.276	4/20/22	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10752.1202	2687.771525	6719.9458625	11233.5265980538	2808.11154953227	7020.81907379305	15897.6630646	34687.680171671	18437.3392465116	41084.97910815	14036.3508002	32381.0014270299	16325.8641992467	38349.7263336786	12175.0385358	30348.1332004218	14214.3891519817	35870.2320424652
P01-0056	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	4/26/22 10:35	4/27/22 10:35	0.236	5/11/22	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	24321.35023	24321.35023	24321.35023	21727.6426402981	21727.6426402981	21727.6426402981	9241.2183668	16938.6415328761	8420.41834569957	14698.9584573243	8470.1704887	17424.6805952456	7693.15785042879	15209.8438948864	7699.1226106	17997.5428448328	6965.89735515801	15811.8370748171
L01-0122	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	4/28/22 9:00	4/29/22 9:00	0.307	5/4/22	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2792.349206	670	1731.174603	3245.04728862053	778.6209829	2011.83413576026	1587.6698412	2044.66630141233	1878.77560442411	2326.43089634971	1667.9359214	1365.34527474172	1988.20885357109	1607.16568264132	1748.2020016	1722.46815753938	2097.64210271806	2163.22663666763
C01-0127	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	3/15/22 7:00	3/16/22 7:00	10.312	3/22/22	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5921.413181	2960.602012	4441.0075965	231143.239415773	115567.53747067	173355.388443221	17713.2699282	19293.9087174097	753245.678828288	771385.974260274	12772.7426702	12005.0076945494	529963.870121535	411082.009217562	7832.2154122	13764.4579124054	306682.061414783	489141.587956279
G01-0142	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	3/6/22 9:00	3/7/22 8:00	0.986	3/11/22	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	42959.50212	33409.14164	38184.32188	160342.658315188	124696.756671496	142519.707493342	19792.9520644	32078.4930318882	77759.4890593566	119148.601780842	17468.9269174	28293.4197715358	68605.928796279	104370.436793994	15144.9017704	24640.0147572854	59452.3685332013	90222.4983270922
L01-0005	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	2/4/22 9:10	2/5/22 9:10	0.328	2/9/22	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	318261.1799	361386.7968	339823.98835	395157.689385725	448703.079787698	421930.384586711	1068638.76348	1589632.67898317	1389405.57445431	1761879.55028799	1122841.50337	1662036.30921653	1460053.99559468	1842051.59050808	1177044.24326	1735898.61225083	1530702.41673504	1924023.85608412
A1078	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	6/24/21 0:00	6/24/21 23:55	7.935	7/9/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1265	98	681.5	37997.09386275	2943.6483783	20470.371120525	1688	1021.48473944814	61489.000822112	41621.3610174231	2958.875	4232.6717503273	106746.977427374	127736.321338296	4229.75	7687.13456859964	152004.954032636	228012.640384316
B01-0148	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	4/27/22 7:00	4/28/22 7:00	9.1	4/29/22	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	95100.13461	132623.1538	113861.644205	3275936.30504176	4568500.41489713	3922218.35996945	34472.72817	62755.8666491759	1283863.14514635	2080459.22098887	41062.526399	75617.0886396073	1516301.17994477	2505595.85592754	47652.324628	88594.333947498	1748739.2147432	2940029.05121295
A03-0190	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	3/4/22 6:00	3/4/22 13:30	NA	3/7/22	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	66605.91625	66605.91625	66605.91625	NA	NA	NA	14136.58325	54032.2700234967	NA	NA	14223.18325	53944.6708544144	NA	NA	14309.78325	53867.8822139639	NA	NA
J01-0044	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	5/8/22 7:30	5/9/22 7:30	0.358	5/11/22	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	171	1896	1033.5	231.73522938	2569.41517488	1400.57520213	1683.6677212	2296.75033595969	1172.63453696309	1626.96642921508	2555.7754736	4486.8662021112	1951.54625731968	3558.79694352733	3427.883226	7798.07343143445	2730.45797767626	6179.31101840966
A01-0182	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	2/22/22 0:00	2/22/22 0:00	11.6	2/25/22	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	178580.3962	193496.5065	186038.45135	7841600.20392153	8496577.88377391	8169089.04384772	123253.226276	62114.1281608921	4995713.86966102	2974690.34434659	115408.67849	76342.4879887601	4696698.24004359	3621881.84368366	107564.130704	96172.1055341772	4397682.61042615	4450687.71395218
A04-0047	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	3/31/22 8:00	4/1/22 8:00	0.58	4/5/22	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	32902.74315	40499.35542	36701.049285	72239.2163095161	88917.8657002449	80578.5410048805	42896.298656	43459.6384756922	97890.986674072	100153.980153966	43269.637457	45845.2641027226	98039.3554924812	103641.795286105	43642.976258	52713.6083503011	98187.7243108904	118953.929898757
